ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257529057	 	3.3.1
REQUEST	423		LocalAccepted Redirect 1	1590257656425	1590257661906	OK	 
REQUEST	2498		RightLogged	1590257656715	1590257661906	OK	 
REQUEST	545		LocalAccepted	1590257656746	1590257661907	OK	 
REQUEST	2416		RightLogged Redirect 1	1590257658968	1590257661910	OK	 
REQUEST	2499		RightLogged	1590257656778	1590257661911	OK	 
USER	AceptarLocalTestNegativo	2005	END	1590257596810	1590257661937
USER	AceptarLocalTestNegativo	2003	END	1590257596685	1590257661937
USER	AceptarLocalTestNegativo	2006	END	1590257596877	1590257661937
REQUEST	2562		RightLogged	1590257659001	1590257661940	OK	 
REQUEST	608		LocalAccepted	1590257659023	1590257661941	OK	 
REQUEST	2187		Forbidden	1590257658992	1590257661945	OK	 
REQUEST	1743		MyLocales	1590257656411	1590257661973	OK	 
REQUEST	1806		MyLocales	1590257658598	1590257661978	OK	 
REQUEST	2500		RightLogged	1590257656857	1590257661988	OK	 
REQUEST	2501		RightLogged	1590257656892	1590257661988	OK	 
USER	AceptarLocalTestNegativo	2007	END	1590257596947	1590257661989
REQUEST	2433		RightLogged Redirect 1	1590257659072	1590257661994	OK	 
REQUEST	547		LocalAccepted	1590257656944	1590257661994	OK	 
REQUEST	1394		ShowLocal	1590257659073	1590257661997	OK	 
REQUEST	2188		Forbidden	1590257659065	1590257662003	OK	 
REQUEST	256		LocalAccepted Redirect 1	1590257654444	1590257662008	OK	 
REQUEST	548		LocalAccepted	1590257656972	1590257662009	OK	 
REQUEST	2189		Forbidden	1590257659107	1590257662101	OK	 
USER	AceptarLocalTestNegativo	2008	END	1590257597009	1590257662102
REQUEST	610		LocalAccepted	1590257659118	1590257662102	OK	 
REQUEST	393		LocalAccepted Redirect 1	1590257652652	1590257662107	OK	 
REQUEST	2503		RightLogged	1590257657062	1590257662107	OK	 
REQUEST	2442		RightLogged	1590257655006	1590257662107	OK	 
USER	AceptarLocalTestNegativo	2009	END	1590257597087	1590257662143
REQUEST	2190		Forbidden	1590257659196	1590257662147	OK	 
REQUEST	2502		RightLogged	1590257656972	1590257662147	OK	 
REQUEST	2406		RightLogged Redirect 1	1590257654874	1590257662148	OK	 
REQUEST	2409		RightLogged Redirect 1	1590257654969	1590257662196	OK	 
USER	AceptarLocalTestNegativo	2010	END	1590257597137	1590257662198
REQUEST	1744		MyLocales	1590257656457	1590257662209	OK	 
REQUEST	2434		RightLogged Redirect 1	1590257659232	1590257662215	OK	 
REQUEST	1355		ShowLocal	1590257657105	1590257662220	OK	 
REQUEST	2504		RightLogged	1590257657105	1590257662221	OK	 
REQUEST	2191		Forbidden	1590257659243	1590257662227	OK	 
REQUEST	1686		MyLocales	1590257654616	1590257662321	OK	 
REQUEST	550		LocalAccepted	1590257657154	1590257662323	OK	 
REQUEST	490		LocalAccepted	1590257655148	1590257662323	OK	 
REQUEST	2566		RightLogged	1590257659277	1590257662323	OK	 
REQUEST	551		LocalAccepted	1590257657184	1590257662324	OK	 
REQUEST	491		LocalAccepted	1590257655178	1590257662324	OK	 
REQUEST	1303		ShowLocal	1590257655178	1590257662327	OK	 
REQUEST	1294		ShowLocal	1590257655177	1590257662330	OK	 
REQUEST	552		LocalAccepted	1590257657262	1590257662331	OK	 
REQUEST	1746		MyLocales	1590257656590	1590257662334	OK	 
REQUEST	2192		Forbidden	1590257659344	1590257662350	OK	 
REQUEST	1359		ShowLocal	1590257657262	1590257662350	OK	 
REQUEST	483		LocalAccepted Redirect 1	1590257659329	1590257662374	OK	 
REQUEST	2507		RightLogged	1590257657327	1590257662374	OK	 
REQUEST	2583		RightLogged	1590257659357	1590257662374	OK	 
USER	AceptarLocalTestNegativo	2011	END	1590257597212	1590257662412
REQUEST	1687		MyLocales	1590257654677	1590257662417	OK	 
REQUEST	1211		ShowLocal	1590257651473	1590257662422	OK	 
REQUEST	333		LocalAccepted	1590257649567	1590257662423	OK	 
REQUEST	2524		RightLogged	1590257657465	1590257662424	OK	 
REQUEST	2208		Forbidden	1590257659377	1590257662432	OK	 
REQUEST	2209		Forbidden	1590257659438	1590257662433	OK	 
REQUEST	555		LocalAccepted	1590257657403	1590257662443	OK	 
REQUEST	524		LocalAccepted Redirect 1	1590257659046	1590257662469	OK	 
REQUEST	2386		RightLogged Redirect 1	1590257657502	1590257662471	OK	 
USER	AceptarLocalTestNegativo	2028	END	1590257597367	1590257662478
REQUEST	1750		MyLocales	1590257656857	1590257662481	OK	 
REQUEST	2525		RightLogged	1590257657518	1590257662481	OK	 
REQUEST	2440		RightLogged Redirect 1	1590257659491	1590257662485	OK	 
REQUEST	2585		RightLogged	1590257659517	1590257662485	OK	 
REQUEST	616		LocalAccepted	1590257659527	1590257662492	OK	 
REQUEST	394		LocalAccepted	1590257651699	1590257662492	OK	 
REQUEST	2210		Forbidden	1590257659517	1590257662494	OK	 
REQUEST	2296		RightLogged Redirect 1	1590257655440	1590257662502	OK	 
REQUEST	1363		ShowLocal	1590257657612	1590257662505	OK	 
REQUEST	2211		Forbidden	1590257659586	1590257662512	OK	 
REQUEST	372		LocalAccepted Redirect 1	1590257656958	1590257662538	OK	 
USER	AceptarLocalTestNegativo	2012	END	1590257597287	1590257662547
REQUEST	1414		ShowLocal	1590257659557	1590257662556	OK	 
REQUEST	1814		MyLocales	1590257659107	1590257662562	OK	 
REQUEST	2527		RightLogged	1590257657628	1590257662562	OK	 
REQUEST	1815		MyLocales	1590257659196	1590257662570	OK	 
REQUEST	2212		Forbidden	1590257659617	1590257662581	OK	 
USER	AceptarLocalTestNegativo	2029	END	1590257597428	1590257662607
USER	AceptarLocalTestNegativo	2030	END	1590257597497	1590257662652
REQUEST	1754		MyLocales	1590257657121	1590257662737	OK	 
REQUEST	2447		RightLogged Redirect 1	1590257657664	1590257662746	OK	 
REQUEST	1757		MyLocales	1590257657324	1590257662822	OK	 
REQUEST	1756		MyLocales	1590257657262	1590257662822	OK	 
REQUEST	2445		RightLogged Redirect 1	1590257657654	1590257662830	OK	 
REQUEST	2528		RightLogged	1590257657707	1590257662830	OK	 
REQUEST	573		LocalAccepted	1590257657690	1590257662831	OK	 
REQUEST	1696		MyLocales	1590257655271	1590257662854	OK	 
REQUEST	635		LocalAccepted	1590257659773	1590257662858	OK	 
REQUEST	2529		RightLogged	1590257657785	1590257662861	OK	 
REQUEST	2214		Forbidden	1590257659777	1590257662865	OK	 
REQUEST	1330		ShowLocal	1590257657757	1590257662898	OK	 
REQUEST	2213		Forbidden	1590257659711	1590257662922	OK	 
REQUEST	399		LocalAccepted Redirect 1	1590257655327	1590257662947	OK	 
REQUEST	432		LocalAccepted Redirect 1	1590257657503	1590257662951	OK	 
REQUEST	2215		Forbidden	1590257659932	1590257662964	OK	 
USER	AceptarLocalTestNegativo	2034	END	1590257597777	1590257662986
USER	AceptarLocalTestNegativo	2031	END	1590257597573	1590257662997
USER	AceptarLocalTestNegativo	2033	END	1590257597699	1590257662997
USER	AceptarLocalTestNegativo	2032	END	1590257597636	1590257663012
REQUEST	1714		MyLocales	1590257655470	1590257663019	OK	 
REQUEST	402		LocalAccepted Redirect 1	1590257655468	1590257663052	OK	 
REQUEST	403		LocalAccepted Redirect 1	1590257655472	1590257663054	OK	 
REQUEST	494		LocalAccepted Redirect 1	1590257660464	1590257663054	OK	 
REQUEST	2463		RightLogged Redirect 1	1590257657872	1590257663071	OK	 
REQUEST	637		LocalAccepted	1590257659932	1590257663072	OK	 
REQUEST	2591		RightLogged	1590257659932	1590257663072	OK	 
REQUEST	2216		Forbidden	1590257659932	1590257663077	OK	 
USER	AceptarLocalTestNegativo	2035	END	1590257597827	1590257663167
REQUEST	492		LocalAccepted Redirect 1	1590257657656	1590257663287	OK	 
REQUEST	2407		RightLogged Redirect 1	1590257657978	1590257663290	OK	 
REQUEST	2229		RightLogged Redirect 1	1590257657978	1590257663292	OK	 
REQUEST	2203		RightLogged Redirect 1	1590257653935	1590257663293	OK	 
REQUEST	1777		MyLocales	1590257657669	1590257663327	OK	 
REQUEST	2464		RightLogged Redirect 1	1590257658004	1590257663336	OK	 
REQUEST	2444		RightLogged Redirect 1	1590257660046	1590257663337	OK	 
REQUEST	1778		MyLocales	1590257657721	1590257663340	OK	 
REQUEST	1366		ShowLocal	1590257658007	1590257663343	OK	 
REQUEST	2217		Forbidden	1590257659994	1590257663349	OK	 
REQUEST	2262		RightLogged Redirect 1	1590257653950	1590257663362	OK	 
REQUEST	2218		Forbidden	1590257660041	1590257663362	OK	 
REQUEST	640		LocalAccepted	1590257660106	1590257663362	OK	 
REQUEST	2465		RightLogged Redirect 1	1590257658063	1590257663362	OK	 
REQUEST	2219		Forbidden	1590257660109	1590257663366	OK	 
REQUEST	2532		RightLogged	1590257657978	1590257663373	OK	 
USER	AceptarLocalTestNegativo	2036	END	1590257597901	1590257663391
REQUEST	404		LocalAccepted Redirect 1	1590257655603	1590257663408	OK	 
REQUEST	2533		RightLogged	1590257658030	1590257663408	OK	 
REQUEST	578		LocalAccepted	1590257658007	1590257663419	OK	 
REQUEST	2220		Forbidden	1590257660167	1590257663420	OK	 
REQUEST	345		LocalAccepted Redirect 1	1590257655606	1590257663429	OK	 
REQUEST	1367		ShowLocal	1590257658087	1590257663434	OK	 
REQUEST	1780		MyLocales	1590257657869	1590257663456	OK	 
REQUEST	488		LocalAccepted Redirect 1	1590257659929	1590257663460	OK	 
REQUEST	2327		RightLogged Redirect 1	1590257652300	1590257663479	OK	 
USER	AceptarLocalTestNegativo	2037	END	1590257597967	1590257663497
USER	AceptarLocalTestNegativo	2038	END	1590257598027	1590257663511
REQUEST	1841		MyLocales	1590257659933	1590257663515	OK	 
REQUEST	1268		ShowLocal	1590257654051	1590257663522	OK	 
REQUEST	493		LocalAccepted Redirect 1	1590257657869	1590257663525	OK	 
REQUEST	581		LocalAccepted	1590257658157	1590257663535	OK	 
REQUEST	1383		ShowLocal	1590257658127	1590257663535	OK	 
REQUEST	2535		RightLogged	1590257658172	1590257663536	OK	 
REQUEST	2474		RightLogged	1590257656107	1590257663536	OK	 
REQUEST	1602		MyLocales	1590257652009	1590257663537	OK	 
REQUEST	2475		RightLogged	1590257656181	1590257663537	OK	 
REQUEST	2597		RightLogged	1590257660340	1590257663540	OK	 
REQUEST	2596		RightLogged	1590257660242	1590257663541	OK	 
REQUEST	2222		Forbidden	1590257660340	1590257663551	OK	 
REQUEST	2238		Forbidden	1590257660402	1590257663552	OK	 
REQUEST	2405		RightLogged Redirect 1	1590257660285	1590257663553	OK	 
REQUEST	2221		Forbidden	1590257660242	1590257663604	OK	 
REQUEST	1385		ShowLocal	1590257658377	1590257663605	OK	 
REQUEST	2537		RightLogged	1590257658348	1590257663606	OK	 
REQUEST	1386		ShowLocal	1590257660295	1590257663629	OK	 
REQUEST	1782		MyLocales	1590257657997	1590257663753	OK	 
REQUEST	2477		RightLogged	1590257656320	1590257663754	OK	 
REQUEST	396		LocalAccepted Redirect 1	1590257658069	1590257663824	OK	 
REQUEST	159		LocalAccepted	1590257644011	1590257663825	OK	 
REQUEST	1327		ShowLocal	1590257656320	1590257663830	OK	 
REQUEST	2239		Forbidden	1590257660477	1590257663834	OK	 
REQUEST	375		LocalAccepted Redirect 1	1590257660058	1590257663875	OK	 
USER	AceptarLocalTestNegativo	2039	END	1590257598105	1590257663884
REQUEST	1606		MyLocales	1590257652290	1590257663892	OK	 
REQUEST	554		LocalAccepted Redirect 1	1590257660194	1590257663922	OK	 
REQUEST	2318		RightLogged Redirect 1	1590257656344	1590257663924	OK	 
USER	AceptarLocalTestNegativo	2040	END	1590257598171	1590257663927
REQUEST	523		LocalAccepted	1590257656347	1590257663933	OK	 
REQUEST	1325		ShowLocal	1590257656342	1590257663935	OK	 
REQUEST	553		LocalAccepted Redirect 1	1590257660194	1590257663950	OK	 
REQUEST	1387		ShowLocal	1590257658598	1590257663953	OK	 
REQUEST	1722		MyLocales	1590257656005	1590257663975	OK	 
REQUEST	2240		Forbidden	1590257660521	1590257663990	OK	 
USER	AceptarLocalTestNegativo	2041	END	1590257598234	1590257664018
REQUEST	1847		MyLocales	1590257660340	1590257664034	OK	 
REQUEST	400		LocalAccepted Redirect 1	1590257658361	1590257664035	OK	 
REQUEST	1803		MyLocales	1590257658395	1590257664082	OK	 
REQUEST	2468		RightLogged Redirect 1	1590257660546	1590257664101	OK	 
USER	AceptarLocalTestNegativo	2042	END	1590257598297	1590257664169
REQUEST	1804		MyLocales	1590257658441	1590257664203	OK	 
REQUEST	1389		ShowLocal	1590257658642	1590257664207	OK	 
REQUEST	463		LocalAccepted Redirect 1	1590257656338	1590257664339	OK	 
REQUEST	2557		RightLogged	1590257658658	1590257664339	OK	 
REQUEST	317		LocalAccepted Redirect 1	1590257652572	1590257664343	OK	 
USER	AceptarLocalTestNegativo	2059	END	1590257598436	1590257664343
REQUEST	604		LocalAccepted	1590257658733	1590257664363	OK	 
REQUEST	2241		Forbidden	1590257660609	1590257664364	OK	 
REQUEST	1426		ShowLocal	1590257658733	1590257664366	OK	 
REQUEST	2558		RightLogged	1590257658733	1590257664366	OK	 
USER	AceptarLocalTestNegativo	2058	END	1590257598358	1590257664371
REQUEST	2242		Forbidden	1590257660665	1590257664373	OK	 
REQUEST	574		LocalAccepted Redirect 1	1590257660490	1590257664374	OK	 
REQUEST	2345		RightLogged Redirect 1	1590257654578	1590257664381	OK	 
REQUEST	2496		RightLogged	1590257656573	1590257664381	OK	 
REQUEST	1864		MyLocales	1590257660512	1590257664383	OK	 
REQUEST	2243		Forbidden	1590257660717	1590257664394	OK	 
REQUEST	2618		RightLogged	1590257660717	1590257664396	OK	 
REQUEST	605		LocalAccepted	1590257658797	1590257664415	OK	 
REQUEST	1567		MyLocales	1590257650650	1590257664418	OK	 
USER	AceptarLocalTestNegativo	2060	END	1590257598487	1590257664435
REQUEST	1390		ShowLocal	1590257658797	1590257664450	OK	 
REQUEST	366		LocalAccepted Redirect 1	1590257656403	1590257664455	OK	 
USER	AceptarLocalTestNegativo	2061	END	1590257598557	1590257664489
REQUEST	513		LocalAccepted Redirect 1	1590257660535	1590257664507	OK	 
USER	AceptarLocalTestNegativo	2062	END	1590257598631	1590257664520
REQUEST	1865		MyLocales	1590257660541	1590257664531	OK	 
REQUEST	2560		RightLogged	1590257658888	1590257664532	OK	 
REQUEST	2415		RightLogged Redirect 1	1590257658967	1590257664539	OK	 
REQUEST	2244		Forbidden	1590257660814	1590257664546	OK	 
REQUEST	1807		MyLocales	1590257658642	1590257664586	OK	 
REQUEST	2561		RightLogged	1590257658918	1590257664594	OK	 
REQUEST	515		LocalAccepted Redirect 1	1590257660547	1590257664677	OK	 
REQUEST	1331		ShowLocal	1590257656762	1590257664744	OK	 
REQUEST	518		LocalAccepted Redirect 1	1590257658700	1590257664792	OK	 
REQUEST	1332		ShowLocal	1590257656807	1590257664796	OK	 
USER	AceptarLocalTestNegativo	2063	END	1590257598687	1590257664797
REQUEST	1485		ShowLocal	1590257660858	1590257664802	OK	 
REQUEST	2245		Forbidden	1590257660860	1590257664812	OK	 
REQUEST	1809		MyLocales	1590257658797	1590257664831	OK	 
REQUEST	1810		MyLocales	1590257658841	1590257664837	OK	 
REQUEST	485		LocalAccepted	1590257654771	1590257664840	OK	 
REQUEST	2621		RightLogged	1590257660927	1590257664844	OK	 
REQUEST	2417		RightLogged Redirect 1	1590257659052	1590257664846	OK	 
REQUEST	2621		RightLogged Redirect 1	1590257664844	1590257664846	OK	 
REQUEST	667		LocalAccepted	1590257660927	1590257664847	OK	 
REQUEST	1392		ShowLocal	1590257660939	1590257664852	OK	 
REQUEST	2246		Forbidden	1590257660927	1590257664860	OK	 
REQUEST	460		LocalAccepted Redirect 1	1590257658915	1590257664889	OK	 
REQUEST	2247		Forbidden	1590257660987	1590257664899	OK	 
USER	AceptarLocalTestNegativo	2065	END	1590257598834	1590257664907
USER	AceptarLocalTestNegativo	2064	END	1590257598757	1590257664907
REQUEST	521		LocalAccepted Redirect 1	1590257658883	1590257664926	OK	 
REQUEST	1747		MyLocales	1590257656657	1590257664938	OK	 
REQUEST	1811		MyLocales	1590257658916	1590257664959	OK	 
REQUEST	609		LocalAccepted	1590257659073	1590257664960	OK	 
REQUEST	2623		RightLogged	1590257661070	1590257664979	OK	 
REQUEST	347		LocalAccepted Redirect 1	1590257658968	1590257665025	OK	 
REQUEST	1688		MyLocales	1590257654727	1590257665032	OK	 
REQUEST	1335		ShowLocal	1590257657061	1590257665036	OK	 
REQUEST	2564		RightLogged	1590257659107	1590257665036	OK	 
REQUEST	2248		Forbidden	1590257661070	1590257665042	OK	 
REQUEST	2206		RightLogged Redirect 1	1590257657074	1590257665043	OK	 
REQUEST	2249		Forbidden	1590257661117	1590257665050	OK	 
REQUEST	2624		RightLogged	1590257661114	1590257665094	OK	 
REQUEST	611		LocalAccepted	1590257659211	1590257665098	OK	 
USER	AceptarLocalTestNegativo	2067	END	1590257598959	1590257665144
REQUEST	1812		MyLocales	1590257658977	1590257665167	OK	 
REQUEST	1870		MyLocales	1590257660886	1590257665294	OK	 
REQUEST	519		LocalAccepted Redirect 1	1590257660968	1590257665302	OK	 
REQUEST	612		LocalAccepted	1590257659247	1590257665303	OK	 
REQUEST	1445		ShowLocal	1590257661193	1590257665314	OK	 
REQUEST	1871		MyLocales	1590257660955	1590257665314	OK	 
REQUEST	2250		Forbidden	1590257661197	1590257665319	OK	 
USER	AceptarLocalTestNegativo	2066	END	1590257598897	1590257665347
REQUEST	547		LocalAccepted Redirect 1	1590257661994	1590257665414	OK	 
USER	AceptarLocalTestNegativo	2068	END	1590257599037	1590257665427
REQUEST	406		LocalAccepted Redirect 1	1590257659080	1590257665427	OK	 
REQUEST	1751		MyLocales	1590257656944	1590257665432	OK	 
REQUEST	2436		RightLogged Redirect 1	1590257659301	1590257665445	OK	 
REQUEST	281		LocalAccepted Redirect 1	1590257653061	1590257665459	OK	 
REQUEST	2251		Forbidden	1590257661272	1590257665473	OK	 
USER	AceptarLocalTestNegativo	2069	END	1590257599087	1590257665474
REQUEST	2437		RightLogged Redirect 1	1590257659304	1590257665479	OK	 
USER	AceptarLocalTestNegativo	2070	END	1590257599162	1590257665507
REQUEST	1457		MyLocales	1590257647330	1590257665525	OK	 
REQUEST	1874		MyLocales	1590257661146	1590257665563	OK	 
REQUEST	2567		RightLogged	1590257659322	1590257665563	OK	 
REQUEST	1364		ShowLocal	1590257659357	1590257665567	OK	 
REQUEST	1324		ShowLocal	1590257657340	1590257665570	OK	 
REQUEST	2252		Forbidden	1590257661332	1590257665574	OK	 
REQUEST	2555		RightLogged Redirect 1	1590257661335	1590257665576	OK	 
REQUEST	2268		Forbidden	1590257661378	1590257665583	OK	 
REQUEST	2583		RightLogged Redirect 1	1590257662375	1590257665584	OK	 
REQUEST	674		LocalAccepted	1590257661350	1590257665628	OK	 
USER	AceptarLocalTestNegativo	2071	END	1590257599227	1590257665661
REQUEST	1816		MyLocales	1590257659243	1590257665677	OK	 
USER	AceptarLocalTestNegativo	2072	END	1590257599287	1590257665684
REQUEST	1694		MyLocales	1590257655148	1590257665776	OK	 
REQUEST	613		LocalAccepted	1590257659344	1590257665778	OK	 
REQUEST	436		LocalAccepted	1590257653497	1590257665780	OK	 
REQUEST	2269		Forbidden	1590257661447	1590257665786	OK	 
REQUEST	1755		MyLocales	1590257657184	1590257665792	OK	 
REQUEST	2584		RightLogged	1590257659447	1590257665793	OK	 
REQUEST	466		LocalAccepted Redirect 1	1590257659301	1590257665818	OK	 
REQUEST	614		LocalAccepted	1590257659387	1590257665839	OK	 
REQUEST	1214		ShowLocal	1590257651677	1590257665839	OK	 
USER	AceptarLocalTestNegativo	2088	END	1590257599357	1590257665857
REQUEST	467		LocalAccepted Redirect 1	1590257659301	1590257665869	OK	 
REQUEST	437		LocalAccepted	1590257653547	1590257665871	OK	 
REQUEST	675		LocalAccepted	1590257661538	1590257665872	OK	 
REQUEST	676		LocalAccepted	1590257661538	1590257665872	OK	 
REQUEST	1413		ShowLocal	1590257659570	1590257665875	OK	 
REQUEST	617		LocalAccepted	1590257659570	1590257665876	OK	 
REQUEST	2526		RightLogged	1590257657581	1590257665877	OK	 
REQUEST	527		LocalAccepted Redirect 1	1590257659302	1590257665881	OK	 
REQUEST	2586		RightLogged	1590257659586	1590257665882	OK	 
REQUEST	522		LocalAccepted Redirect 1	1590257661254	1590257665891	OK	 
REQUEST	2587		RightLogged	1590257659648	1590257665892	OK	 
REQUEST	1417		ShowLocal	1590257659664	1590257665899	OK	 
REQUEST	2272		Forbidden	1590257661654	1590257665905	OK	 
REQUEST	2270		Forbidden	1590257661538	1590257665913	OK	 
REQUEST	425		LocalAccepted Redirect 1	1590257659302	1590257665917	OK	 
REQUEST	2271		Forbidden	1590257661587	1590257665922	OK	 
REQUEST	1416		ShowLocal	1590257659664	1590257665941	OK	 
REQUEST	2588		RightLogged	1590257659736	1590257665941	OK	 
REQUEST	2648		RightLogged	1590257661719	1590257665941	OK	 
REQUEST	2559		RightLogged Redirect 1	1590257661746	1590257665955	OK	 
REQUEST	636		LocalAccepted	1590257659820	1590257665971	OK	 
REQUEST	2529		RightLogged Redirect 1	1590257662862	1590257665971	OK	 
REQUEST	1511		ShowLocal	1590257661685	1590257665981	OK	 
REQUEST	2274		Forbidden	1590257661793	1590257665982	OK	 
REQUEST	2273		Forbidden	1590257661719	1590257665999	OK	 
REQUEST	1817		MyLocales	1590257659321	1590257665999	OK	 
USER	AceptarLocalTestNegativo	2089	END	1590257599428	1590257666007
USER	AceptarLocalTestNegativo	2090	END	1590257599495	1590257666048
REQUEST	310		LocalAccepted Redirect 1	1590257659373	1590257666085	OK	 
REQUEST	2441		RightLogged Redirect 1	1590257659929	1590257666087	OK	 
REQUEST	1833		MyLocales	1590257659376	1590257666190	OK	 
REQUEST	2530		RightLogged	1590257657831	1590257666191	OK	 
USER	AceptarLocalTestNegativo	2091	END	1590257599562	1590257666223
REQUEST	1834		MyLocales	1590257659447	1590257666260	OK	 
REQUEST	2590		RightLogged	1590257659932	1590257666261	OK	 
REQUEST	2275		Forbidden	1590257661888	1590257666272	OK	 
REQUEST	486		LocalAccepted Redirect 1	1590257659491	1590257666291	OK	 
REQUEST	2650		RightLogged	1590257661888	1590257666321	OK	 
USER	AceptarLocalTestNegativo	2092	END	1590257599627	1590257666326
REQUEST	2276		Forbidden	1590257661905	1590257666330	OK	 
USER	AceptarLocalTestNegativo	2093	END	1590257599688	1590257666339
USER	AceptarLocalTestNegativo	2094	END	1590257599766	1590257666348
REQUEST	1657		MyLocales	1590257653667	1590257666353	OK	 
REQUEST	2592		RightLogged	1590257659966	1590257666359	OK	 
REQUEST	1775		MyLocales	1590257657527	1590257666368	OK	 
REQUEST	1896		MyLocales	1590257661587	1590257666375	OK	 
REQUEST	639		LocalAccepted	1590257659994	1590257666376	OK	 
REQUEST	2354		RightLogged	1590257652117	1590257666376	OK	 
USER	AceptarLocalTestNegativo	2095	END	1590257599829	1590257666390
REQUEST	1838		MyLocales	1590257659711	1590257666418	OK	 
REQUEST	2593		RightLogged	1590257660027	1590257666420	OK	 
REQUEST	1513		ShowLocal	1590257661928	1590257666420	OK	 
REQUEST	2506		RightLogged Redirect 1	1590257660104	1590257666422	OK	 
REQUEST	579		LocalAccepted	1590257658052	1590257666423	OK	 
REQUEST	2277		Forbidden	1590257661986	1590257666453	OK	 
REQUEST	1716		MyLocales	1590257655598	1590257666459	OK	 
REQUEST	2594		RightLogged	1590257660132	1590257666459	OK	 
REQUEST	1779		MyLocales	1590257657785	1590257666468	OK	 
REQUEST	580		LocalAccepted	1590257658110	1590257666480	OK	 
REQUEST	2500		RightLogged Redirect 1	1590257661989	1590257666480	OK	 
REQUEST	2278		Forbidden	1590257662101	1590257666486	OK	 
USER	AceptarLocalTestNegativo	2096	END	1590257599891	1590257666518
REQUEST	526		LocalAccepted Redirect 1	1590257661809	1590257666529	OK	 
REQUEST	517		LocalAccepted	1590257656005	1590257666530	OK	 
REQUEST	2595		RightLogged	1590257660179	1590257666532	OK	 
REQUEST	642		LocalAccepted	1590257660227	1590257666535	OK	 
USER	AceptarLocalTestNegativo	2097	END	1590257599957	1590257666539
REQUEST	543		LocalAccepted Redirect 1	1590257661853	1590257666660	OK	 
USER	AceptarLocalTestNegativo	2098	END	1590257600032	1590257666694
REQUEST	1717		MyLocales	1590257655662	1590257666712	OK	 
REQUEST	582		LocalAccepted	1590257658252	1590257666714	OK	 
REQUEST	2279		Forbidden	1590257662136	1590257666722	OK	 
REQUEST	431		LocalAccepted Redirect 1	1590257659940	1590257666793	OK	 
REQUEST	2467		RightLogged Redirect 1	1590257658329	1590257666795	OK	 
REQUEST	2347		RightLogged Redirect 1	1590257660320	1590257666802	OK	 
REQUEST	643		LocalAccepted	1590257660297	1590257666802	OK	 
REQUEST	1384		ShowLocal	1590257658207	1590257666805	OK	 
REQUEST	2280		Forbidden	1590257662179	1590257666809	OK	 
REQUEST	545		LocalAccepted Redirect 1	1590257661907	1590257666812	OK	 
REQUEST	583		LocalAccepted	1590257658348	1590257666812	OK	 
REQUEST	520		LocalAccepted	1590257656142	1590257666813	OK	 
REQUEST	1842		MyLocales	1590257659992	1590257666818	OK	 
REQUEST	702		LocalAccepted	1590257662228	1590257666819	OK	 
REQUEST	2613		RightLogged	1590257660392	1590257666830	OK	 
REQUEST	584		LocalAccepted	1590257658348	1590257666830	OK	 
REQUEST	1424		ShowLocal	1590257660402	1590257666830	OK	 
REQUEST	2281		Forbidden	1590257662254	1590257666835	OK	 
REQUEST	2282		Forbidden	1590257662317	1590257666845	OK	 
REQUEST	2553		RightLogged	1590257658397	1590257666863	OK	 
REQUEST	1844		MyLocales	1590257660117	1590257666863	OK	 
REQUEST	2614		RightLogged	1590257660477	1590257666864	OK	 
REQUEST	335		LocalAccepted Redirect 1	1590257658051	1590257666867	OK	 
REQUEST	2657		RightLogged	1590257662317	1590257666901	OK	 
USER	AceptarLocalTestNegativo	2099	END	1590257600095	1590257666911
USER	AceptarLocalTestNegativo	2100	END	1590257600157	1590257666911
USER	AceptarLocalTestNegativo	2101	END	1590257600235	1590257666912
USER	AceptarLocalTestNegativo	2102	END	1590257600287	1590257666947
REQUEST	435		LocalAccepted Redirect 1	1590257660194	1590257666969	OK	 
REQUEST	610		LocalAccepted Redirect 1	1590257662102	1590257666976	OK	 
REQUEST	2473		RightLogged Redirect 1	1590257658532	1590257666986	OK	 
REQUEST	2466		RightLogged Redirect 1	1590257660498	1590257666986	OK	 
REQUEST	704		LocalAccepted	1590257662389	1590257666986	OK	 
REQUEST	2566		RightLogged Redirect 1	1590257662323	1590257666989	OK	 
REQUEST	2298		Forbidden	1590257662389	1590257666995	OK	 
REQUEST	1846		MyLocales	1590257660242	1590257667015	OK	 
REQUEST	2524		RightLogged Redirect 1	1590257662424	1590257667019	OK	 
USER	AceptarLocalTestNegativo	2118	END	1590257600360	1590257667038
REQUEST	1515		ShowLocal	1590257662389	1590257667068	OK	 
REQUEST	586		LocalAccepted	1590257658525	1590257667071	OK	 
USER	AceptarLocalTestNegativo	2119	END	1590257600427	1590257667077
REQUEST	407		LocalAccepted Redirect 1	1590257656034	1590257667141	OK	 
REQUEST	2556		RightLogged	1590257658598	1590257667141	OK	 
REQUEST	1786		MyLocales	1590257658267	1590257667183	OK	 
REQUEST	2469		RightLogged Redirect 1	1590257660547	1590257667192	OK	 
REQUEST	2374		RightLogged Redirect 1	1590257659073	1590257667194	OK	 
REQUEST	2299		Forbidden	1590257662457	1590257667200	OK	 
