ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851890831	 	3.3.1
USER	VerDashboardPositivo	1426	START	1590851963107	1590851963107
REQUEST	1436		Home	1590851963107	1590851963109	OK	 
REQUEST	1426		Home	1590851963107	1590851963109	OK	 
REQUEST	926		Logged	1590851963127	1590851963128	OK	 
REQUEST	926		Logged Redirect 1	1590851963128	1590851963128	OK	 
REQUEST	1246		Login	1590851963137	1590851963138	OK	 
REQUEST	1256		dashboard2	1590851963137	1590851963138	OK	 
REQUEST	1256		dashboard2 Redirect 1	1590851963138	1590851963138	OK	 
USER	VerDashboardNegativo	1256	END	1590851954118	1590851963138
USER	VerDashboardPositivo	506	END	1590851917120	1590851963147
REQUEST	626		dashboard	1590851963147	1590851963148	OK	 
REQUEST	626		dashboard Redirect 1	1590851963148	1590851963148	OK	 
USER	VerDashboardPositivo	1427	START	1590851963208	1590851963208
USER	VerDashboardNegativo	1437	START	1590851963208	1590851963208
REQUEST	1437		Home	1590851963209	1590851963211	OK	 
REQUEST	1427		Home	1590851963209	1590851963211	OK	 
REQUEST	1247		Login	1590851963230	1590851963231	OK	 
REQUEST	1257		dashboard2	1590851963230	1590851963231	OK	 
REQUEST	1257		dashboard2 Redirect 1	1590851963231	1590851963231	OK	 
USER	VerDashboardNegativo	1257	END	1590851954217	1590851963232
REQUEST	927		Logged	1590851963240	1590851963241	OK	 
REQUEST	927		Logged Redirect 1	1590851963241	1590851963242	OK	 
USER	VerDashboardPositivo	507	END	1590851917218	1590851963251
REQUEST	627		dashboard	1590851963251	1590851963252	OK	 
REQUEST	627		dashboard Redirect 1	1590851963252	1590851963253	OK	 
USER	VerDashboardPositivo	1428	START	1590851963307	1590851963307
USER	VerDashboardNegativo	1438	START	1590851963307	1590851963307
REQUEST	1438		Home	1590851963307	1590851963310	OK	 
REQUEST	1428		Home	1590851963307	1590851963310	OK	 
REQUEST	928		Logged	1590851963327	1590851963328	OK	 
REQUEST	928		Logged Redirect 1	1590851963328	1590851963329	OK	 
REQUEST	1248		Login	1590851963338	1590851963339	OK	 
REQUEST	1258		dashboard2	1590851963338	1590851963339	OK	 
REQUEST	1258		dashboard2 Redirect 1	1590851963339	1590851963340	OK	 
USER	VerDashboardNegativo	1258	END	1590851954322	1590851963340
USER	VerDashboardPositivo	508	END	1590851917319	1590851963349
REQUEST	628		dashboard	1590851963349	1590851963350	OK	 
REQUEST	628		dashboard Redirect 1	1590851963350	1590851963350	OK	 
USER	VerDashboardPositivo	1429	START	1590851963410	1590851963410
USER	VerDashboardNegativo	1439	START	1590851963410	1590851963410
REQUEST	1429		Home	1590851963410	1590851963413	OK	 
REQUEST	1439		Home	1590851963410	1590851963413	OK	 
REQUEST	1249		Login	1590851963442	1590851963442	OK	 
REQUEST	929		Logged	1590851963442	1590851963443	OK	 
REQUEST	1259		dashboard2	1590851963442	1590851963443	OK	 
REQUEST	929		Logged Redirect 1	1590851963443	1590851963443	OK	 
REQUEST	1259		dashboard2 Redirect 1	1590851963443	1590851963443	OK	 
USER	VerDashboardNegativo	1259	END	1590851954421	1590851963444
USER	VerDashboardPositivo	509	END	1590851917417	1590851963452
REQUEST	629		dashboard	1590851963452	1590851963453	OK	 
REQUEST	629		dashboard Redirect 1	1590851963453	1590851963454	OK	 
USER	VerDashboardPositivo	1430	START	1590851963509	1590851963509
USER	VerDashboardNegativo	1440	START	1590851963509	1590851963509
REQUEST	1440		Home	1590851963509	1590851963512	OK	 
REQUEST	1430		Home	1590851963509	1590851963512	OK	 
REQUEST	1250		Login	1590851963540	1590851963541	OK	 
REQUEST	1260		dashboard2	1590851963540	1590851963541	OK	 
REQUEST	630		dashboard	1590851963540	1590851963542	OK	 
REQUEST	930		Logged	1590851963540	1590851963542	OK	 
REQUEST	630		dashboard Redirect 1	1590851963542	1590851963542	OK	 
REQUEST	930		Logged Redirect 1	1590851963542	1590851963542	OK	 
REQUEST	1260		dashboard2 Redirect 1	1590851963542	1590851963542	OK	 
USER	VerDashboardNegativo	1260	END	1590851954520	1590851963542
USER	VerDashboardPositivo	510	END	1590851917520	1590851963551
USER	VerDashboardPositivo	1431	START	1590851963607	1590851963607
USER	VerDashboardNegativo	1441	START	1590851963607	1590851963607
REQUEST	1431		Home	1590851963607	1590851963609	OK	 
REQUEST	1441		Home	1590851963607	1590851963609	OK	 
REQUEST	1251		Login	1590851963637	1590851963638	OK	 
REQUEST	1261		dashboard2	1590851963637	1590851963638	OK	 
REQUEST	931		Logged	1590851963637	1590851963638	OK	 
REQUEST	1261		dashboard2 Redirect 1	1590851963638	1590851963638	OK	 
REQUEST	931		Logged Redirect 1	1590851963638	1590851963638	OK	 
USER	VerDashboardNegativo	1261	END	1590851954617	1590851963638
USER	VerDashboardPositivo	511	END	1590851917617	1590851963648
REQUEST	631		dashboard	1590851963648	1590851963648	OK	 
REQUEST	631		dashboard Redirect 1	1590851963649	1590851963649	OK	 
USER	VerDashboardNegativo	1442	START	1590851963710	1590851963710
USER	VerDashboardPositivo	1432	START	1590851963710	1590851963710
REQUEST	1432		Home	1590851963710	1590851963713	OK	 
REQUEST	1442		Home	1590851963710	1590851963713	OK	 
USER	VerDashboardPositivo	512	END	1590851917722	1590851963741
REQUEST	1252		Login	1590851963741	1590851963742	OK	 
REQUEST	1262		dashboard2	1590851963741	1590851963743	OK	 
REQUEST	932		Logged	1590851963741	1590851963743	OK	 
REQUEST	932		Logged Redirect 1	1590851963743	1590851963743	OK	 
REQUEST	1262		dashboard2 Redirect 1	1590851963743	1590851963743	OK	 
USER	VerDashboardNegativo	1262	END	1590851954720	1590851963743
REQUEST	632		dashboard	1590851963752	1590851963753	OK	 
REQUEST	632		dashboard Redirect 1	1590851963753	1590851963754	OK	 
USER	VerDashboardPositivo	1443	START	1590851963817	1590851963817
USER	VerDashboardNegativo	1453	START	1590851963817	1590851963817
REQUEST	1453		Home	1590851963817	1590851963820	OK	 
REQUEST	1443		Home	1590851963817	1590851963820	OK	 
REQUEST	1263		Login	1590851963828	1590851963828	OK	 
REQUEST	1273		dashboard2	1590851963828	1590851963829	OK	 
REQUEST	1273		dashboard2 Redirect 1	1590851963829	1590851963829	OK	 
USER	VerDashboardNegativo	1273	END	1590851954817	1590851963830
USER	VerDashboardPositivo	523	END	1590851917810	1590851963839
REQUEST	643		dashboard	1590851963850	1590851963851	OK	 
REQUEST	943		Logged	1590851963850	1590851963851	OK	 
REQUEST	643		dashboard Redirect 1	1590851963851	1590851963851	OK	 
REQUEST	943		Logged Redirect 1	1590851963851	1590851963851	OK	 
USER	VerDashboardPositivo	1444	START	1590851963917	1590851963917
USER	VerDashboardNegativo	1454	START	1590851963917	1590851963917
REQUEST	1454		Home	1590851963917	1590851963920	OK	 
REQUEST	1444		Home	1590851963917	1590851963920	OK	 
USER	VerDashboardPositivo	524	END	1590851917908	1590851963937
REQUEST	644		dashboard	1590851963937	1590851963938	OK	 
REQUEST	1264		Login	1590851963937	1590851963938	OK	 
REQUEST	1274		dashboard2	1590851963937	1590851963938	OK	 
REQUEST	1274		dashboard2 Redirect 1	1590851963938	1590851963938	OK	 
REQUEST	644		dashboard Redirect 1	1590851963938	1590851963938	OK	 
USER	VerDashboardNegativo	1274	END	1590851954920	1590851963938
REQUEST	944		Logged	1590851963947	1590851963948	OK	 
REQUEST	944		Logged Redirect 1	1590851963948	1590851963949	OK	 
USER	VerDashboardPositivo	1445	START	1590851964020	1590851964020
USER	VerDashboardNegativo	1455	START	1590851964020	1590851964020
USER	VerDashboardPositivo	525	END	1590851918007	1590851964039
REQUEST	1265		Login	1590851964039	1590851964041	OK	 
REQUEST	1275		dashboard2	1590851964039	1590851964041	OK	 
REQUEST	945		Logged	1590851964039	1590851964042	OK	 
REQUEST	1445		Home	1590851964020	1590851964042	OK	 
REQUEST	1455		Home	1590851964020	1590851964042	OK	 
REQUEST	1275		dashboard2 Redirect 1	1590851964042	1590851964042	OK	 
REQUEST	945		Logged Redirect 1	1590851964042	1590851964042	OK	 
USER	VerDashboardNegativo	1275	END	1590851955019	1590851964042
REQUEST	645		dashboard	1590851964049	1590851964051	OK	 
REQUEST	645		dashboard Redirect 1	1590851964051	1590851964051	OK	 
USER	VerDashboardNegativo	1456	START	1590851964117	1590851964117
USER	VerDashboardPositivo	1446	START	1590851964117	1590851964117
REQUEST	1446		Home	1590851964117	1590851964119	OK	 
REQUEST	1456		Home	1590851964117	1590851964119	OK	 
USER	VerDashboardPositivo	526	END	1590851918112	1590851964139
REQUEST	1266		Login	1590851964138	1590851964139	OK	 
REQUEST	1276		dashboard2	1590851964138	1590851964140	OK	 
REQUEST	1276		dashboard2 Redirect 1	1590851964140	1590851964140	OK	 
USER	VerDashboardNegativo	1276	END	1590851955122	1590851964140
REQUEST	646		dashboard	1590851964149	1590851964150	OK	 
REQUEST	946		Logged	1590851964149	1590851964150	OK	 
REQUEST	646		dashboard Redirect 1	1590851964150	1590851964150	OK	 
REQUEST	946		Logged Redirect 1	1590851964150	1590851964150	OK	 
USER	VerDashboardNegativo	1457	START	1590851964222	1590851964222
USER	VerDashboardPositivo	1447	START	1590851964222	1590851964222
REQUEST	1457		Home	1590851964222	1590851964225	OK	 
REQUEST	1447		Home	1590851964222	1590851964225	OK	 
USER	VerDashboardPositivo	527	END	1590851918211	1590851964237
REQUEST	1267		Login	1590851964237	1590851964238	OK	 
REQUEST	1277		dashboard2	1590851964237	1590851964238	OK	 
REQUEST	1277		dashboard2 Redirect 1	1590851964238	1590851964238	OK	 
USER	VerDashboardNegativo	1277	END	1590851955220	1590851964239
REQUEST	647		dashboard	1590851964248	1590851964248	OK	 
REQUEST	947		Logged	1590851964248	1590851964248	OK	 
REQUEST	647		dashboard Redirect 1	1590851964248	1590851964249	OK	 
REQUEST	947		Logged Redirect 1	1590851964248	1590851964249	OK	 
USER	VerDashboardNegativo	1458	START	1590851964320	1590851964320
USER	VerDashboardPositivo	1448	START	1590851964320	1590851964320
REQUEST	1458		Home	1590851964320	1590851964323	OK	 
REQUEST	1448		Home	1590851964320	1590851964323	OK	 
USER	VerDashboardPositivo	528	END	1590851918308	1590851964341
REQUEST	1268		Login	1590851964341	1590851964341	OK	 
REQUEST	1278		dashboard2	1590851964341	1590851964342	OK	 
REQUEST	1278		dashboard2 Redirect 1	1590851964342	1590851964342	OK	 
USER	VerDashboardNegativo	1278	END	1590851955319	1590851964343
REQUEST	648		dashboard	1590851964352	1590851964353	OK	 
REQUEST	948		Logged	1590851964352	1590851964353	OK	 
REQUEST	948		Logged Redirect 1	1590851964353	1590851964353	OK	 
REQUEST	648		dashboard Redirect 1	1590851964353	1590851964353	OK	 
USER	VerDashboardNegativo	1459	START	1590851964417	1590851964417
USER	VerDashboardPositivo	1449	START	1590851964417	1590851964417
REQUEST	1449		Home	1590851964417	1590851964419	OK	 
REQUEST	1459		Home	1590851964417	1590851964419	OK	 
USER	VerDashboardPositivo	529	END	1590851918407	1590851964438
REQUEST	1269		Login	1590851964438	1590851964439	OK	 
REQUEST	1279		dashboard2	1590851964438	1590851964439	OK	 
REQUEST	1279		dashboard2 Redirect 1	1590851964439	1590851964440	OK	 
USER	VerDashboardNegativo	1279	END	1590851955418	1590851964440
REQUEST	649		dashboard	1590851964449	1590851964450	OK	 
REQUEST	949		Logged	1590851964449	1590851964450	OK	 
REQUEST	649		dashboard Redirect 1	1590851964450	1590851964451	OK	 
REQUEST	949		Logged Redirect 1	1590851964451	1590851964451	OK	 
USER	VerDashboardNegativo	1460	START	1590851964521	1590851964521
USER	VerDashboardPositivo	1450	START	1590851964521	1590851964521
REQUEST	1450		Home	1590851964521	1590851964527	OK	 
REQUEST	1460		Home	1590851964521	1590851964527	OK	 
REQUEST	1270		Login	1590851964531	1590851964532	OK	 
REQUEST	1280		dashboard2	1590851964531	1590851964532	OK	 
REQUEST	1280		dashboard2 Redirect 1	1590851964532	1590851964533	OK	 
USER	VerDashboardNegativo	1280	END	1590851955522	1590851964533
REQUEST	950		Logged	1590851964542	1590851964543	OK	 
REQUEST	650		dashboard	1590851964542	1590851964543	OK	 
REQUEST	950		Logged Redirect 1	1590851964543	1590851964544	OK	 
REQUEST	650		dashboard Redirect 1	1590851964543	1590851964544	OK	 
USER	VerDashboardPositivo	530	END	1590851918512	1590851964547
USER	VerDashboardNegativo	1461	START	1590851964618	1590851964618
USER	VerDashboardPositivo	1451	START	1590851964618	1590851964618
REQUEST	1451		Home	1590851964618	1590851964621	OK	 
REQUEST	1461		Home	1590851964618	1590851964621	OK	 
USER	VerDashboardPositivo	531	END	1590851918609	1590851964639
REQUEST	1271		Login	1590851964639	1590851964640	OK	 
REQUEST	1281		dashboard2	1590851964639	1590851964640	OK	 
REQUEST	1281		dashboard2 Redirect 1	1590851964640	1590851964641	OK	 
USER	VerDashboardNegativo	1281	END	1590851955619	1590851964641
REQUEST	651		dashboard	1590851964650	1590851964651	OK	 
REQUEST	951		Logged	1590851964650	1590851964651	OK	 
REQUEST	651		dashboard Redirect 1	1590851964651	1590851964652	OK	 
REQUEST	951		Logged Redirect 1	1590851964651	1590851964652	OK	 
USER	VerDashboardNegativo	1462	START	1590851964717	1590851964717
USER	VerDashboardPositivo	1452	START	1590851964717	1590851964717
REQUEST	1452		Home	1590851964717	1590851964719	OK	 
REQUEST	1462		Home	1590851964717	1590851964719	OK	 
USER	VerDashboardPositivo	532	END	1590851918707	1590851964727
REQUEST	1272		Login	1590851964737	1590851964737	OK	 
REQUEST	1282		dashboard2	1590851964737	1590851964738	OK	 
REQUEST	652		dashboard	1590851964737	1590851964738	OK	 
REQUEST	1282		dashboard2 Redirect 1	1590851964738	1590851964738	OK	 
REQUEST	652		dashboard Redirect 1	1590851964738	1590851964738	OK	 
USER	VerDashboardNegativo	1282	END	1590851955717	1590851964738
REQUEST	952		Logged	1590851964747	1590851964748	OK	 
REQUEST	952		Logged Redirect 1	1590851964748	1590851964748	OK	 
USER	VerDashboardNegativo	1473	START	1590851964809	1590851964809
USER	VerDashboardPositivo	1463	START	1590851964809	1590851964809
REQUEST	1473		Home	1590851964810	1590851964812	OK	 
REQUEST	1463		Home	1590851964810	1590851964812	OK	 
REQUEST	1283		Login	1590851964831	1590851964832	OK	 
REQUEST	1293		dashboard2	1590851964831	1590851964832	OK	 
REQUEST	1293		dashboard2 Redirect 1	1590851964832	1590851964832	OK	 
USER	VerDashboardNegativo	1293	END	1590851955810	1590851964832
USER	VerDashboardPositivo	543	END	1590851918822	1590851964851
REQUEST	663		dashboard	1590851964851	1590851964852	OK	 
REQUEST	963		Logged	1590851964851	1590851964852	OK	 
REQUEST	663		dashboard Redirect 1	1590851964852	1590851964852	OK	 
REQUEST	963		Logged Redirect 1	1590851964852	1590851964852	OK	 
USER	VerDashboardNegativo	1474	START	1590851964908	1590851964908
USER	VerDashboardPositivo	1464	START	1590851964908	1590851964908
REQUEST	1474		Home	1590851964908	1590851964911	OK	 
REQUEST	1464		Home	1590851964908	1590851964911	OK	 
REQUEST	1284		Login	1590851964930	1590851964931	OK	 
REQUEST	1294		dashboard2	1590851964930	1590851964931	OK	 
REQUEST	1294		dashboard2 Redirect 1	1590851964931	1590851964931	OK	 
USER	VerDashboardNegativo	1294	END	1590851955907	1590851964931
REQUEST	964		Logged	1590851964940	1590851964941	OK	 
REQUEST	964		Logged Redirect 1	1590851964941	1590851964942	OK	 
USER	VerDashboardPositivo	544	END	1590851918919	1590851964951
REQUEST	664		dashboard	1590851964951	1590851964952	OK	 
REQUEST	664		dashboard Redirect 1	1590851964952	1590851964952	OK	 
USER	VerDashboardNegativo	1475	START	1590851965008	1590851965008
USER	VerDashboardPositivo	1465	START	1590851965008	1590851965008
REQUEST	1475		Home	1590851965008	1590851965011	OK	 
REQUEST	1465		Home	1590851965008	1590851965011	OK	 
REQUEST	1285		Login	1590851965030	1590851965030	OK	 
REQUEST	1295		dashboard2	1590851965030	1590851965031	OK	 
REQUEST	1295		dashboard2 Redirect 1	1590851965031	1590851965031	OK	 
USER	VerDashboardNegativo	1295	END	1590851956011	1590851965031
USER	VerDashboardPositivo	545	END	1590851919017	1590851965052
REQUEST	965		Logged	1590851965051	1590851965052	OK	 
REQUEST	665		dashboard	1590851965051	1590851965053	OK	 
REQUEST	965		Logged Redirect 1	1590851965053	1590851965053	OK	 
REQUEST	665		dashboard Redirect 1	1590851965053	1590851965053	OK	 
USER	VerDashboardNegativo	1476	START	1590851965107	1590851965107
USER	VerDashboardPositivo	1466	START	1590851965107	1590851965107
REQUEST	1476		Home	1590851965107	1590851965111	OK	 
REQUEST	1466		Home	1590851965107	1590851965111	OK	 
REQUEST	1286		Login	1590851965129	1590851965129	OK	 
REQUEST	1296		dashboard2	1590851965129	1590851965130	OK	 
REQUEST	1296		dashboard2 Redirect 1	1590851965130	1590851965130	OK	 
USER	VerDashboardNegativo	1296	END	1590851956108	1590851965131
USER	VerDashboardPositivo	546	END	1590851919122	1590851965139
REQUEST	666		dashboard	1590851965149	1590851965150	OK	 
REQUEST	966		Logged	1590851965149	1590851965150	OK	 
REQUEST	666		dashboard Redirect 1	1590851965150	1590851965150	OK	 
REQUEST	966		Logged Redirect 1	1590851965150	1590851965150	OK	 
USER	VerDashboardPositivo	1467	START	1590851965211	1590851965211
USER	VerDashboardNegativo	1477	START	1590851965211	1590851965211
REQUEST	1467		Home	1590851965212	1590851965214	OK	 
REQUEST	1477		Home	1590851965212	1590851965214	OK	 
REQUEST	1287		Login	1590851965232	1590851965233	OK	 
REQUEST	1297		dashboard2	1590851965232	1590851965233	OK	 
REQUEST	1297		dashboard2 Redirect 1	1590851965233	1590851965233	OK	 
USER	VerDashboardNegativo	1297	END	1590851956207	1590851965233
REQUEST	667		dashboard	1590851965243	1590851965243	OK	 
REQUEST	667		dashboard Redirect 1	1590851965244	1590851965244	OK	 
USER	VerDashboardPositivo	547	END	1590851919220	1590851965247
REQUEST	967		Logged	1590851965247	1590851965247	OK	 
REQUEST	967		Logged Redirect 1	1590851965248	1590851965248	OK	 
USER	VerDashboardPositivo	1468	START	1590851965308	1590851965308
USER	VerDashboardNegativo	1478	START	1590851965308	1590851965308
REQUEST	1468		Home	1590851965308	1590851965311	OK	 
REQUEST	1478		Home	1590851965308	1590851965311	OK	 
REQUEST	1288		Login	1590851965328	1590851965329	OK	 
REQUEST	1298		dashboard2	1590851965328	1590851965329	OK	 
REQUEST	1298		dashboard2 Redirect 1	1590851965329	1590851965330	OK	 
USER	VerDashboardNegativo	1298	END	1590851956310	1590851965330
USER	VerDashboardPositivo	548	END	1590851919318	1590851965349
REQUEST	968		Logged	1590851965349	1590851965350	OK	 
REQUEST	668		dashboard	1590851965349	1590851965350	OK	 
REQUEST	968		Logged Redirect 1	1590851965350	1590851965351	OK	 
REQUEST	668		dashboard Redirect 1	1590851965350	1590851965351	OK	 
USER	VerDashboardNegativo	1479	START	1590851965411	1590851965411
USER	VerDashboardPositivo	1469	START	1590851965411	1590851965411
REQUEST	1479		Home	1590851965411	1590851965414	OK	 
REQUEST	1469		Home	1590851965411	1590851965414	OK	 
REQUEST	1289		Login	1590851965431	1590851965432	OK	 
REQUEST	1299		dashboard2	1590851965431	1590851965432	OK	 
REQUEST	1299		dashboard2 Redirect 1	1590851965432	1590851965433	OK	 
USER	VerDashboardNegativo	1299	END	1590851956407	1590851965433
USER	VerDashboardPositivo	549	END	1590851919417	1590851965452
REQUEST	669		dashboard	1590851965452	1590851965453	OK	 
REQUEST	969		Logged	1590851965452	1590851965453	OK	 
REQUEST	669		dashboard Redirect 1	1590851965453	1590851965453	OK	 
REQUEST	969		Logged Redirect 1	1590851965453	1590851965453	OK	 
USER	VerDashboardPositivo	1470	START	1590851965509	1590851965509
USER	VerDashboardNegativo	1480	START	1590851965509	1590851965509
REQUEST	1470		Home	1590851965509	1590851965512	OK	 
REQUEST	1480		Home	1590851965509	1590851965512	OK	 
REQUEST	1290		Login	1590851965529	1590851965530	OK	 
REQUEST	1300		dashboard2	1590851965529	1590851965530	OK	 
REQUEST	1300		dashboard2 Redirect 1	1590851965530	1590851965530	OK	 
USER	VerDashboardNegativo	1300	END	1590851956507	1590851965530
REQUEST	970		Logged	1590851965539	1590851965540	OK	 
REQUEST	970		Logged Redirect 1	1590851965540	1590851965540	OK	 
USER	VerDashboardPositivo	550	END	1590851919517	1590851965550
REQUEST	670		dashboard	1590851965550	1590851965551	OK	 
REQUEST	670		dashboard Redirect 1	1590851965551	1590851965552	OK	 
USER	VerDashboardPositivo	1471	START	1590851965607	1590851965607
USER	VerDashboardNegativo	1481	START	1590851965607	1590851965607
REQUEST	1481		Home	1590851965607	1590851965610	OK	 
REQUEST	1471		Home	1590851965607	1590851965610	OK	 
REQUEST	1291		Login	1590851965617	1590851965617	OK	 
REQUEST	1301		dashboard2	1590851965628	1590851965628	OK	 
REQUEST	1301		dashboard2 Redirect 1	1590851965629	1590851965629	OK	 
USER	VerDashboardNegativo	1301	END	1590851956613	1590851965629
USER	VerDashboardPositivo	551	END	1590851919622	1590851965649
REQUEST	671		dashboard	1590851965649	1590851965650	OK	 
REQUEST	971		Logged	1590851965649	1590851965650	OK	 
REQUEST	671		dashboard Redirect 1	1590851965650	1590851965650	OK	 
REQUEST	971		Logged Redirect 1	1590851965650	1590851965650	OK	 
USER	VerDashboardPositivo	1472	START	1590851965712	1590851965712
USER	VerDashboardNegativo	1482	START	1590851965712	1590851965712
REQUEST	1482		Home	1590851965712	1590851965715	OK	 
REQUEST	1472		Home	1590851965712	1590851965716	OK	 
REQUEST	1292		Login	1590851965727	1590851965728	OK	 
REQUEST	1302		dashboard2	1590851965727	1590851965728	OK	 
REQUEST	1302		dashboard2 Redirect 1	1590851965728	1590851965728	OK	 
USER	VerDashboardNegativo	1302	END	1590851956710	1590851965728
USER	VerDashboardPositivo	552	END	1590851919721	1590851965737
REQUEST	672		dashboard	1590851965747	1590851965748	OK	 
REQUEST	972		Logged	1590851965747	1590851965748	OK	 
REQUEST	972		Logged Redirect 1	1590851965748	1590851965748	OK	 
REQUEST	672		dashboard Redirect 1	1590851965748	1590851965748	OK	 
USER	VerDashboardNegativo	1493	START	1590851965798	1590851965798
USER	VerDashboardPositivo	1483	START	1590851965798	1590851965798
REQUEST	1493		Home	1590851965798	1590851965801	OK	 
REQUEST	1483		Home	1590851965798	1590851965801	OK	 
USER	VerDashboardPositivo	563	END	1590851919809	1590851965840
REQUEST	1303		Login	1590851965840	1590851965841	OK	 
REQUEST	1313		dashboard2	1590851965840	1590851965841	OK	 
REQUEST	1313		dashboard2 Redirect 1	1590851965841	1590851965842	OK	 
USER	VerDashboardNegativo	1313	END	1590851956820	1590851965842
REQUEST	683		dashboard	1590851965850	1590851965851	OK	 
REQUEST	983		Logged	1590851965850	1590851965851	OK	 
REQUEST	983		Logged Redirect 1	1590851965851	1590851965852	OK	 
REQUEST	683		dashboard Redirect 1	1590851965851	1590851965852	OK	 
USER	VerDashboardPositivo	1484	START	1590851965902	1590851965902
USER	VerDashboardNegativo	1494	START	1590851965902	1590851965902
REQUEST	1494		Home	1590851965902	1590851965905	OK	 
REQUEST	1484		Home	1590851965902	1590851965906	OK	 
USER	VerDashboardPositivo	564	END	1590851919907	1590851965927
REQUEST	1304		Login	1590851965937	1590851965938	OK	 
REQUEST	1314		dashboard2	1590851965937	1590851965938	OK	 
REQUEST	1314		dashboard2 Redirect 1	1590851965938	1590851965938	OK	 
USER	VerDashboardNegativo	1314	END	1590851956917	1590851965938
REQUEST	684		dashboard	1590851965947	1590851965948	OK	 
REQUEST	984		Logged	1590851965947	1590851965948	OK	 
REQUEST	684		dashboard Redirect 1	1590851965948	1590851965948	OK	 
REQUEST	984		Logged Redirect 1	1590851965948	1590851965948	OK	 
USER	VerDashboardPositivo	1485	START	1590851965999	1590851965999
USER	VerDashboardNegativo	1495	START	1590851965999	1590851965999
REQUEST	1485		Home	1590851965999	1590851966001	OK	 
REQUEST	1495		Home	1590851965999	1590851966002	OK	 
USER	VerDashboardPositivo	565	END	1590851920011	1590851966040
REQUEST	1305		Login	1590851966040	1590851966041	OK	 
REQUEST	1315		dashboard2	1590851966040	1590851966041	OK	 
REQUEST	1315		dashboard2 Redirect 1	1590851966041	1590851966042	OK	 
USER	VerDashboardNegativo	1315	END	1590851957020	1590851966042
REQUEST	685		dashboard	1590851966051	1590851966051	OK	 
REQUEST	985		Logged	1590851966051	1590851966052	OK	 
REQUEST	685		dashboard Redirect 1	1590851966052	1590851966052	OK	 
REQUEST	985		Logged Redirect 1	1590851966052	1590851966052	OK	 
USER	VerDashboardNegativo	1496	START	1590851966097	1590851966097
USER	VerDashboardPositivo	1486	START	1590851966097	1590851966097
REQUEST	1486		Home	1590851966097	1590851966099	OK	 
REQUEST	1496		Home	1590851966097	1590851966099	OK	 
REQUEST	1306		Login	1590851966127	1590851966128	OK	 
REQUEST	1316		dashboard2	1590851966127	1590851966128	OK	 
REQUEST	1316		dashboard2 Redirect 1	1590851966128	1590851966128	OK	 
USER	VerDashboardNegativo	1316	END	1590851957122	1590851966129
USER	VerDashboardPositivo	566	END	1590851920107	1590851966138
REQUEST	686		dashboard	1590851966148	1590851966149	OK	 
REQUEST	986		Logged	1590851966148	1590851966149	OK	 
REQUEST	986		Logged Redirect 1	1590851966149	1590851966150	OK	 
REQUEST	686		dashboard Redirect 1	1590851966149	1590851966150	OK	 
USER	VerDashboardNegativo	1497	START	1590851966200	1590851966200
USER	VerDashboardPositivo	1487	START	1590851966200	1590851966200
REQUEST	1487		Home	1590851966200	1590851966204	OK	 
REQUEST	1497		Home	1590851966200	1590851966204	OK	 
REQUEST	987		Logged	1590851966230	1590851966231	OK	 
REQUEST	987		Logged Redirect 1	1590851966231	1590851966231	OK	 
REQUEST	1307		Login	1590851966240	1590851966241	OK	 
REQUEST	1317		dashboard2	1590851966240	1590851966241	OK	 
REQUEST	1317		dashboard2 Redirect 1	1590851966241	1590851966242	OK	 
USER	VerDashboardNegativo	1317	END	1590851957220	1590851966242
USER	VerDashboardPositivo	567	END	1590851920212	1590851966251
REQUEST	687		dashboard	1590851966251	1590851966252	OK	 
REQUEST	687		dashboard Redirect 1	1590851966252	1590851966253	OK	 
USER	VerDashboardPositivo	1488	START	1590851966302	1590851966302
USER	VerDashboardNegativo	1498	START	1590851966302	1590851966302
REQUEST	1488		Home	1590851966303	1590851966305	OK	 
REQUEST	1498		Home	1590851966303	1590851966306	OK	 
USER	VerDashboardPositivo	568	END	1590851920309	1590851966337
REQUEST	1308		Login	1590851966337	1590851966338	OK	 
REQUEST	1318		dashboard2	1590851966337	1590851966338	OK	 
REQUEST	1318		dashboard2 Redirect 1	1590851966338	1590851966339	OK	 
USER	VerDashboardNegativo	1318	END	1590851957318	1590851966339
REQUEST	688		dashboard	1590851966347	1590851966348	OK	 
REQUEST	988		Logged	1590851966347	1590851966349	OK	 
REQUEST	988		Logged Redirect 1	1590851966349	1590851966349	OK	 
REQUEST	688		dashboard Redirect 1	1590851966349	1590851966349	OK	 
USER	VerDashboardNegativo	1499	START	1590851966399	1590851966399
USER	VerDashboardPositivo	1489	START	1590851966399	1590851966399
REQUEST	1499		Home	1590851966399	1590851966402	OK	 
REQUEST	1489		Home	1590851966399	1590851966402	OK	 
USER	VerDashboardPositivo	569	END	1590851920407	1590851966441
REQUEST	1309		Login	1590851966441	1590851966442	OK	 
REQUEST	689		dashboard	1590851966441	1590851966442	OK	 
REQUEST	1319		dashboard2	1590851966441	1590851966442	OK	 
REQUEST	1319		dashboard2 Redirect 1	1590851966442	1590851966442	OK	 
REQUEST	689		dashboard Redirect 1	1590851966442	1590851966442	OK	 
USER	VerDashboardNegativo	1319	END	1590851957421	1590851966442
