ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183771307	 	3.3.1
REQUEST	3469		WrongLogged Redirect 1	1590183887560	1590183887565	OK	 
REQUEST	2786		Forbidden	1590183887558	1590183887566	OK	 
REQUEST	3450		RightLogged	1590183887585	1590183887587	OK	 
REQUEST	3470		WrongLogged	1590183887585	1590183887587	OK	 
USER	AceptarAnuncioTestNegativo	2344	END	1590183831189	1590183887592
REQUEST	3450		RightLogged Redirect 1	1590183887587	1590183887594	OK	 
REQUEST	2767		MyAnuncios	1590183887591	1590183887597	OK	 
REQUEST	2324		ShowAnuncio	1590183887591	1590183887597	OK	 
REQUEST	3470		WrongLogged Redirect 1	1590183887587	1590183887598	OK	 
USER	AceptarAnuncioTestPositivo	1578	END	1590183812940	1590183887605
REQUEST	2768		MyAnuncios	1590183887604	1590183887608	OK	 
USER	AceptarAnuncioTestPositivo	1580	END	1590183813042	1590183887609
REQUEST	2766		MyAnuncios	1590183887604	1590183887609	OK	 
USER	AceptarAnuncioTestPositivo	1579	END	1590183812991	1590183887611
USER	AceptarAnuncioTestPositivo	1568	END	1590183812442	1590183887611
USER	AceptarAnuncioTestNegativo	2345	END	1590183831255	1590183887621
REQUEST	3471		WrongLogged	1590183887639	1590183887641	OK	 
REQUEST	3451		RightLogged	1590183887639	1590183887642	OK	 
REQUEST	3451		RightLogged Redirect 1	1590183887642	1590183887645	OK	 
REQUEST	3471		WrongLogged Redirect 1	1590183887641	1590183887646	OK	 
USER	AceptarAnuncioTestPositivo	1581	END	1590183813096	1590183887653
REQUEST	2787		Forbidden	1590183887653	1590183887658	OK	 
USER	AceptarAnuncioTestPositivo	1582	END	1590183813146	1590183887659
USER	AceptarAnuncioTestPositivo	1605	END	1590183813290	1590183887669
REQUEST	3472		WrongLogged	1590183887669	1590183887671	OK	 
REQUEST	3472		WrongLogged Redirect 1	1590183887671	1590183887674	OK	 
REQUEST	3452		RightLogged	1590183887719	1590183887720	OK	 
REQUEST	3452		RightLogged Redirect 1	1590183887720	1590183887724	OK	 
REQUEST	2789		Forbidden	1590183887719	1590183887724	OK	 
USER	AceptarAnuncioTestPositivo	1606	END	1590183813340	1590183887741
REQUEST	3453		RightLogged	1590183887741	1590183887744	OK	 
REQUEST	1973		AnuncioAccepted	1590183887735	1590183887749	OK	 
REQUEST	2325		ShowAnuncio	1590183887735	1590183887750	OK	 
REQUEST	3453		RightLogged Redirect 1	1590183887745	1590183887751	OK	 
REQUEST	3473		WrongLogged	1590183887753	1590183887755	OK	 
REQUEST	3473		WrongLogged Redirect 1	1590183887756	1590183887761	OK	 
REQUEST	3474		WrongLogged	1590183887789	1590183887790	OK	 
REQUEST	3454		RightLogged	1590183887789	1590183887791	OK	 
REQUEST	3474		WrongLogged Redirect 1	1590183887790	1590183887795	OK	 
REQUEST	3454		RightLogged Redirect 1	1590183887791	1590183887795	OK	 
USER	AceptarAnuncioTestPositivo	1609	END	1590183813490	1590183887806
USER	AceptarAnuncioTestPositivo	1608	END	1590183813463	1590183887825
USER	AceptarAnuncioTestPositivo	1604	END	1590183813247	1590183887825
REQUEST	1975		AnuncioAccepted	1590183887825	1590183887829	OK	 
REQUEST	3455		RightLogged	1590183887862	1590183887865	OK	 
REQUEST	3455		RightLogged Redirect 1	1590183887865	1590183887871	OK	 
USER	AceptarAnuncioTestPositivo	1611	END	1590183813596	1590183887885
REQUEST	3475		WrongLogged	1590183887885	1590183887889	OK	 
REQUEST	3476		WrongLogged	1590183887885	1590183887889	OK	 
REQUEST	3456		RightLogged	1590183887885	1590183887890	OK	 
USER	AceptarAnuncioTestPositivo	1610	END	1590183813578	1590183887893
REQUEST	2326		ShowAnuncio	1590183887885	1590183887899	OK	 
REQUEST	3476		WrongLogged Redirect 1	1590183887889	1590183887902	OK	 
REQUEST	3456		RightLogged Redirect 1	1590183887891	1590183887904	OK	 
REQUEST	3475		WrongLogged Redirect 1	1590183887889	1590183887904	OK	 
USER	AceptarAnuncioTestNegativo	2322	END	1590183831135	1590183887910
REQUEST	2769		MyAnuncios	1590183887885	1590183887912	OK	 
REQUEST	2770		MyAnuncios	1590183887893	1590183887914	OK	 
REQUEST	2771		MyAnuncios	1590183887906	1590183887914	OK	 
REQUEST	2791		Forbidden	1590183887909	1590183887917	OK	 
REQUEST	2788		Forbidden	1590183887909	1590183887919	OK	 
REQUEST	1971		AnuncioAccepted	1590183887914	1590183887920	OK	 
USER	AceptarAnuncioTestNegativo	2347	END	1590183831368	1590183887920
USER	AceptarAnuncioTestPositivo	1613	END	1590183813693	1590183887922
USER	AceptarAnuncioTestPositivo	1612	END	1590183813660	1590183887940
USER	AceptarAnuncioTestNegativo	2346	END	1590183831290	1590183887941
REQUEST	3457		RightLogged	1590183887939	1590183887942	OK	 
REQUEST	3477		WrongLogged	1590183887940	1590183887943	OK	 
REQUEST	2010		AnuncioAccepted	1590183887939	1590183887947	OK	 
REQUEST	3457		RightLogged Redirect 1	1590183887942	1590183887947	OK	 
REQUEST	2008		AnuncioAccepted	1590183887939	1590183887949	OK	 
REQUEST	3477		WrongLogged Redirect 1	1590183887944	1590183887952	OK	 
USER	AceptarAnuncioTestPositivo	1615	END	1590183813798	1590183887955
REQUEST	2772		MyAnuncios	1590183887959	1590183887961	OK	 
USER	AceptarAnuncioTestPositivo	1603	END	1590183813189	1590183887970
REQUEST	1982		AnuncioAccepted	1590183887970	1590183887976	OK	 
REQUEST	2286		ShowAnuncio	1590183887970	1590183887977	OK	 
USER	AceptarAnuncioTestNegativo	2349	END	1590183831460	1590183887988
REQUEST	2011		AnuncioAccepted	1590183887989	1590183887993	OK	 
REQUEST	2329		ShowAnuncio	1590183887988	1590183887994	OK	 
USER	AceptarAnuncioTestNegativo	2310	END	1590183830544	1590183888009
REQUEST	3458		RightLogged	1590183888010	1590183888011	OK	 
REQUEST	3458		RightLogged Redirect 1	1590183888012	1590183888015	OK	 
REQUEST	2331		ShowAnuncio	1590183888009	1590183888015	OK	 
REQUEST	3478		WrongLogged	1590183888028	1590183888030	OK	 
REQUEST	3459		RightLogged	1590183888028	1590183888030	OK	 
REQUEST	3479		WrongLogged	1590183888028	1590183888031	OK	 
USER	AceptarAnuncioTestNegativo	2271	END	1590183829532	1590183888034
REQUEST	3478		WrongLogged Redirect 1	1590183888030	1590183888038	OK	 
REQUEST	3479		WrongLogged Redirect 1	1590183888031	1590183888038	OK	 
REQUEST	3459		RightLogged Redirect 1	1590183888031	1590183888041	OK	 
REQUEST	2330		ShowAnuncio	1590183888033	1590183888041	OK	 
REQUEST	1978		AnuncioAccepted	1590183888047	1590183888052	OK	 
USER	AceptarAnuncioTestPositivo	1574	END	1590183812754	1590183888071
USER	AceptarAnuncioTestPositivo	1614	END	1590183813758	1590183888071
USER	AceptarAnuncioTestPositivo	1616	END	1590183813838	1590183888072
USER	AceptarAnuncioTestNegativo	2350	END	1590183831508	1590183888072
USER	AceptarAnuncioTestPositivo	1617	END	1590183813890	1590183888091
REQUEST	2003		AnuncioAccepted	1590183888090	1590183888094	OK	 
REQUEST	2332		ShowAnuncio	1590183888090	1590183888097	OK	 
USER	AceptarAnuncioTestNegativo	2354	END	1590183831697	1590183888105
USER	AceptarAnuncioTestNegativo	2351	END	1590183831551	1590183888105
USER	AceptarAnuncioTestNegativo	2353	END	1590183831655	1590183888106
REQUEST	3460		RightLogged	1590183888109	1590183888112	OK	 
REQUEST	3480		WrongLogged	1590183888109	1590183888112	OK	 
REQUEST	1980		AnuncioAccepted	1590183888107	1590183888113	OK	 
USER	AceptarAnuncioTestNegativo	2355	END	1590183831744	1590183888115
REQUEST	3460		RightLogged Redirect 1	1590183888112	1590183888118	OK	 
REQUEST	2774		MyAnuncios	1590183888114	1590183888119	OK	 
REQUEST	3480		WrongLogged Redirect 1	1590183888113	1590183888120	OK	 
REQUEST	1979		AnuncioAccepted	1590183888115	1590183888122	OK	 
USER	AceptarAnuncioTestPositivo	1620	END	1590183814040	1590183888141
REQUEST	2016		AnuncioAccepted	1590183888141	1590183888145	OK	 
REQUEST	2790		Forbidden	1590183888141	1590183888147	OK	 
USER	AceptarAnuncioTestNegativo	2356	END	1590183831807	1590183888157
USER	AceptarAnuncioTestNegativo	2357	END	1590183831857	1590183888157
USER	AceptarAnuncioTestNegativo	2348	END	1590183831389	1590183888158
REQUEST	2773		MyAnuncios	1590183888160	1590183888163	OK	 
REQUEST	2006		AnuncioAccepted	1590183888157	1590183888166	OK	 
REQUEST	2792		Forbidden	1590183888160	1590183888166	OK	 
USER	AceptarAnuncioTestPositivo	1618	END	1590183813952	1590183888178
REQUEST	3461		RightLogged	1590183888178	1590183888180	OK	 
REQUEST	1977		AnuncioAccepted	1590183888178	1590183888183	OK	 
REQUEST	3461		RightLogged Redirect 1	1590183888180	1590183888184	OK	 
USER	AceptarAnuncioTestPositivo	1619	END	1590183813993	1590183888198
REQUEST	2334		ShowAnuncio	1590183888199	1590183888203	OK	 
REQUEST	3482		WrongLogged	1590183888219	1590183888220	OK	 
REQUEST	2336		ShowAnuncio	1590183888217	1590183888222	OK	 
REQUEST	3482		WrongLogged Redirect 1	1590183888220	1590183888224	OK	 
REQUEST	2333		ShowAnuncio	1590183888219	1590183888224	OK	 
USER	AceptarAnuncioTestPositivo	1621	END	1590183814099	1590183888238
REQUEST	3462		RightLogged	1590183888238	1590183888242	OK	 
REQUEST	3481		WrongLogged	1590183888239	1590183888243	OK	 
REQUEST	2801		Forbidden	1590183888238	1590183888246	OK	 
REQUEST	2793		Forbidden	1590183888241	1590183888249	OK	 
REQUEST	3481		WrongLogged Redirect 1	1590183888243	1590183888252	OK	 
REQUEST	3462		RightLogged Redirect 1	1590183888242	1590183888253	OK	 
REQUEST	3503		WrongLogged	1590183888251	1590183888253	OK	 
REQUEST	2337		ShowAnuncio	1590183888238	1590183888257	OK	 
REQUEST	3503		WrongLogged Redirect 1	1590183888253	1590183888258	OK	 
USER	AceptarAnuncioTestNegativo	2359	END	1590183831940	1590183888261
REQUEST	3483		RightLogged	1590183888259	1590183888261	OK	 
REQUEST	3483		RightLogged Redirect 1	1590183888261	1590183888264	OK	 
REQUEST	3504		WrongLogged	1590183888279	1590183888281	OK	 
REQUEST	3484		RightLogged	1590183888279	1590183888282	OK	 
REQUEST	2778		MyAnuncios	1590183888279	1590183888283	OK	 
REQUEST	2780		MyAnuncios	1590183888280	1590183888283	OK	 
REQUEST	3484		RightLogged Redirect 1	1590183888282	1590183888286	OK	 
REQUEST	3504		WrongLogged Redirect 1	1590183888281	1590183888289	OK	 
REQUEST	2776		MyAnuncios	1590183888283	1590183888290	OK	 
REQUEST	2795		Forbidden	1590183888284	1590183888293	OK	 
REQUEST	2796		Forbidden	1590183888291	1590183888298	OK	 
USER	AceptarAnuncioTestPositivo	1622	END	1590183814140	1590183888299
REQUEST	2798		Forbidden	1590183888293	1590183888300	OK	 
REQUEST	3505		WrongLogged	1590183888359	1590183888363	OK	 
REQUEST	3485		RightLogged	1590183888359	1590183888364	OK	 
REQUEST	3486		RightLogged	1590183888361	1590183888364	OK	 
REQUEST	3506		WrongLogged	1590183888368	1590183888371	OK	 
REQUEST	3505		WrongLogged Redirect 1	1590183888363	1590183888372	OK	 
REQUEST	2338		ShowAnuncio	1590183888359	1590183888376	OK	 
USER	AceptarAnuncioTestPositivo	1643	END	1590183814179	1590183888378
REQUEST	3486		RightLogged Redirect 1	1590183888364	1590183888381	OK	 
REQUEST	2339		ShowAnuncio	1590183888360	1590183888384	OK	 
REQUEST	3506		WrongLogged Redirect 1	1590183888371	1590183888386	OK	 
REQUEST	3485		RightLogged Redirect 1	1590183888364	1590183888389	OK	 
REQUEST	2012		AnuncioAccepted	1590183888404	1590183888409	OK	 
REQUEST	2264		ShowAnuncio	1590183888404	1590183888410	OK	 
USER	AceptarAnuncioTestNegativo	2361	END	1590183832048	1590183888412
REQUEST	2013		AnuncioAccepted	1590183888429	1590183888434	OK	 
REQUEST	1981		AnuncioAccepted	1590183888429	1590183888437	OK	 
USER	AceptarAnuncioTestNegativo	2362	END	1590183832096	1590183888451
REQUEST	3487		RightLogged	1590183888451	1590183888454	OK	 
REQUEST	3507		WrongLogged	1590183888452	1590183888455	OK	 
USER	AceptarAnuncioTestNegativo	2360	END	1590183832003	1590183888459
USER	AceptarAnuncioTestPositivo	1644	END	1590183814236	1590183888460
REQUEST	3487		RightLogged Redirect 1	1590183888454	1590183888462	OK	 
REQUEST	3507		WrongLogged Redirect 1	1590183888455	1590183888465	OK	 
REQUEST	2342		ShowAnuncio	1590183888459	1590183888466	OK	 
REQUEST	2341		ShowAnuncio	1590183888456	1590183888466	OK	 
REQUEST	2340		ShowAnuncio	1590183888456	1590183888469	OK	 
REQUEST	2015		AnuncioAccepted	1590183888487	1590183888491	OK	 
REQUEST	2365		ShowAnuncio	1590183888487	1590183888491	OK	 
USER	AceptarAnuncioTestPositivo	1645	END	1590183814279	1590183888506
USER	AceptarAnuncioTestNegativo	2364	END	1590183832196	1590183888506
REQUEST	2781		MyAnuncios	1590183888506	1590183888509	OK	 
REQUEST	2007		AnuncioAccepted	1590183888509	1590183888512	OK	 
USER	AceptarAnuncioTestPositivo	1646	END	1590183814333	1590183888525
REQUEST	3488		RightLogged	1590183888524	1590183888525	OK	 
REQUEST	3489		RightLogged	1590183888524	1590183888526	OK	 
REQUEST	3508		WrongLogged	1590183888524	1590183888526	OK	 
REQUEST	3509		WrongLogged	1590183888524	1590183888527	OK	 
REQUEST	3489		RightLogged Redirect 1	1590183888526	1590183888530	OK	 
REQUEST	3488		RightLogged Redirect 1	1590183888525	1590183888531	OK	 
REQUEST	3509		WrongLogged Redirect 1	1590183888527	1590183888534	OK	 
REQUEST	3508		WrongLogged Redirect 1	1590183888526	1590183888535	OK	 
REQUEST	2794		Forbidden	1590183888531	1590183888537	OK	 
REQUEST	2797		Forbidden	1590183888532	1590183888539	OK	 
REQUEST	2017		AnuncioAccepted	1590183888545	1590183888548	OK	 
REQUEST	2005		AnuncioAccepted	1590183888549	1590183888554	OK	 
REQUEST	2009		AnuncioAccepted	1590183888549	1590183888555	OK	 
REQUEST	2783		MyAnuncios	1590183888567	1590183888570	OK	 
REQUEST	2777		MyAnuncios	1590183888569	1590183888572	OK	 
REQUEST	2804		MyAnuncios	1590183888569	1590183888574	OK	 
REQUEST	2799		Forbidden	1590183888569	1590183888575	OK	 
REQUEST	2343		ShowAnuncio	1590183888585	1590183888590	OK	 
REQUEST	3510		WrongLogged	1590183888589	1590183888591	OK	 
REQUEST	3490		RightLogged	1590183888591	1590183888593	OK	 
USER	AceptarAnuncioTestNegativo	2386	END	1590183832329	1590183888594
USER	AceptarAnuncioTestPositivo	1647	END	1590183814381	1590183888595
REQUEST	3510		WrongLogged Redirect 1	1590183888591	1590183888598	OK	 
REQUEST	3490		RightLogged Redirect 1	1590183888593	1590183888598	OK	 
REQUEST	2779		MyAnuncios	1590183888592	1590183888600	OK	 
REQUEST	2328		ShowAnuncio	1590183888592	1590183888601	OK	 
USER	AceptarAnuncioTestNegativo	2385	END	1590183832287	1590183888601
REQUEST	2004		AnuncioAccepted	1590183888602	1590183888608	OK	 
USER	AceptarAnuncioTestNegativo	2387	END	1590183832380	1590183888621
REQUEST	2367		ShowAnuncio	1590183888621	1590183888626	OK	 
REQUEST	2802		Forbidden	1590183888621	1590183888628	OK	 
REQUEST	3511		WrongLogged	1590183888638	1590183888639	OK	 
REQUEST	3491		RightLogged	1590183888638	1590183888641	OK	 
USER	AceptarAnuncioTestNegativo	2388	END	1590183832431	1590183888643
REQUEST	2829		Forbidden	1590183888638	1590183888645	OK	 
REQUEST	3491		RightLogged Redirect 1	1590183888641	1590183888649	OK	 
REQUEST	3511		WrongLogged Redirect 1	1590183888639	1590183888650	OK	 
REQUEST	2368		ShowAnuncio	1590183888644	1590183888650	OK	 
REQUEST	2775		MyAnuncios	1590183888638	1590183888652	OK	 
REQUEST	2828		Forbidden	1590183888652	1590183888655	OK	 
REQUEST	2803		MyAnuncios	1590183888671	1590183888674	OK	 
REQUEST	2825		Forbidden	1590183888671	1590183888678	OK	 
REQUEST	2800		Forbidden	1590183888671	1590183888678	OK	 
REQUEST	2824		Forbidden	1590183888671	1590183888681	OK	 
REQUEST	2369		ShowAnuncio	1590183888671	1590183888683	OK	 
REQUEST	2807		MyAnuncios	1590183888688	1590183888691	OK	 
REQUEST	2018		AnuncioAccepted	1590183888688	1590183888694	OK	 
REQUEST	2019		AnuncioAccepted	1590183888690	1590183888695	OK	 
USER	AceptarAnuncioTestPositivo	1648	END	1590183814443	1590183888705
REQUEST	2826		Forbidden	1590183888705	1590183888709	OK	 
REQUEST	3492		RightLogged	1590183888709	1590183888711	OK	 
REQUEST	3512		WrongLogged	1590183888709	1590183888712	OK	 
USER	AceptarAnuncioTestNegativo	2389	END	1590183832480	1590183888716
REQUEST	3492		RightLogged Redirect 1	1590183888711	1590183888718	OK	 
REQUEST	3512		WrongLogged Redirect 1	1590183888712	1590183888721	OK	 
REQUEST	2370		ShowAnuncio	1590183888720	1590183888726	OK	 
USER	AceptarAnuncioTestNegativo	2277	END	1590183829850	1590183888732
USER	AceptarAnuncioTestNegativo	2390	END	1590183832531	1590183888734
USER	AceptarAnuncioTestPositivo	1649	END	1590183814480	1590183888736
REQUEST	2805		MyAnuncios	1590183888729	1590183888737	OK	 
USER	AceptarAnuncioTestNegativo	2391	END	1590183832600	1590183888739
REQUEST	2371		ShowAnuncio	1590183888732	1590183888741	OK	 
REQUEST	3493		RightLogged	1590183888739	1590183888743	OK	 
REQUEST	2020		AnuncioAccepted	1590183888736	1590183888745	OK	 
REQUEST	2372		ShowAnuncio	1590183888729	1590183888748	OK	 
REQUEST	3493		RightLogged Redirect 1	1590183888743	1590183888748	OK	 
REQUEST	3513		WrongLogged	1590183888758	1590183888759	OK	 
REQUEST	2806		MyAnuncios	1590183888760	1590183888762	OK	 
REQUEST	2827		Forbidden	1590183888759	1590183888763	OK	 
REQUEST	3513		WrongLogged Redirect 1	1590183888759	1590183888764	OK	 
USER	AceptarAnuncioTestPositivo	1650	END	1590183814531	1590183888784
USER	AceptarAnuncioTestNegativo	2278	END	1590183829915	1590183888789
REQUEST	2023		AnuncioAccepted	1590183888789	1590183888793	OK	 
REQUEST	2373		ShowAnuncio	1590183888789	1590183888795	OK	 
USER	AceptarAnuncioTestNegativo	2394	END	1590183832740	1590183888809
REQUEST	2045		AnuncioAccepted	1590183888809	1590183888812	OK	 
REQUEST	2830		Forbidden	1590183888835	1590183888840	OK	 
REQUEST	2262		ShowAnuncio	1590183888835	1590183888841	OK	 
USER	AceptarAnuncioTestPositivo	1651	END	1590183814582	1590183888856
REQUEST	3494		RightLogged	1590183888856	1590183888858	OK	 
REQUEST	3514		WrongLogged	1590183888856	1590183888859	OK	 
REQUEST	2782		MyAnuncios	1590183888856	1590183888862	OK	 
REQUEST	2833		Forbidden	1590183888856	1590183888862	OK	 
REQUEST	2047		AnuncioAccepted	1590183888860	1590183888881	OK	 
REQUEST	3514		WrongLogged Redirect 1	1590183888859	1590183888881	OK	 
REQUEST	3494		RightLogged Redirect 1	1590183888858	1590183888885	OK	 
REQUEST	2376		ShowAnuncio	1590183888877	1590183888886	OK	 
REQUEST	2374		ShowAnuncio	1590183888877	1590183888889	OK	 
REQUEST	2375		ShowAnuncio	1590183888879	1590183888888	OK	 
REQUEST	3495		RightLogged	1590183888895	1590183888896	OK	 
REQUEST	3515		WrongLogged	1590183888895	1590183888896	OK	 
USER	AceptarAnuncioTestNegativo	2395	END	1590183832790	1590183888901
REQUEST	3515		WrongLogged Redirect 1	1590183888896	1590183888904	OK	 
REQUEST	2247		ShowAnuncio	1590183888901	1590183888906	OK	 
REQUEST	2812		MyAnuncios	1590183888899	1590183888906	OK	 
REQUEST	2809		MyAnuncios	1590183888899	1590183888909	OK	 
REQUEST	2831		Forbidden	1590183888901	1590183888911	OK	 
REQUEST	3495		RightLogged Redirect 1	1590183888896	1590183888911	OK	 
REQUEST	2808		MyAnuncios	1590183888919	1590183888922	OK	 
REQUEST	2834		Forbidden	1590183888919	1590183888923	OK	 
REQUEST	2810		MyAnuncios	1590183888919	1590183888925	OK	 
USER	AceptarAnuncioTestNegativo	2305	END	1590183830296	1590183888939
REQUEST	3496		RightLogged	1590183888939	1590183888940	OK	 
REQUEST	2046		AnuncioAccepted	1590183888936	1590183888941	OK	 
REQUEST	3516		WrongLogged	1590183888939	1590183888942	OK	 
REQUEST	3496		RightLogged Redirect 1	1590183888940	1590183888946	OK	 
REQUEST	2048		AnuncioAccepted	1590183888939	1590183888946	OK	 
REQUEST	3516		WrongLogged Redirect 1	1590183888942	1590183888946	OK	 
REQUEST	3517		WrongLogged	1590183888952	1590183888953	OK	 
REQUEST	2377		ShowAnuncio	1590183888952	1590183888956	OK	 
REQUEST	3517		WrongLogged Redirect 1	1590183888953	1590183888957	OK	 
USER	AceptarAnuncioTestNegativo	2304	END	1590183830251	1590183888969
REQUEST	2811		MyAnuncios	1590183888969	1590183888973	OK	 
REQUEST	2021		AnuncioAccepted	1590183888969	1590183888975	OK	 
REQUEST	2014		AnuncioAccepted	1590183888969	1590183888978	OK	 
REQUEST	2813		MyAnuncios	1590183888989	1590183888993	OK	 
REQUEST	2378		ShowAnuncio	1590183888989	1590183888995	OK	 
REQUEST	2836		Forbidden	1590183888989	1590183888997	OK	 
USER	AceptarAnuncioTestNegativo	2396	END	1590183832835	1590183889010
REQUEST	3497		RightLogged	1590183889010	1590183889012	OK	 
REQUEST	2837		Forbidden	1590183889007	1590183889013	OK	 
REQUEST	2814		MyAnuncios	1590183889007	1590183889014	OK	 
REQUEST	2838		Forbidden	1590183889010	1590183889015	OK	 
REQUEST	2835		Forbidden	1590183889007	1590183889016	OK	 
REQUEST	2817		MyAnuncios	1590183889007	1590183889017	OK	 
REQUEST	2832		Forbidden	1590183889007	1590183889017	OK	 
REQUEST	2818		MyAnuncios	1590183889012	1590183889020	OK	 
REQUEST	2839		Forbidden	1590183889012	1590183889023	OK	 
REQUEST	3497		RightLogged Redirect 1	1590183889012	1590183889024	OK	 
REQUEST	2815		MyAnuncios	1590183889030	1590183889033	OK	 
REQUEST	3518		WrongLogged	1590183889030	1590183889034	OK	 
REQUEST	2816		MyAnuncios	1590183889030	1590183889039	OK	 
REQUEST	2022		AnuncioAccepted	1590183889035	1590183889040	OK	 
REQUEST	3518		WrongLogged Redirect 1	1590183889034	1590183889043	OK	 
REQUEST	2840		Forbidden	1590183889030	1590183889044	OK	 
REQUEST	2288		ShowAnuncio	1590183889031	1590183889046	OK	 
REQUEST	2819		MyAnuncios	1590183889030	1590183889047	OK	 
REQUEST	2055		AnuncioAccepted	1590183889047	1590183889053	OK	 
USER	AceptarAnuncioTestNegativo	2397	END	1590183832890	1590183889055
USER	AceptarAnuncioTestNegativo	2308	END	1590183830433	1590183889057
REQUEST	2380		ShowAnuncio	1590183889050	1590183889058	OK	 
REQUEST	2289		ShowAnuncio	1590183889052	1590183889060	OK	 
REQUEST	2841		Forbidden	1590183889050	1590183889062	OK	 
REQUEST	3498		RightLogged	1590183889060	1590183889064	OK	 
REQUEST	2052		AnuncioAccepted	1590183889062	1590183889067	OK	 
REQUEST	3498		RightLogged Redirect 1	1590183889064	1590183889067	OK	 
REQUEST	2327		ShowAnuncio	1590183889069	1590183889073	OK	 
REQUEST	2820		MyAnuncios	1590183889082	1590183889085	OK	 
REQUEST	2049		AnuncioAccepted	1590183889082	1590183889086	OK	 
USER	AceptarAnuncioTestNegativo	2307	END	1590183830398	1590183889099
USER	AceptarAnuncioTestNegativo	2309	END	1590183830486	1590183889101
REQUEST	3520		WrongLogged	1590183889099	1590183889101	OK	 
REQUEST	3500		RightLogged	1590183889099	1590183889102	OK	 
REQUEST	3520		WrongLogged Redirect 1	1590183889101	1590183889104	OK	 
REQUEST	3500		RightLogged Redirect 1	1590183889102	1590183889107	OK	 
USER	AceptarAnuncioTestPositivo	1655	END	1590183814779	1590183889120
REQUEST	3499		RightLogged	1590183889120	1590183889122	OK	 
REQUEST	3499		RightLogged Redirect 1	1590183889122	1590183889125	OK	 
REQUEST	2050		AnuncioAccepted	1590183889120	1590183889125	OK	 
USER	AceptarAnuncioTestPositivo	1652	END	1590183814637	1590183889131
REQUEST	2222		ShowAnuncio	1590183889131	1590183889135	OK	 
REQUEST	2053		AnuncioAccepted	1590183889131	1590183889135	OK	 
USER	AceptarAnuncioTestPositivo	1653	END	1590183814685	1590183889153
REQUEST	2821		MyAnuncios	1590183889152	1590183889155	OK	 
REQUEST	2051		AnuncioAccepted	1590183889152	1590183889159	OK	 
REQUEST	2057		AnuncioAccepted	1590183889152	1590183889159	OK	 
REQUEST	2056		AnuncioAccepted	1590183889152	1590183889159	OK	 
REQUEST	2249		ShowAnuncio	1590183889152	1590183889161	OK	 
REQUEST	2842		Forbidden	1590183889152	1590183889163	OK	 
USER	AceptarAnuncioTestPositivo	1656	END	1590183814829	1590183889170
USER	AceptarAnuncioTestPositivo	1657	END	1590183814882	1590183889171
REQUEST	3522		WrongLogged	1590183889170	1590183889172	OK	 
REQUEST	3502		RightLogged	1590183889171	1590183889174	OK	 
REQUEST	2060		AnuncioAccepted	1590183889170	1590183889176	OK	 
REQUEST	2059		AnuncioAccepted	1590183889170	1590183889177	OK	 
REQUEST	2054		AnuncioAccepted	1590183889171	1590183889180	OK	 
REQUEST	3502		RightLogged Redirect 1	1590183889174	1590183889180	OK	 
REQUEST	2382		ShowAnuncio	1590183889170	1590183889181	OK	 
REQUEST	3522		WrongLogged Redirect 1	1590183889172	1590183889181	OK	 
USER	AceptarAnuncioTestPositivo	1658	END	1590183814942	1590183889190
REQUEST	2058		AnuncioAccepted	1590183889190	1590183889194	OK	 
REQUEST	2290		ShowAnuncio	1590183889190	1590183889195	OK	 
USER	AceptarAnuncioTestNegativo	2363	END	1590183832152	1590183889213
REQUEST	3521		WrongLogged	1590183889212	1590183889216	OK	 
REQUEST	3543		WrongLogged	1590183889214	1590183889219	OK	 
REQUEST	3523		RightLogged	1590183889221	1590183889225	OK	 
REQUEST	3521		WrongLogged Redirect 1	1590183889216	1590183889231	OK	 
REQUEST	3501		RightLogged	1590183889227	1590183889233	OK	 
REQUEST	3519		WrongLogged	1590183889227	1590183889234	OK	 
REQUEST	2822		MyAnuncios	1590183889224	1590183889241	OK	 
REQUEST	2061		AnuncioAccepted	1590183889212	1590183889242	OK	 
REQUEST	2843		Forbidden	1590183889223	1590183889245	OK	 
REQUEST	3519		WrongLogged Redirect 1	1590183889234	1590183889245	OK	 
REQUEST	3543		WrongLogged Redirect 1	1590183889219	1590183889247	OK	 
USER	AceptarAnuncioTestNegativo	2423	END	1590183833192	1590183889250
REQUEST	3501		RightLogged Redirect 1	1590183889233	1590183889251	OK	 
REQUEST	3523		RightLogged Redirect 1	1590183889225	1590183889254	OK	 
REQUEST	2366		ShowAnuncio	1590183889228	1590183889257	OK	 
REQUEST	2403		ShowAnuncio	1590183889249	1590183889258	OK	 
USER	AceptarAnuncioTestPositivo	1660	END	1590183815041	1590183889272
USER	AceptarAnuncioTestPositivo	1654	END	1590183814729	1590183889275
REQUEST	2291		ShowAnuncio	1590183889272	1590183889280	OK	 
REQUEST	2864		Forbidden	1590183889276	1590183889281	OK	 
REQUEST	3524		RightLogged	1590183889281	1590183889284	OK	 
REQUEST	3544		WrongLogged	1590183889281	1590183889285	OK	 
USER	AceptarAnuncioTestPositivo	1659	END	1590183814981	1590183889287
REQUEST	2823		MyAnuncios	1590183889282	1590183889287	OK	 
