ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183134521	 	3.3.1
REQUEST	1040		WrongLogged Redirect 1	1590183184683	1590183188029	OK	 
REQUEST	559		WrongLogged Redirect 1	1590183178337	1590183188034	OK	 
REQUEST	1265		RightLogged Redirect 1	1590183184768	1590183188036	OK	 
REQUEST	3412		Welcome	1590183184778	1590183188039	OK	 
REQUEST	3376		Welcome	1590183184754	1590183188041	OK	 
REQUEST	1266		RightLogged Redirect 1	1590183184797	1590183188044	OK	 
REQUEST	258		Forbidden	1590183184751	1590183188045	OK	 
REQUEST	1447		WrongLogged	1590183184802	1590183188045	OK	 
REQUEST	1415		RightLogged	1590183184803	1590183188046	OK	 
REQUEST	1448		WrongLogged	1590183184803	1590183188046	OK	 
REQUEST	261		Forbidden	1590183184752	1590183188053	OK	 
REQUEST	260		Forbidden	1590183184752	1590183188054	OK	 
REQUEST	230		MyAnuncios	1590183184802	1590183188058	OK	 
REQUEST	1267		RightLogged Redirect 1	1590183184808	1590183188059	OK	 
REQUEST	1449		WrongLogged	1590183184817	1590183188060	OK	 
REQUEST	1416		RightLogged	1590183184817	1590183188061	OK	 
REQUEST	1414		RightLogged	1590183184817	1590183188061	OK	 
USER	AceptarAnuncioTestPositivo	3596	START	1590183188065	1590183188065
REQUEST	229		MyAnuncios	1590183184778	1590183188067	OK	 
REQUEST	231		MyAnuncios	1590183184818	1590183188069	OK	 
REQUEST	262		Forbidden	1590183184802	1590183188071	OK	 
USER	AceptarAnuncioTestNegativo	3631	START	1590183188072	1590183188072
USER	AceptarAnuncioTestNegativo	3632	START	1590183188074	1590183188074
USER	AceptarAnuncioTestPositivo	3597	START	1590183188073	1590183188073
REQUEST	710		RightLogged Redirect 1	1590183176150	1590183188081	OK	 
REQUEST	1303		WrongLogged Redirect 1	1590183184822	1590183188082	OK	 
REQUEST	3379		Welcome	1590183184837	1590183188086	OK	 
REQUEST	3413		Welcome	1590183184812	1590183188090	OK	 
REQUEST	1269		RightLogged Redirect 1	1590183184832	1590183188090	OK	 
REQUEST	1268		RightLogged Redirect 1	1590183184822	1590183188093	OK	 
REQUEST	1305		WrongLogged Redirect 1	1590183184853	1590183188095	OK	 
REQUEST	232		MyAnuncios	1590183184860	1590183188095	OK	 
REQUEST	2702		WrongLogin	1590183184862	1590183188095	OK	 
REQUEST	263		Forbidden	1590183184818	1590183188100	OK	 
REQUEST	2701		WrongLogin	1590183184891	1590183188101	OK	 
REQUEST	2667		RightLogin	1590183184891	1590183188101	OK	 
REQUEST	917		RightLogged Redirect 1	1590183179731	1590183188102	OK	 
REQUEST	3411		Welcome	1590183184755	1590183188105	OK	 
REQUEST	3378		Welcome	1590183184806	1590183188109	OK	 
REQUEST	233		MyAnuncios	1590183184891	1590183188111	OK	 
REQUEST	3381		Welcome	1590183184900	1590183188113	OK	 
REQUEST	501		RightLogged Redirect 1	1590183184908	1590183188117	OK	 
REQUEST	3415		Welcome	1590183184869	1590183188118	OK	 
REQUEST	2668		RightLogin	1590183184928	1590183188118	OK	 
REQUEST	3380		Welcome	1590183184869	1590183188121	OK	 
REQUEST	1454		WrongLogged	1590183184935	1590183188125	OK	 
REQUEST	264		Forbidden	1590183184857	1590183188125	OK	 
REQUEST	234		MyAnuncios	1590183184925	1590183188125	OK	 
REQUEST	1422		RightLogged	1590183184952	1590183188125	OK	 
REQUEST	1418		RightLogged	1590183184946	1590183188125	OK	 
REQUEST	1456		WrongLogged	1590183184951	1590183188125	OK	 
REQUEST	1419		RightLogged	1590183184939	1590183188126	OK	 
REQUEST	1455		WrongLogged	1590183184940	1590183188126	OK	 
REQUEST	1420		RightLogged	1590183184942	1590183188126	OK	 
REQUEST	1417		RightLogged	1590183184943	1590183188126	OK	 
REQUEST	1453		WrongLogged	1590183184946	1590183188127	OK	 
REQUEST	1452		WrongLogged	1590183184947	1590183188127	OK	 
REQUEST	1421		RightLogged	1590183184949	1590183188127	OK	 
REQUEST	1301		WrongLogged Redirect 1	1590183184796	1590183188128	OK	 
REQUEST	1302		WrongLogged Redirect 1	1590183184810	1590183188133	OK	 
REQUEST	3417		Welcome	1590183184936	1590183188133	OK	 
REQUEST	235		MyAnuncios	1590183184962	1590183188136	OK	 
REQUEST	776		RightLogged Redirect 1	1590183177912	1590183188139	OK	 
REQUEST	1450		WrongLogged	1590183184973	1590183188140	OK	 
REQUEST	1451		WrongLogged	1590183184975	1590183188140	OK	 
REQUEST	3383		Welcome	1590183184954	1590183188142	OK	 
REQUEST	3377		Welcome	1590183184778	1590183188142	OK	 
REQUEST	3384		Welcome	1590183184977	1590183188145	OK	 
REQUEST	266		Forbidden	1590183184899	1590183188148	OK	 
REQUEST	1457		WrongLogged	1590183185018	1590183188148	OK	 
REQUEST	3416		Welcome	1590183184901	1590183188151	OK	 
REQUEST	265		Forbidden	1590183184891	1590183188151	OK	 
REQUEST	2666		RightLogin	1590183185021	1590183188151	OK	 
REQUEST	3419		Welcome	1590183184977	1590183188158	OK	 
REQUEST	1458		WrongLogged	1590183185029	1590183188159	OK	 
REQUEST	270		Forbidden	1590183185027	1590183188161	OK	 
REQUEST	237		MyAnuncios	1590183185025	1590183188161	OK	 
REQUEST	1459		WrongLogged	1590183185046	1590183188162	OK	 
REQUEST	1424		RightLogged	1590183185046	1590183188162	OK	 
REQUEST	1273		RightLogged Redirect 1	1590183185007	1590183188164	OK	 
REQUEST	3385		Welcome	1590183185022	1590183188165	OK	 
REQUEST	272		Forbidden	1590183185077	1590183188168	OK	 
REQUEST	1426		RightLogged	1590183185088	1590183188169	OK	 
REQUEST	1461		WrongLogged	1590183185088	1590183188170	OK	 
REQUEST	240		MyAnuncios	1590183185079	1590183188171	OK	 
REQUEST	3386		Welcome	1590183185041	1590183188174	OK	 
REQUEST	1425		RightLogged	1590183185108	1590183188175	OK	 
REQUEST	1427		RightLogged	1590183185108	1590183188175	OK	 
REQUEST	3421		Welcome	1590183185041	1590183188177	OK	 
REQUEST	3418		Welcome	1590183184958	1590183188181	OK	 
REQUEST	1275		RightLogged Redirect 1	1590183185098	1590183188183	OK	 
REQUEST	3387		Welcome	1590183185077	1590183188187	OK	 
REQUEST	520		RightLogged Redirect 1	1590183184997	1590183188187	OK	 
REQUEST	2705		WrongLogin	1590183185143	1590183188187	OK	 
REQUEST	1277		RightLogged Redirect 1	1590183185136	1590183188193	OK	 
REQUEST	3425		Welcome	1590183185146	1590183188196	OK	 
REQUEST	3389		Welcome	1590183185139	1590183188200	OK	 
REQUEST	1281		RightLogged Redirect 1	1590183185203	1590183188203	OK	 
REQUEST	1317		WrongLogged Redirect 1	1590183185223	1590183188207	OK	 
REQUEST	2497		Welcome	1590183171703	1590183188208	OK	 
USER	AceptarAnuncioTestPositivo	3598	START	1590183188209	1590183188209
USER	AceptarAnuncioTestNegativo	3633	START	1590183188209	1590183188209
USER	AceptarAnuncioTestPositivo	3599	START	1590183188210	1590183188210
USER	AceptarAnuncioTestNegativo	3634	START	1590183188211	1590183188211
USER	AceptarAnuncioTestPositivo	3600	START	1590183188211	1590183188211
USER	AceptarAnuncioTestNegativo	3635	START	1590183188212	1590183188212
USER	AceptarAnuncioTestPositivo	3601	START	1590183188212	1590183188212
USER	AceptarAnuncioTestNegativo	3636	START	1590183188213	1590183188213
REQUEST	1313		WrongLogged Redirect 1	1590183185154	1590183188215	OK	 
REQUEST	1315		WrongLogged Redirect 1	1590183185203	1590183188219	OK	 
REQUEST	12		MyAnuncios	1590183182270	1590183188240	OK	 
REQUEST	180		MyAnuncios	1590183184490	1590183188241	OK	 
REQUEST	268		Forbidden	1590183184958	1590183188241	OK	 
REQUEST	236		MyAnuncios	1590183184970	1590183188242	OK	 
REQUEST	1308		WrongLogged Redirect 1	1590183185008	1590183188242	OK	 
REQUEST	1276		RightLogged Redirect 1	1590183185119	1590183188243	OK	 
REQUEST	71		MyAnuncios	1590183184125	1590183188244	OK	 
REQUEST	1460		WrongLogged	1590183185108	1590183188244	OK	 
REQUEST	1428		RightLogged	1590183185142	1590183188244	OK	 
REQUEST	2700		WrongLogin	1590183185018	1590183188246	OK	 
REQUEST	3420		Welcome	1590183185022	1590183188248	OK	 
REQUEST	3388		Welcome	1590183185106	1590183188248	OK	 
REQUEST	239		MyAnuncios	1590183185076	1590183188250	OK	 
REQUEST	1223		RightLogged Redirect 1	1590183184535	1590183188251	OK	 
REQUEST	1279		RightLogged Redirect 1	1590183185192	1590183188251	OK	 
REQUEST	1423		RightLogged	1590183185027	1590183188251	OK	 
REQUEST	1463		WrongLogged	1590183185139	1590183188253	OK	 
REQUEST	2671		RightLogin	1590183185230	1590183188255	OK	 
REQUEST	3423		Welcome	1590183185106	1590183188255	OK	 
REQUEST	3391		Welcome	1590183185177	1590183188256	OK	 
REQUEST	526		RightLogged Redirect 1	1590183185113	1590183188265	OK	 
REQUEST	1310		WrongLogged Redirect 1	1590183185099	1590183188265	OK	 
REQUEST	1278		RightLogged Redirect 1	1590183185163	1590183188265	OK	 
REQUEST	1318		WrongLogged Redirect 1	1590183185234	1590183188266	OK	 
REQUEST	1326		WrongLogged	1590183183207	1590183188266	OK	 
REQUEST	1462		WrongLogged	1590183185108	1590183188268	OK	 
REQUEST	3382		Welcome	1590183184931	1590183188270	OK	 
REQUEST	3422		Welcome	1590183185078	1590183188271	OK	 
REQUEST	3390		Welcome	1590183185146	1590183188271	OK	 
REQUEST	1272		RightLogged Redirect 1	1590183184996	1590183188280	OK	 
REQUEST	1312		WrongLogged Redirect 1	1590183185136	1590183188280	OK	 
USER	AceptarAnuncioTestPositivo	3602	START	1590183188280	1590183188280
USER	AceptarAnuncioTestNegativo	3637	START	1590183188280	1590183188280
USER	AceptarAnuncioTestPositivo	3603	START	1590183188283	1590183188283
USER	AceptarAnuncioTestNegativo	3638	START	1590183188283	1590183188283
USER	AceptarAnuncioTestPositivo	3604	START	1590183188286	1590183188286
USER	AceptarAnuncioTestNegativo	3639	START	1590183188287	1590183188287
REQUEST	1280		RightLogged Redirect 1	1590183185204	1590183188290	OK	 
REQUEST	1432		RightLogged	1590183185305	1590183188290	OK	 
REQUEST	522		RightLogged	1590183172236	1590183188293	OK	 
REQUEST	1314		WrongLogged Redirect 1	1590183185193	1590183188295	OK	 
REQUEST	1282		RightLogged Redirect 1	1590183185224	1590183188297	OK	 
REQUEST	2512		Welcome	1590183172129	1590183188293	OK	 
REQUEST	1466		WrongLogged	1590183185300	1590183188299	OK	 
REQUEST	3392		Welcome	1590183185208	1590183188300	OK	 
REQUEST	2706		WrongLogin	1590183185306	1590183188302	OK	 
REQUEST	3393		Welcome	1590183185252	1590183188314	OK	 
REQUEST	2609		Welcome	1590183173784	1590183188319	OK	 
REQUEST	241		MyAnuncios	1590183185290	1590183188320	OK	 
REQUEST	514		RightLogged Redirect 1	1590183185287	1590183188323	OK	 
REQUEST	1430		RightLogged	1590183185348	1590183188323	OK	 
REQUEST	3397		Welcome	1590183185348	1590183188327	OK	 
REQUEST	1259		WrongLogged	1590183182296	1590183188331	OK	 
REQUEST	198		Forbidden	1590183184177	1590183188331	OK	 
REQUEST	1307		WrongLogged	1590183182706	1590183188336	OK	 
REQUEST	1283		RightLogged Redirect 1	1590183185234	1590183188336	OK	 
REQUEST	1291		RightLogged	1590183183218	1590183188338	OK	 
REQUEST	1467		WrongLogged	1590183185300	1590183188341	OK	 
REQUEST	2707		WrongLogin	1590183185308	1590183188343	OK	 
REQUEST	3427		Welcome	1590183185208	1590183188343	OK	 
USER	AceptarAnuncioTestPositivo	3605	START	1590183188391	1590183188391
USER	AceptarAnuncioTestNegativo	3640	START	1590183188392	1590183188392
USER	AceptarAnuncioTestPositivo	3606	START	1590183188393	1590183188393
USER	AceptarAnuncioTestNegativo	3641	START	1590183188394	1590183188394
USER	AceptarAnuncioTestPositivo	3607	START	1590183188396	1590183188396
USER	AceptarAnuncioTestNegativo	3642	START	1590183188396	1590183188396
USER	AceptarAnuncioTestNegativo	3643	START	1590183188401	1590183188401
USER	AceptarAnuncioTestPositivo	3608	START	1590183188400	1590183188400
REQUEST	238		MyAnuncios	1590183185301	1590183188403	OK	 
REQUEST	679		WrongLogged Redirect 1	1590183181690	1590183188403	OK	 
REQUEST	273		Forbidden	1590183185297	1590183188406	OK	 
REQUEST	1435		RightLogged	1590183185377	1590183188407	OK	 
REQUEST	1469		WrongLogged	1590183185377	1590183188407	OK	 
REQUEST	1434		RightLogged	1590183185379	1590183188407	OK	 
REQUEST	1468		WrongLogged	1590183185379	1590183188408	OK	 
REQUEST	1433		RightLogged	1590183185380	1590183188408	OK	 
REQUEST	1472		WrongLogged	1590183185381	1590183188408	OK	 
REQUEST	10		MyAnuncios	1590183182343	1590183188410	OK	 
REQUEST	3432		Welcome	1590183185350	1590183188411	OK	 
REQUEST	1437		RightLogged	1590183185390	1590183188411	OK	 
REQUEST	3394		Welcome	1590183185290	1590183188414	OK	 
REQUEST	1436		RightLogged	1590183185413	1590183188415	OK	 
REQUEST	1469		WrongLogged Redirect 1	1590183188407	1590183188418	OK	 
REQUEST	3433		Welcome	1590183185384	1590183188422	OK	 
REQUEST	3434		Welcome	1590183185415	1590183188422	OK	 
REQUEST	2708		WrongLogin	1590183185421	1590183188422	OK	 
REQUEST	1474		WrongLogged	1590183185452	1590183188423	OK	 
REQUEST	3396		Welcome	1590183185318	1590183188424	OK	 
REQUEST	1439		RightLogged	1590183185453	1590183188425	OK	 
REQUEST	3431		Welcome	1590183185318	1590183188426	OK	 
REQUEST	1287		RightLogged Redirect 1	1590183185400	1590183188427	OK	 
REQUEST	775		RightLogged	1590183175484	1590183188428	OK	 
REQUEST	2519		Welcome	1590183172335	1590183188430	OK	 
REQUEST	1088		RightLogged Redirect 1	1590183182959	1590183188430	OK	 
REQUEST	276		Forbidden	1590183185453	1590183188433	OK	 
REQUEST	243		MyAnuncios	1590183185453	1590183188433	OK	 
REQUEST	245		MyAnuncios	1590183185458	1590183188433	OK	 
REQUEST	1288		RightLogged Redirect 1	1590183185449	1590183188436	OK	 
REQUEST	248		MyAnuncios	1590183185482	1590183188437	OK	 
REQUEST	1476		RightLogged	1590183185496	1590183188437	OK	 
REQUEST	1136		RightLogged Redirect 1	1590183185410	1590183188438	OK	 
REQUEST	3399		Welcome	1590183185415	1590183188440	OK	 
REQUEST	1298		RightLogged	1590183183419	1590183188441	OK	 
REQUEST	1511		WrongLogged	1590183185497	1590183188441	OK	 
REQUEST	242		MyAnuncios	1590183185454	1590183188443	OK	 
REQUEST	3436		Welcome	1590183185488	1590183188444	OK	 
REQUEST	277		Forbidden	1590183185457	1590183188450	OK	 
REQUEST	3471		Welcome	1590183185493	1590183188450	OK	 
REQUEST	3437		Welcome	1590183185507	1590183188451	OK	 
REQUEST	1512		WrongLogged	1590183185549	1590183188452	OK	 
REQUEST	280		Forbidden	1590183185504	1590183188455	OK	 
REQUEST	1514		WrongLogged	1590183185584	1590183188455	OK	 
REQUEST	1212		RightLogged	1590183181985	1590183188455	OK	 
USER	AceptarAnuncioTestPositivo	3646	START	1590183188463	1590183188463
USER	AceptarAnuncioTestNegativo	3683	START	1590183188463	1590183188463
USER	AceptarAnuncioTestNegativo	3682	START	1590183188463	1590183188463
USER	AceptarAnuncioTestPositivo	3645	START	1590183188463	1590183188463
USER	AceptarAnuncioTestPositivo	3609	START	1590183188465	1590183188465
USER	AceptarAnuncioTestNegativo	3644	START	1590183188466	1590183188466
REQUEST	166		MyAnuncios	1590183184257	1590183188478	OK	 
REQUEST	390		RightLogged Redirect 1	1590183170738	1590183188479	OK	 
REQUEST	1270		RightLogged Redirect 1	1590183185397	1590183188479	OK	 
REQUEST	1286		RightLogged Redirect 1	1590183185374	1590183188480	OK	 
REQUEST	1470		WrongLogged	1590183185380	1590183188481	OK	 
REQUEST	1438		RightLogged	1590183185427	1590183188481	OK	 
REQUEST	1478		RightLogged	1590183185567	1590183188487	OK	 
REQUEST	3398		Welcome	1590183185381	1590183188490	OK	 
REQUEST	3470		Welcome	1590183185455	1590183188490	OK	 
REQUEST	3438		Welcome	1590183185526	1590183188491	OK	 
REQUEST	249		MyAnuncios	1590183185486	1590183188499	OK	 
REQUEST	281		Forbidden	1590183185486	1590183188500	OK	 
REQUEST	1473		WrongLogged	1590183185427	1590183188500	OK	 
REQUEST	1513		WrongLogged	1590183185564	1590183188502	OK	 
REQUEST	1323		WrongLogged Redirect 1	1590183185464	1590183188512	OK	 
REQUEST	1475		RightLogged	1590183185493	1590183188513	OK	 
REQUEST	3435		Welcome	1590183185455	1590183188515	OK	 
USER	AceptarAnuncioTestPositivo	3647	START	1590183188529	1590183188529
USER	AceptarAnuncioTestNegativo	3684	START	1590183188535	1590183188535
USER	AceptarAnuncioTestPositivo	3648	START	1590183188543	1590183188543
USER	AceptarAnuncioTestNegativo	3685	START	1590183188547	1590183188547
USER	AceptarAnuncioTestNegativo	3686	START	1590183188569	1590183188569
USER	AceptarAnuncioTestPositivo	3649	START	1590183188569	1590183188569
USER	AceptarAnuncioTestPositivo	3650	START	1590183188590	1590183188590
USER	AceptarAnuncioTestNegativo	3687	START	1590183188592	1590183188592
REQUEST	1324		WrongLogged Redirect 1	1590183185537	1590183188606	OK	 
REQUEST	250		MyAnuncios	1590183185501	1590183188607	OK	 
REQUEST	1479		RightLogged	1590183185584	1590183188608	OK	 
REQUEST	1289		RightLogged Redirect 1	1590183185536	1590183188612	OK	 
REQUEST	246		MyAnuncios	1590183185584	1590183188616	OK	 
USER	AceptarAnuncioTestPositivo	3651	START	1590183188621	1590183188621
USER	AceptarAnuncioTestNegativo	3688	START	1590183188623	1590183188623
REQUEST	3475		Welcome	1590183185592	1590183188630	OK	 
REQUEST	1515		WrongLogged	1590183185616	1590183188631	OK	 
REQUEST	2444		Welcome	1590183171134	1590183188637	OK	 
REQUEST	1201		RightLogged Redirect 1	1590183183942	1590183188638	OK	 
REQUEST	1480		RightLogged	1590183185616	1590183188638	OK	 
REQUEST	3441		Welcome	1590183185618	1590183188647	OK	 
REQUEST	251		MyAnuncios	1590183185616	1590183188647	OK	 
USER	AceptarAnuncioTestNegativo	3689	START	1590183188649	1590183188649
USER	AceptarAnuncioTestPositivo	3652	START	1590183188649	1590183188649
REQUEST	1054		WrongLogged Redirect 1	1590183185578	1590183188657	OK	 
REQUEST	3474		Welcome	1590183185565	1590183188658	OK	 
REQUEST	247		MyAnuncios	1590183185584	1590183188665	OK	 
REQUEST	113		Forbidden	1590183183026	1590183188666	OK	 
REQUEST	1481		RightLogged	1590183185696	1590183188666	OK	 
REQUEST	1516		WrongLogged	1590183185696	1590183188667	OK	 
REQUEST	1483		RightLogged	1590183185699	1590183188668	OK	 
REQUEST	290		MyAnuncios	1590183185699	1590183188673	OK	 
REQUEST	1518		WrongLogged	1590183185699	1590183188673	OK	 
REQUEST	1482		RightLogged	1590183185701	1590183188674	OK	 
REQUEST	3477		Welcome	1590183185650	1590183188676	OK	 
REQUEST	285		Forbidden	1590183185656	1590183188677	OK	 
REQUEST	244		MyAnuncios	1590183185701	1590183188678	OK	 
REQUEST	3442		Welcome	1590183185650	1590183188682	OK	 
REQUEST	2672		RightLogin	1590183185702	1590183188683	OK	 
REQUEST	2673		RightLogin	1590183185702	1590183188683	OK	 
REQUEST	2703		WrongLogin	1590183185702	1590183188683	OK	 
REQUEST	2675		RightLogin	1590183185704	1590183188684	OK	 
REQUEST	2710		WrongLogin	1590183185704	1590183188684	OK	 
REQUEST	2669		RightLogin	1590183185704	1590183188684	OK	 
USER	AceptarAnuncioTestNegativo	3690	START	1590183188688	1590183188688
USER	AceptarAnuncioTestPositivo	3653	START	1590183188688	1590183188688
USER	AceptarAnuncioTestNegativo	3691	START	1590183188698	1590183188698
USER	AceptarAnuncioTestPositivo	3654	START	1590183188698	1590183188698
REQUEST	278		Forbidden	1590183185701	1590183188706	OK	 
REQUEST	271		Forbidden	1590183185048	1590183188709	OK	 
REQUEST	1517		WrongLogged	1590183185715	1590183188712	OK	 
REQUEST	3479		Welcome	1590183185705	1590183188718	OK	 
REQUEST	3443		Welcome	1590183185699	1590183188719	OK	 
REQUEST	2676		RightLogin	1590183185741	1590183188720	OK	 
REQUEST	269		Forbidden	1590183185018	1590183188724	OK	 
REQUEST	282		Forbidden	1590183185717	1590183188724	OK	 
REQUEST	1484		RightLogged	1590183185743	1590183188725	OK	 
REQUEST	1519		WrongLogged	1590183185743	1590183188727	OK	 
REQUEST	3473		Welcome	1590183185531	1590183188732	OK	 
REQUEST	3445		Welcome	1590183185741	1590183188732	OK	 
REQUEST	2509		Welcome	1590183172042	1590183188735	OK	 
REQUEST	3480		Welcome	1590183185741	1590183188737	OK	 
REQUEST	287		Forbidden	1590183185766	1590183188742	OK	 
REQUEST	1485		RightLogged	1590183185766	1590183188743	OK	 
USER	AceptarAnuncioTestPositivo	3655	START	1590183188744	1590183188744
USER	AceptarAnuncioTestNegativo	3692	START	1590183188754	1590183188754
USER	AceptarAnuncioTestPositivo	3656	START	1590183188762	1590183188762
USER	AceptarAnuncioTestNegativo	3693	START	1590183188768	1590183188768
REQUEST	3478		Welcome	1590183185699	1590183188779	OK	 
REQUEST	1338		RightLogged Redirect 1	1590183186082	1590183188780	OK	 
REQUEST	3481		Welcome	1590183185768	1590183188787	OK	 
REQUEST	3476		Welcome	1590183185619	1590183188788	OK	 
REQUEST	3439		Welcome	1590183185565	1590183188793	OK	 
REQUEST	3444		Welcome	1590183185705	1590183188794	OK	 
REQUEST	1294		RightLogged Redirect 1	1590183185783	1590183188800	OK	 
REQUEST	326		Forbidden	1590183185770	1590183188800	OK	 
REQUEST	292		MyAnuncios	1590183185795	1590183188802	OK	 
REQUEST	252		MyAnuncios	1590183185795	1590183188803	OK	 
REQUEST	2714		WrongLogin	1590183185796	1590183188803	OK	 
REQUEST	2679		RightLogin	1590183185796	1590183188803	OK	 
REQUEST	2704		WrongLogin	1590183185795	1590183188804	OK	 
USER	AceptarAnuncioTestPositivo	3657	START	1590183188808	1590183188808
USER	AceptarAnuncioTestNegativo	3694	START	1590183188811	1590183188811
USER	AceptarAnuncioTestPositivo	3658	START	1590183188817	1590183188817
USER	AceptarAnuncioTestNegativo	3695	START	1590183188819	1590183188819
REQUEST	255		MyAnuncios	1590183185766	1590183188826	OK	 
REQUEST	1486		RightLogged	1590183185797	1590183188829	OK	 
REQUEST	323		Forbidden	1590183185795	1590183188835	OK	 
REQUEST	1207		RightLogged Redirect 1	1590183184130	1590183188839	OK	 
REQUEST	1327		WrongLogged Redirect 1	1590183185752	1590183188845	OK	 
REQUEST	3136		Welcome	1590183180877	1590183188850	OK	 
REQUEST	1487		RightLogged	1590183185806	1590183188851	OK	 
USER	AceptarAnuncioTestPositivo	3659	START	1590183188858	1590183188858
USER	AceptarAnuncioTestNegativo	3696	START	1590183188863	1590183188863
USER	AceptarAnuncioTestPositivo	3660	START	1590183188870	1590183188870
USER	AceptarAnuncioTestNegativo	3697	START	1590183188876	1590183188876
USER	AceptarAnuncioTestPositivo	3661	START	1590183188908	1590183188908
USER	AceptarAnuncioTestNegativo	3698	START	1590183188913	1590183188913
USER	AceptarAnuncioTestPositivo	3662	START	1590183188933	1590183188933
USER	AceptarAnuncioTestNegativo	3699	START	1590183188937	1590183188937
REQUEST	3446		Welcome	1590183185770	1590183188954	OK	 
REQUEST	288		Forbidden	1590183185797	1590183188955	OK	 
REQUEST	1522		WrongLogged	1590183185807	1590183188955	OK	 
REQUEST	1328		WrongLogged Redirect 1	1590183185777	1590183188966	OK	 
REQUEST	324		Forbidden	1590183185808	1590183188967	OK	 
USER	AceptarAnuncioTestNegativo	3700	START	1590183188978	1590183188978
USER	AceptarAnuncioTestPositivo	3663	START	1590183188978	1590183188978
USER	AceptarAnuncioTestPositivo	3664	START	1590183189000	1590183189000
USER	AceptarAnuncioTestNegativo	3701	START	1590183189000	1590183189000
REQUEST	1329		WrongLogged Redirect 1	1590183185783	1590183189013	OK	 
REQUEST	295		MyAnuncios	1590183185829	1590183189016	OK	 
REQUEST	284		Forbidden	1590183185795	1590183189018	OK	 
USER	AceptarAnuncioTestPositivo	3665	START	1590183189021	1590183189021
USER	AceptarAnuncioTestNegativo	3702	START	1590183189028	1590183189028
USER	AceptarAnuncioTestNegativo	3703	START	1590183189050	1590183189050
USER	AceptarAnuncioTestPositivo	3666	START	1590183189050	1590183189050
REQUEST	289		MyAnuncios	1590183185807	1590183189058	OK	 
REQUEST	293		MyAnuncios	1590183185804	1590183189061	OK	 
REQUEST	1523		WrongLogged	1590183185835	1590183189063	OK	 
REQUEST	254		MyAnuncios	1590183185835	1590183189068	OK	 
REQUEST	291		MyAnuncios	1590183185836	1590183189069	OK	 
USER	AceptarAnuncioTestNegativo	3704	START	1590183189073	1590183189073
USER	AceptarAnuncioTestPositivo	3667	START	1590183189073	1590183189073
REQUEST	325		Forbidden	1590183185836	1590183189084	OK	 
REQUEST	1519		WrongLogged Redirect 1	1590183188727	1590183189090	OK	 
REQUEST	3482		Welcome	1590183185800	1590183189090	OK	 
REQUEST	2670		RightLogin	1590183185859	1590183189092	OK	 
REQUEST	2680		RightLogin	1590183185859	1590183189094	OK	 
REQUEST	1296		RightLogged Redirect 1	1590183185842	1590183189100	OK	 
REQUEST	2711		WrongLogin	1590183185859	1590183189100	OK	 
REQUEST	542		WrongLogged Redirect 1	1590183185615	1590183189100	OK	 
USER	AceptarAnuncioTestPositivo	3668	START	1590183189105	1590183189105
USER	AceptarAnuncioTestNegativo	3705	START	1590183189107	1590183189107
REQUEST	3483		Welcome	1590183185829	1590183189113	OK	 
REQUEST	3449		Welcome	1590183185860	1590183189114	OK	 
REQUEST	3448		Welcome	1590183185829	1590183189122	OK	 
REQUEST	1330		WrongLogged Redirect 1	1590183185825	1590183189122	OK	 
REQUEST	3484		Welcome	1590183185863	1590183189127	OK	 
REQUEST	3485		Welcome	1590183185869	1590183189127	OK	 
REQUEST	1524		WrongLogged	1590183185892	1590183189127	OK	 
REQUEST	1297		RightLogged Redirect 1	1590183185883	1590183189133	OK	 
REQUEST	1295		RightLogged Redirect 1	1590183185820	1590183189134	OK	 
REQUEST	1489		RightLogged	1590183185892	1590183189134	OK	 
REQUEST	1490		RightLogged	1590183185896	1590183189134	OK	 
USER	AceptarAnuncioTestPositivo	3669	START	1590183189143	1590183189143
USER	AceptarAnuncioTestNegativo	3706	START	1590183189146	1590183189146
USER	AceptarAnuncioTestPositivo	3670	START	1590183189157	1590183189157
USER	AceptarAnuncioTestNegativo	3707	START	1590183189160	1590183189160
REQUEST	256		MyAnuncios	1590183185863	1590183189177	OK	 
REQUEST	2517		Welcome	1590183172280	1590183189178	OK	 
REQUEST	1525		WrongLogged	1590183185909	1590183189183	OK	 
USER	AceptarAnuncioTestNegativo	3708	START	1590183189188	1590183189188
USER	AceptarAnuncioTestPositivo	3671	START	1590183189186	1590183189186
REQUEST	690		WrongLogged Redirect 1	1590183185910	1590183189199	OK	 
REQUEST	297		MyAnuncios	1590183185939	1590183189205	OK	 
REQUEST	286		Forbidden	1590183185857	1590183189205	OK	 
REQUEST	298		MyAnuncios	1590183185944	1590183189211	OK	 
REQUEST	3447		Welcome	1590183185799	1590183189212	OK	 
REQUEST	434		RightLogged Redirect 1	1590183171840	1590183189215	OK	 
REQUEST	332		Forbidden	1590183185946	1590183189215	OK	 
REQUEST	296		MyAnuncios	1590183185918	1590183189221	OK	 
REQUEST	3487		Welcome	1590183185946	1590183189222	OK	 
USER	AceptarAnuncioTestPositivo	3672	START	1590183189225	1590183189225
USER	AceptarAnuncioTestNegativo	3709	START	1590183189236	1590183189236
