ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590184077373	 	3.3.1
REQUEST	1999		WrongLogged Redirect 1	1590184173235	1590184173238	OK	 
REQUEST	1984		RightLogged Redirect 1	1590184173236	1590184173239	OK	 
REQUEST	1474		MyAnuncios	1590184173239	1590184173242	OK	 
REQUEST	903		AnuncioAccepted	1590184173240	1590184173244	OK	 
USER	AceptarAnuncioTestNegativo	1159	END	1590184117198	1590184173265
REQUEST	2569		WrongLogin	1590184173264	1590184173265	OK	 
REQUEST	2554		RightLogin	1590184173264	1590184173266	OK	 
REQUEST	1489		Forbidden	1590184173264	1590184173268	OK	 
USER	AceptarAnuncioTestPositivo	604	END	1590184099209	1590184173288
USER	AceptarAnuncioTestPositivo	2825	START	1590184173289	1590184173289
USER	AceptarAnuncioTestNegativo	2840	START	1590184173291	1590184173291
REQUEST	2000		WrongLogged	1590184173292	1590184173293	OK	 
REQUEST	1985		RightLogged	1590184173292	1590184173295	OK	 
REQUEST	1144		ShowAnuncio	1590184173285	1590184173296	OK	 
REQUEST	2840		Welcome	1590184173291	1590184173298	OK	 
REQUEST	2825		Welcome	1590184173290	1590184173301	OK	 
REQUEST	2570		WrongLogin	1590184173299	1590184173302	OK	 
REQUEST	904		AnuncioAccepted	1590184173289	1590184173304	OK	 
REQUEST	1985		RightLogged Redirect 1	1590184173295	1590184173305	OK	 
REQUEST	2555		RightLogin	1590184173306	1590184173308	OK	 
REQUEST	2000		WrongLogged Redirect 1	1590184173293	1590184173308	OK	 
USER	AceptarAnuncioTestNegativo	1160	END	1590184117279	1590184173319
REQUEST	1145		ShowAnuncio	1590184173319	1590184173324	OK	 
USER	AceptarAnuncioTestPositivo	2826	START	1590184173338	1590184173338
USER	AceptarAnuncioTestNegativo	2841	START	1590184173338	1590184173338
REQUEST	1475		MyAnuncios	1590184173338	1590184173341	OK	 
REQUEST	1490		Forbidden	1590184173338	1590184173342	OK	 
REQUEST	2826		Welcome	1590184173338	1590184173344	OK	 
REQUEST	2841		Welcome	1590184173338	1590184173345	OK	 
USER	AceptarAnuncioTestPositivo	605	END	1590184099279	1590184173352
REQUEST	2001		WrongLogged	1590184173388	1590184173389	OK	 
REQUEST	1986		RightLogged	1590184173388	1590184173390	OK	 
REQUEST	2556		RightLogin	1590184173388	1590184173390	OK	 
REQUEST	2571		WrongLogin	1590184173388	1590184173391	OK	 
REQUEST	905		AnuncioAccepted	1590184173388	1590184173394	OK	 
REQUEST	2001		WrongLogged Redirect 1	1590184173389	1590184173395	OK	 
REQUEST	1986		RightLogged Redirect 1	1590184173390	1590184173396	OK	 
USER	AceptarAnuncioTestNegativo	1161	END	1590184117352	1590184173414
USER	AceptarAnuncioTestPositivo	2827	START	1590184173415	1590184173415
USER	AceptarAnuncioTestNegativo	2842	START	1590184173415	1590184173415
REQUEST	1476		MyAnuncios	1590184173414	1590184173422	OK	 
REQUEST	1146		ShowAnuncio	1590184173414	1590184173422	OK	 
REQUEST	906		AnuncioAccepted	1590184173419	1590184173423	OK	 
REQUEST	2827		Welcome	1590184173415	1590184173426	OK	 
REQUEST	1491		Forbidden	1590184173414	1590184173426	OK	 
REQUEST	2842		Welcome	1590184173416	1590184173427	OK	 
USER	AceptarAnuncioTestPositivo	606	END	1590184099341	1590184173454
REQUEST	1987		RightLogged	1590184173453	1590184173455	OK	 
REQUEST	2002		WrongLogged	1590184173455	1590184173457	OK	 
REQUEST	2557		RightLogin	1590184173456	1590184173458	OK	 
USER	AceptarAnuncioTestNegativo	1162	END	1590184117404	1590184173459
REQUEST	2572		WrongLogin	1590184173458	1590184173460	OK	 
REQUEST	1987		RightLogged Redirect 1	1590184173455	1590184173462	OK	 
REQUEST	2002		WrongLogged Redirect 1	1590184173457	1590184173462	OK	 
REQUEST	1147		ShowAnuncio	1590184173458	1590184173465	OK	 
USER	AceptarAnuncioTestNegativo	2843	START	1590184173498	1590184173498
USER	AceptarAnuncioTestPositivo	2828	START	1590184173498	1590184173498
REQUEST	2003		WrongLogged	1590184173498	1590184173500	OK	 
REQUEST	1988		RightLogged	1590184173499	1590184173502	OK	 
REQUEST	1477		MyAnuncios	1590184173498	1590184173506	OK	 
REQUEST	1492		Forbidden	1590184173498	1590184173506	OK	 
REQUEST	2828		Welcome	1590184173498	1590184173508	OK	 
REQUEST	907		AnuncioAccepted	1590184173498	1590184173509	OK	 
REQUEST	1148		ShowAnuncio	1590184173503	1590184173510	OK	 
REQUEST	2003		WrongLogged Redirect 1	1590184173500	1590184173512	OK	 
REQUEST	1988		RightLogged Redirect 1	1590184173502	1590184173512	OK	 
REQUEST	2843		Welcome	1590184173498	1590184173513	OK	 
USER	AceptarAnuncioTestNegativo	1163	END	1590184117468	1590184173518
REQUEST	2558		RightLogin	1590184173518	1590184173519	OK	 
REQUEST	2573		WrongLogin	1590184173519	1590184173521	OK	 
USER	AceptarAnuncioTestPositivo	607	END	1590184099408	1590184173537
USER	AceptarAnuncioTestPositivo	608	END	1590184099470	1590184173538
USER	AceptarAnuncioTestPositivo	2829	START	1590184173538	1590184173538
USER	AceptarAnuncioTestNegativo	2844	START	1590184173540	1590184173540
REQUEST	908		AnuncioAccepted	1590184173538	1590184173544	OK	 
REQUEST	2829		Welcome	1590184173539	1590184173546	OK	 
REQUEST	2844		Welcome	1590184173541	1590184173546	OK	 
REQUEST	2574		WrongLogin	1590184173558	1590184173559	OK	 
REQUEST	2559		RightLogin	1590184173558	1590184173560	OK	 
REQUEST	1478		MyAnuncios	1590184173578	1590184173582	OK	 
REQUEST	1493		Forbidden	1590184173578	1590184173588	OK	 
REQUEST	1149		ShowAnuncio	1590184173578	1590184173590	OK	 
USER	AceptarAnuncioTestNegativo	1164	END	1590184117545	1590184173594
REQUEST	2004		WrongLogged	1590184173598	1590184173600	OK	 
REQUEST	1989		RightLogged	1590184173598	1590184173601	OK	 
REQUEST	1989		RightLogged Redirect 1	1590184173601	1590184173607	OK	 
REQUEST	2004		WrongLogged Redirect 1	1590184173600	1590184173608	OK	 
USER	AceptarAnuncioTestPositivo	2830	START	1590184173618	1590184173618
USER	AceptarAnuncioTestNegativo	2845	START	1590184173618	1590184173618
USER	AceptarAnuncioTestPositivo	609	END	1590184099545	1590184173624
REQUEST	1479		MyAnuncios	1590184173621	1590184173627	OK	 
REQUEST	2830		Welcome	1590184173618	1590184173628	OK	 
REQUEST	1494		Forbidden	1590184173623	1590184173629	OK	 
REQUEST	2845		Welcome	1590184173619	1590184173632	OK	 
REQUEST	1990		RightLogged	1590184173630	1590184173632	OK	 
REQUEST	1990		RightLogged Redirect 1	1590184173632	1590184173637	OK	 
REQUEST	2560		RightLogin	1590184173656	1590184173657	OK	 
REQUEST	2005		WrongLogged	1590184173656	1590184173658	OK	 
REQUEST	2575		WrongLogin	1590184173656	1590184173660	OK	 
REQUEST	1480		MyAnuncios	1590184173656	1590184173662	OK	 
REQUEST	2005		WrongLogged Redirect 1	1590184173658	1590184173663	OK	 
REQUEST	1495		Forbidden	1590184173656	1590184173665	OK	 
REQUEST	909		AnuncioAccepted	1590184173661	1590184173666	OK	 
USER	AceptarAnuncioTestNegativo	1165	END	1590184117608	1590184173682
USER	AceptarAnuncioTestPositivo	610	END	1590184099604	1590184173683
USER	AceptarAnuncioTestPositivo	2831	START	1590184173683	1590184173683
USER	AceptarAnuncioTestNegativo	2846	START	1590184173683	1590184173683
REQUEST	1150		ShowAnuncio	1590184173682	1590184173689	OK	 
REQUEST	2831		Welcome	1590184173683	1590184173690	OK	 
REQUEST	2846		Welcome	1590184173685	1590184173691	OK	 
USER	AceptarAnuncioTestNegativo	1166	END	1590184117668	1590184173721
REQUEST	2561		RightLogin	1590184173720	1590184173722	OK	 
REQUEST	2576		WrongLogin	1590184173720	1590184173723	OK	 
REQUEST	1151		ShowAnuncio	1590184173720	1590184173726	OK	 
REQUEST	2006		WrongLogged	1590184173728	1590184173729	OK	 
REQUEST	1481		MyAnuncios	1590184173728	1590184173731	OK	 
REQUEST	1991		RightLogged	1590184173728	1590184173732	OK	 
REQUEST	1496		Forbidden	1590184173728	1590184173733	OK	 
REQUEST	2006		WrongLogged Redirect 1	1590184173729	1590184173734	OK	 
REQUEST	1991		RightLogged Redirect 1	1590184173732	1590184173737	OK	 
USER	AceptarAnuncioTestNegativo	2847	START	1590184173755	1590184173755
USER	AceptarAnuncioTestPositivo	2832	START	1590184173755	1590184173755
REQUEST	911		AnuncioAccepted	1590184173755	1590184173759	OK	 
REQUEST	2847		Welcome	1590184173755	1590184173760	OK	 
USER	AceptarAnuncioTestPositivo	611	END	1590184099672	1590184173760
REQUEST	2832		Welcome	1590184173755	1590184173762	OK	 
REQUEST	910		AnuncioAccepted	1590184173759	1590184173763	OK	 
REQUEST	2007		WrongLogged	1590184173781	1590184173782	OK	 
REQUEST	1992		RightLogged	1590184173781	1590184173783	OK	 
REQUEST	1992		RightLogged Redirect 1	1590184173783	1590184173785	OK	 
REQUEST	2007		WrongLogged Redirect 1	1590184173782	1590184173786	OK	 
REQUEST	1482		MyAnuncios	1590184173781	1590184173788	OK	 
REQUEST	1152		ShowAnuncio	1590184173781	1590184173788	OK	 
REQUEST	1497		Forbidden	1590184173789	1590184173792	OK	 
USER	AceptarAnuncioTestNegativo	1167	END	1590184117744	1590184173809
REQUEST	2577		WrongLogin	1590184173809	1590184173810	OK	 
REQUEST	2562		RightLogin	1590184173809	1590184173810	OK	 
USER	AceptarAnuncioTestNegativo	2848	START	1590184173810	1590184173810
USER	AceptarAnuncioTestPositivo	2833	START	1590184173810	1590184173810
REQUEST	2833		Welcome	1590184173811	1590184173815	OK	 
REQUEST	2848		Welcome	1590184173811	1590184173816	OK	 
USER	AceptarAnuncioTestPositivo	612	END	1590184099747	1590184173834
REQUEST	1993		RightLogged	1590184173834	1590184173835	OK	 
REQUEST	2563		RightLogin	1590184173834	1590184173836	OK	 
USER	AceptarAnuncioTestNegativo	1168	END	1590184117798	1590184173838
REQUEST	1993		RightLogged Redirect 1	1590184173835	1590184173838	OK	 
REQUEST	2008		WrongLogged	1590184173838	1590184173840	OK	 
REQUEST	1153		ShowAnuncio	1590184173838	1590184173842	OK	 
REQUEST	2008		WrongLogged Redirect 1	1590184173840	1590184173842	OK	 
REQUEST	2578		WrongLogin	1590184173861	1590184173862	OK	 
USER	AceptarAnuncioTestPositivo	613	END	1590184099799	1590184173881
USER	AceptarAnuncioTestPositivo	2834	START	1590184173884	1590184173884
USER	AceptarAnuncioTestNegativo	2849	START	1590184173888	1590184173888
REQUEST	1483		MyAnuncios	1590184173881	1590184173891	OK	 
REQUEST	1498		Forbidden	1590184173881	1590184173892	OK	 
REQUEST	2834		Welcome	1590184173884	1590184173896	OK	 
REQUEST	2849		Welcome	1590184173888	1590184173900	OK	 
REQUEST	1994		RightLogged	1590184173903	1590184173907	OK	 
REQUEST	2009		WrongLogged	1590184173903	1590184173907	OK	 
REQUEST	912		AnuncioAccepted	1590184173902	1590184173912	OK	 
REQUEST	2579		WrongLogin	1590184173909	1590184173912	OK	 
REQUEST	2564		RightLogin	1590184173909	1590184173913	OK	 
REQUEST	2009		WrongLogged Redirect 1	1590184173907	1590184173916	OK	 
REQUEST	1994		RightLogged Redirect 1	1590184173907	1590184173917	OK	 
USER	AceptarAnuncioTestNegativo	1169	END	1590184117873	1590184173919
REQUEST	1484		MyAnuncios	1590184173918	1590184173922	OK	 
REQUEST	1154		ShowAnuncio	1590184173918	1590184173925	OK	 
USER	AceptarAnuncioTestPositivo	2835	START	1590184173938	1590184173938
USER	AceptarAnuncioTestNegativo	2850	START	1590184173938	1590184173938
REQUEST	2835		Welcome	1590184173938	1590184173944	OK	 
REQUEST	2850		Welcome	1590184173938	1590184173946	OK	 
USER	AceptarAnuncioTestPositivo	614	END	1590184099868	1590184173963
REQUEST	1499		Forbidden	1590184173963	1590184173968	OK	 
REQUEST	2580		WrongLogin	1590184173984	1590184173986	OK	 
REQUEST	2565		RightLogin	1590184173984	1590184173988	OK	 
REQUEST	2010		WrongLogged	1590184173984	1590184173989	OK	 
REQUEST	1995		RightLogged	1590184173984	1590184173989	OK	 
REQUEST	914		AnuncioAccepted	1590184173985	1590184173994	OK	 
REQUEST	2010		WrongLogged Redirect 1	1590184173989	1590184173995	OK	 
REQUEST	1995		RightLogged Redirect 1	1590184173990	1590184173997	OK	 
USER	AceptarAnuncioTestPositivo	2836	START	1590184174021	1590184174021
USER	AceptarAnuncioTestNegativo	2851	START	1590184174021	1590184174021
USER	AceptarAnuncioTestPositivo	615	END	1590184099946	1590184174023
REQUEST	1485		MyAnuncios	1590184174021	1590184174026	OK	 
REQUEST	1155		ShowAnuncio	1590184174021	1590184174030	OK	 
REQUEST	1500		Forbidden	1590184174021	1590184174030	OK	 
REQUEST	2836		Welcome	1590184174021	1590184174031	OK	 
REQUEST	2851		Welcome	1590184174021	1590184174033	OK	 
USER	AceptarAnuncioTestNegativo	1170	END	1590184117939	1590184174034
REQUEST	913		AnuncioAccepted	1590184174032	1590184174038	OK	 
USER	AceptarAnuncioTestNegativo	1171	END	1590184117998	1590184174039
REQUEST	1996		RightLogged	1590184174038	1590184174040	OK	 
REQUEST	2566		RightLogin	1590184174039	1590184174041	OK	 
REQUEST	1996		RightLogged Redirect 1	1590184174040	1590184174045	OK	 
REQUEST	2581		WrongLogin	1590184174043	1590184174046	OK	 
REQUEST	1156		ShowAnuncio	1590184174039	1590184174050	OK	 
USER	AceptarAnuncioTestPositivo	616	END	1590184100006	1590184174069
REQUEST	2011		WrongLogged	1590184174069	1590184174072	OK	 
REQUEST	1486		MyAnuncios	1590184174069	1590184174074	OK	 
REQUEST	2011		WrongLogged Redirect 1	1590184174072	1590184174076	OK	 
REQUEST	1501		Forbidden	1590184174069	1590184174076	OK	 
USER	AceptarAnuncioTestNegativo	2852	START	1590184174094	1590184174094
USER	AceptarAnuncioTestPositivo	2837	START	1590184174094	1590184174094
REQUEST	2567		RightLogin	1590184174100	1590184174102	OK	 
REQUEST	2582		WrongLogin	1590184174100	1590184174103	OK	 
REQUEST	2837		Welcome	1590184174094	1590184174106	OK	 
REQUEST	2852		Welcome	1590184174094	1590184174107	OK	 
USER	AceptarAnuncioTestNegativo	1172	END	1590184118072	1590184174112
REQUEST	1997		RightLogged	1590184174109	1590184174113	OK	 
REQUEST	1157		ShowAnuncio	1590184174109	1590184174117	OK	 
REQUEST	1997		RightLogged Redirect 1	1590184174113	1590184174118	OK	 
REQUEST	2012		WrongLogged	1590184174125	1590184174126	OK	 
REQUEST	2012		WrongLogged Redirect 1	1590184174126	1590184174128	OK	 
REQUEST	1487		MyAnuncios	1590184174128	1590184174131	OK	 
REQUEST	1502		Forbidden	1590184174128	1590184174132	OK	 
USER	AceptarAnuncioTestPositivo	617	END	1590184100073	1590184174153
USER	AceptarAnuncioTestPositivo	2853	START	1590184174154	1590184174154
USER	AceptarAnuncioTestNegativo	2868	START	1590184174154	1590184174154
REQUEST	2583		RightLogin	1590184174158	1590184174159	OK	 
REQUEST	2853		Welcome	1590184174154	1590184174160	OK	 
REQUEST	2868		Welcome	1590184174154	1590184174161	OK	 
REQUEST	2598		WrongLogin	1590184174187	1590184174188	OK	 
REQUEST	1503		MyAnuncios	1590184174187	1590184174190	OK	 
REQUEST	1518		Forbidden	1590184174187	1590184174191	OK	 
REQUEST	1173		ShowAnuncio	1590184174189	1590184174193	OK	 
USER	AceptarAnuncioTestNegativo	2869	START	1590184174219	1590184174219
USER	AceptarAnuncioTestPositivo	2854	START	1590184174219	1590184174219
USER	AceptarAnuncioTestNegativo	1188	END	1590184118138	1590184174226
REQUEST	2028		WrongLogged	1590184174224	1590184174226	OK	 
REQUEST	2584		RightLogin	1590184174226	1590184174228	OK	 
REQUEST	2599		WrongLogin	1590184174228	1590184174229	OK	 
REQUEST	2013		RightLogged	1590184174230	1590184174231	OK	 
REQUEST	2029		WrongLogged	1590184174230	1590184174232	OK	 
REQUEST	2854		Welcome	1590184174219	1590184174236	OK	 
REQUEST	2028		WrongLogged Redirect 1	1590184174226	1590184174238	OK	 
REQUEST	2869		Welcome	1590184174219	1590184174240	OK	 
REQUEST	2013		RightLogged Redirect 1	1590184174231	1590184174240	OK	 
REQUEST	2029		WrongLogged Redirect 1	1590184174232	1590184174243	OK	 
USER	AceptarAnuncioTestPositivo	633	END	1590184100158	1590184174280
REQUEST	2014		RightLogged	1590184174279	1590184174282	OK	 
USER	AceptarAnuncioTestNegativo	1189	END	1590184118198	1590184174283
USER	AceptarAnuncioTestPositivo	2855	START	1590184174282	1590184174282
USER	AceptarAnuncioTestNegativo	2870	START	1590184174283	1590184174283
REQUEST	1174		ShowAnuncio	1590184174279	1590184174299	OK	 
REQUEST	2014		RightLogged Redirect 1	1590184174282	1590184174301	OK	 
REQUEST	2870		Welcome	1590184174283	1590184174303	OK	 
REQUEST	2855		Welcome	1590184174283	1590184174303	OK	 
USER	AceptarAnuncioTestPositivo	634	END	1590184100230	1590184174309
REQUEST	1504		MyAnuncios	1590184174309	1590184174313	OK	 
REQUEST	2585		RightLogin	1590184174314	1590184174315	OK	 
REQUEST	2600		WrongLogin	1590184174314	1590184174316	OK	 
REQUEST	1519		Forbidden	1590184174311	1590184174322	OK	 
REQUEST	917		AnuncioAccepted	1590184174314	1590184174323	OK	 
REQUEST	2030		WrongLogged	1590184174329	1590184174330	OK	 
REQUEST	2015		RightLogged	1590184174334	1590184174335	OK	 
USER	AceptarAnuncioTestNegativo	1190	END	1590184118278	1590184174338
REQUEST	2030		WrongLogged Redirect 1	1590184174330	1590184174340	OK	 
REQUEST	2015		RightLogged Redirect 1	1590184174335	1590184174343	OK	 
REQUEST	1175		ShowAnuncio	1590184174335	1590184174345	OK	 
USER	AceptarAnuncioTestNegativo	2871	START	1590184174353	1590184174353
USER	AceptarAnuncioTestPositivo	2856	START	1590184174353	1590184174353
REQUEST	2856		Welcome	1590184174353	1590184174358	OK	 
REQUEST	2871		Welcome	1590184174353	1590184174360	OK	 
REQUEST	1520		Forbidden	1590184174359	1590184174362	OK	 
USER	AceptarAnuncioTestPositivo	635	END	1590184100289	1590184174369
REQUEST	2601		WrongLogin	1590184174369	1590184174370	OK	 
REQUEST	2586		RightLogin	1590184174369	1590184174371	OK	 
REQUEST	1505		MyAnuncios	1590184174369	1590184174372	OK	 
REQUEST	2031		WrongLogged	1590184174390	1590184174392	OK	 
REQUEST	2016		RightLogged	1590184174390	1590184174392	OK	 
REQUEST	2031		WrongLogged Redirect 1	1590184174392	1590184174395	OK	 
REQUEST	1176		ShowAnuncio	1590184174390	1590184174396	OK	 
REQUEST	2016		RightLogged Redirect 1	1590184174392	1590184174396	OK	 
USER	AceptarAnuncioTestNegativo	1191	END	1590184118342	1590184174414
USER	AceptarAnuncioTestPositivo	2857	START	1590184174415	1590184174415
USER	AceptarAnuncioTestNegativo	2872	START	1590184174420	1590184174420
REQUEST	1521		Forbidden	1590184174414	1590184174422	OK	 
REQUEST	933		AnuncioAccepted	1590184174415	1590184174425	OK	 
REQUEST	2857		Welcome	1590184174416	1590184174425	OK	 
REQUEST	1506		MyAnuncios	1590184174414	1590184174425	OK	 
REQUEST	2872		Welcome	1590184174420	1590184174428	OK	 
REQUEST	916		AnuncioAccepted	1590184174415	1590184174428	OK	 
USER	AceptarAnuncioTestNegativo	1192	END	1590184118411	1590184174448
REQUEST	935		AnuncioAccepted	1590184174446	1590184174449	OK	 
REQUEST	2602		WrongLogin	1590184174448	1590184174449	OK	 
REQUEST	2587		RightLogin	1590184174448	1590184174450	OK	 
REQUEST	1177		ShowAnuncio	1590184174448	1590184174452	OK	 
USER	AceptarAnuncioTestPositivo	636	END	1590184100362	1590184174471
REQUEST	2032		WrongLogged	1590184174470	1590184174471	OK	 
REQUEST	2017		RightLogged	1590184174470	1590184174471	OK	 
REQUEST	2032		WrongLogged Redirect 1	1590184174472	1590184174476	OK	 
REQUEST	936		AnuncioAccepted	1590184174474	1590184174477	OK	 
REQUEST	1522		Forbidden	1590184174470	1590184174478	OK	 
REQUEST	1507		MyAnuncios	1590184174470	1590184174488	OK	 
REQUEST	2017		RightLogged Redirect 1	1590184174472	1590184174489	OK	 
USER	AceptarAnuncioTestNegativo	2873	START	1590184174489	1590184174489
USER	AceptarAnuncioTestPositivo	2858	START	1590184174489	1590184174489
REQUEST	2858		Welcome	1590184174490	1590184174495	OK	 
REQUEST	2873		Welcome	1590184174489	1590184174495	OK	 
USER	AceptarAnuncioTestPositivo	637	END	1590184100419	1590184174515
REQUEST	2588		RightLogin	1590184174514	1590184174516	OK	 
REQUEST	2018		RightLogged	1590184174514	1590184174517	OK	 
REQUEST	2603		WrongLogin	1590184174514	1590184174519	OK	 
REQUEST	1178		ShowAnuncio	1590184174514	1590184174522	OK	 
REQUEST	2018		RightLogged Redirect 1	1590184174517	1590184174523	OK	 
REQUEST	1523		Forbidden	1590184174519	1590184174523	OK	 
REQUEST	915		AnuncioAccepted	1590184174514	1590184174525	OK	 
REQUEST	2033		WrongLogged	1590184174534	1590184174535	OK	 
REQUEST	1508		MyAnuncios	1590184174534	1590184174536	OK	 
USER	AceptarAnuncioTestNegativo	1193	END	1590184118471	1590184174538
REQUEST	2033		WrongLogged Redirect 1	1590184174535	1590184174538	OK	 
REQUEST	937		AnuncioAccepted	1590184174538	1590184174541	OK	 
USER	AceptarAnuncioTestNegativo	2874	START	1590184174558	1590184174558
USER	AceptarAnuncioTestPositivo	2859	START	1590184174558	1590184174558
REQUEST	938		AnuncioAccepted	1590184174558	1590184174563	OK	 
REQUEST	2874		Welcome	1590184174558	1590184174563	OK	 
REQUEST	2859		Welcome	1590184174558	1590184174563	OK	 
USER	AceptarAnuncioTestPositivo	638	END	1590184100501	1590184174588
USER	AceptarAnuncioTestNegativo	1194	END	1590184118528	1590184174588
REQUEST	2604		WrongLogin	1590184174588	1590184174591	OK	 
REQUEST	2589		RightLogin	1590184174588	1590184174591	OK	 
REQUEST	1509		MyAnuncios	1590184174588	1590184174592	OK	 
REQUEST	934		AnuncioAccepted	1590184174588	1590184174593	OK	 
REQUEST	1524		Forbidden	1590184174588	1590184174594	OK	 
REQUEST	1179		ShowAnuncio	1590184174604	1590184174607	OK	 
USER	AceptarAnuncioTestNegativo	2875	START	1590184174608	1590184174608
USER	AceptarAnuncioTestPositivo	2860	START	1590184174608	1590184174608
REQUEST	2034		WrongLogged	1590184174608	1590184174610	OK	 
REQUEST	2019		RightLogged	1590184174608	1590184174610	OK	 
REQUEST	2860		Welcome	1590184174608	1590184174612	OK	 
REQUEST	2875		Welcome	1590184174608	1590184174613	OK	 
REQUEST	2034		WrongLogged Redirect 1	1590184174610	1590184174613	OK	 
REQUEST	2019		RightLogged Redirect 1	1590184174610	1590184174614	OK	 
USER	AceptarAnuncioTestNegativo	1195	END	1590184118609	1590184174632
REQUEST	2605		WrongLogin	1590184174632	1590184174634	OK	 
REQUEST	2590		RightLogin	1590184174633	1590184174635	OK	 
REQUEST	1525		Forbidden	1590184174631	1590184174637	OK	 
REQUEST	1180		ShowAnuncio	1590184174633	1590184174638	OK	 
USER	AceptarAnuncioTestPositivo	639	END	1590184100562	1590184174656
REQUEST	2020		RightLogged	1590184174656	1590184174657	OK	 
REQUEST	2035		WrongLogged	1590184174656	1590184174658	OK	 
REQUEST	1510		MyAnuncios	1590184174656	1590184174660	OK	 
REQUEST	2020		RightLogged Redirect 1	1590184174657	1590184174662	OK	 
REQUEST	2035		WrongLogged Redirect 1	1590184174658	1590184174662	OK	 
REQUEST	939		AnuncioAccepted	1590184174656	1590184174665	OK	 
USER	AceptarAnuncioTestNegativo	2876	START	1590184174682	1590184174682
USER	AceptarAnuncioTestPositivo	2861	START	1590184174682	1590184174682
REQUEST	940		AnuncioAccepted	1590184174682	1590184174686	OK	 
REQUEST	2861		Welcome	1590184174682	1590184174688	OK	 
REQUEST	2876		Welcome	1590184174682	1590184174688	OK	 
USER	AceptarAnuncioTestPositivo	640	END	1590184100620	1590184174707
REQUEST	2591		RightLogin	1590184174707	1590184174708	OK	 
REQUEST	2606		WrongLogin	1590184174707	1590184174708	OK	 
REQUEST	2036		WrongLogged	1590184174726	1590184174727	OK	 
REQUEST	2021		RightLogged	1590184174726	1590184174728	OK	 
REQUEST	1511		MyAnuncios	1590184174726	1590184174730	OK	 
REQUEST	1526		Forbidden	1590184174726	1590184174733	OK	 
REQUEST	2036		WrongLogged Redirect 1	1590184174727	1590184174733	OK	 
REQUEST	2021		RightLogged Redirect 1	1590184174728	1590184174733	OK	 
USER	AceptarAnuncioTestNegativo	2877	START	1590184174753	1590184174753
USER	AceptarAnuncioTestPositivo	2862	START	1590184174753	1590184174753
USER	AceptarAnuncioTestNegativo	1196	END	1590184118672	1590184174755
REQUEST	2862		Welcome	1590184174754	1590184174758	OK	 
REQUEST	1181		ShowAnuncio	1590184174753	1590184174759	OK	 
REQUEST	2877		Welcome	1590184174753	1590184174759	OK	 
USER	AceptarAnuncioTestPositivo	641	END	1590184100688	1590184174761
REQUEST	941		AnuncioAccepted	1590184174753	1590184174761	OK	 
REQUEST	2022		RightLogged	1590184174788	1590184174790	OK	 
REQUEST	2037		WrongLogged	1590184174788	1590184174791	OK	 
REQUEST	2607		WrongLogin	1590184174789	1590184174791	OK	 
REQUEST	2592		RightLogin	1590184174789	1590184174794	OK	 
REQUEST	2037		WrongLogged Redirect 1	1590184174791	1590184174796	OK	 
REQUEST	1512		MyAnuncios	1590184174795	1590184174797	OK	 
REQUEST	2022		RightLogged Redirect 1	1590184174790	1590184174797	OK	 
REQUEST	1527		Forbidden	1590184174795	1590184174798	OK	 
USER	AceptarAnuncioTestNegativo	1197	END	1590184118736	1590184174799
REQUEST	1182		ShowAnuncio	1590184174799	1590184174803	OK	 
USER	AceptarAnuncioTestPositivo	642	END	1590184100758	1590184174820
USER	AceptarAnuncioTestPositivo	2863	START	1590184174820	1590184174820
USER	AceptarAnuncioTestNegativo	2878	START	1590184174820	1590184174820
REQUEST	2878		Welcome	1590184174820	1590184174825	OK	 
REQUEST	2863		Welcome	1590184174820	1590184174825	OK	 
REQUEST	2023		RightLogged	1590184174843	1590184174845	OK	 
REQUEST	2038		WrongLogged	1590184174843	1590184174847	OK	 
REQUEST	2023		RightLogged Redirect 1	1590184174845	1590184174850	OK	 
REQUEST	942		AnuncioAccepted	1590184174843	1590184174854	OK	 
REQUEST	2038		WrongLogged Redirect 1	1590184174847	1590184174855	OK	 
REQUEST	1183		ShowAnuncio	1590184174843	1590184174855	OK	 
REQUEST	2608		WrongLogin	1590184174866	1590184174868	OK	 
USER	AceptarAnuncioTestNegativo	1198	END	1590184118804	1590184174868
REQUEST	2593		RightLogin	1590184174866	1590184174870	OK	 
REQUEST	1513		MyAnuncios	1590184174866	1590184174873	OK	 
REQUEST	1528		Forbidden	1590184174866	1590184174877	OK	 
USER	AceptarAnuncioTestNegativo	2879	START	1590184174878	1590184174878
USER	AceptarAnuncioTestPositivo	2864	START	1590184174878	1590184174878
REQUEST	943		AnuncioAccepted	1590184174878	1590184174889	OK	 
REQUEST	2879		Welcome	1590184174879	1590184174891	OK	 
REQUEST	2864		Welcome	1590184174880	1590184174894	OK	 
REQUEST	1514		MyAnuncios	1590184174912	1590184174917	OK	 
USER	AceptarAnuncioTestPositivo	643	END	1590184100823	1590184174918
USER	AceptarAnuncioTestNegativo	1199	END	1590184118870	1590184174919
REQUEST	2609		WrongLogin	1590184174920	1590184174923	OK	 
REQUEST	2594		RightLogin	1590184174921	1590184174925	OK	 
REQUEST	1184		ShowAnuncio	1590184174913	1590184174932	OK	 
