ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851688957	 	3.3.1
USER	VerDashboardPositivo	2136	END	1590851743554	1590851789580
REQUEST	2976		Logged	1590851789580	1590851789580	OK	 
REQUEST	2376		dashboard	1590851789580	1590851789581	OK	 
REQUEST	2976		Logged Redirect 1	1590851789580	1590851789581	OK	 
REQUEST	2376		dashboard Redirect 1	1590851789581	1590851789581	OK	 
USER	VerDashboardNegativo	3996	START	1590851789600	1590851789600
USER	VerDashboardPositivo	3977	START	1590851789600	1590851789600
REQUEST	3996		Home	1590851789600	1590851789603	OK	 
REQUEST	3977		Home	1590851789600	1590851789603	OK	 
USER	VerDashboardPositivo	2137	END	1590851743600	1590851789621
REQUEST	3637		dashboard2	1590851789621	1590851789622	OK	 
REQUEST	3617		Login	1590851789621	1590851789622	OK	 
REQUEST	2977		Logged	1590851789621	1590851789622	OK	 
REQUEST	3637		dashboard2 Redirect 1	1590851789622	1590851789622	OK	 
REQUEST	2977		Logged Redirect 1	1590851789622	1590851789622	OK	 
USER	VerDashboardNegativo	3637	END	1590851780602	1590851789623
REQUEST	2377		dashboard	1590851789631	1590851789632	OK	 
REQUEST	2377		dashboard Redirect 1	1590851789632	1590851789632	OK	 
USER	VerDashboardNegativo	3997	START	1590851789651	1590851789651
USER	VerDashboardPositivo	3978	START	1590851789651	1590851789651
REQUEST	3978		Home	1590851789651	1590851789654	OK	 
REQUEST	3997		Home	1590851789651	1590851789654	OK	 
REQUEST	3638		dashboard2	1590851789662	1590851789663	OK	 
REQUEST	3618		Login	1590851789662	1590851789663	OK	 
REQUEST	3638		dashboard2 Redirect 1	1590851789663	1590851789664	OK	 
USER	VerDashboardNegativo	3638	END	1590851780655	1590851789664
USER	VerDashboardPositivo	2138	END	1590851743654	1590851789684
REQUEST	2378		dashboard	1590851789684	1590851789685	OK	 
REQUEST	2978		Logged	1590851789684	1590851789685	OK	 
REQUEST	2378		dashboard Redirect 1	1590851789685	1590851789685	OK	 
REQUEST	2978		Logged Redirect 1	1590851789685	1590851789686	OK	 
USER	VerDashboardPositivo	3979	START	1590851789704	1590851789704
USER	VerDashboardNegativo	3998	START	1590851789704	1590851789704
REQUEST	3998		Home	1590851789704	1590851789707	OK	 
REQUEST	3979		Home	1590851789704	1590851789707	OK	 
REQUEST	3619		Login	1590851789725	1590851789726	OK	 
REQUEST	3639		dashboard2	1590851789725	1590851789726	OK	 
REQUEST	3639		dashboard2 Redirect 1	1590851789726	1590851789727	OK	 
USER	VerDashboardNegativo	3639	END	1590851780700	1590851789727
USER	VerDashboardPositivo	2139	END	1590851743700	1590851789730
REQUEST	2979		Logged	1590851789730	1590851789730	OK	 
REQUEST	2379		dashboard	1590851789730	1590851789731	OK	 
REQUEST	2979		Logged Redirect 1	1590851789730	1590851789731	OK	 
REQUEST	2379		dashboard Redirect 1	1590851789731	1590851789731	OK	 
USER	VerDashboardPositivo	3980	START	1590851789750	1590851789750
USER	VerDashboardNegativo	3999	START	1590851789750	1590851789750
REQUEST	3980		Home	1590851789750	1590851789752	OK	 
REQUEST	3999		Home	1590851789750	1590851789752	OK	 
REQUEST	3640		dashboard2	1590851789770	1590851789771	OK	 
REQUEST	2980		Logged	1590851789770	1590851789771	OK	 
REQUEST	3620		Login	1590851789770	1590851789771	OK	 
REQUEST	3640		dashboard2 Redirect 1	1590851789771	1590851789772	OK	 
REQUEST	2980		Logged Redirect 1	1590851789771	1590851789772	OK	 
USER	VerDashboardNegativo	3640	END	1590851780755	1590851789772
USER	VerDashboardPositivo	2140	END	1590851743751	1590851789781
REQUEST	2380		dashboard	1590851789781	1590851789782	OK	 
REQUEST	2380		dashboard Redirect 1	1590851789782	1590851789783	OK	 
USER	VerDashboardNegativo	4000	START	1590851789802	1590851789802
USER	VerDashboardPositivo	3981	START	1590851789802	1590851789802
REQUEST	3981		Home	1590851789802	1590851789806	OK	 
REQUEST	4000		Home	1590851789802	1590851789806	OK	 
REQUEST	2381		dashboard	1590851789822	1590851789823	OK	 
REQUEST	3641		dashboard2	1590851789823	1590851789823	OK	 
REQUEST	3621		Login	1590851789822	1590851789824	OK	 
REQUEST	3641		dashboard2 Redirect 1	1590851789824	1590851789824	OK	 
REQUEST	2381		dashboard Redirect 1	1590851789824	1590851789824	OK	 
USER	VerDashboardNegativo	3641	END	1590851780801	1590851789825
USER	VerDashboardPositivo	2141	END	1590851743803	1590851789833
REQUEST	2981		Logged	1590851789833	1590851789834	OK	 
REQUEST	2981		Logged Redirect 1	1590851789834	1590851789835	OK	 
REQUEST	2982		Logged	1590851789864	1590851789865	OK	 
REQUEST	2982		Logged Redirect 1	1590851789865	1590851789865	OK	 
REQUEST	3622		Login	1590851789875	1590851789876	OK	 
REQUEST	3642		dashboard2	1590851789875	1590851789876	OK	 
REQUEST	3642		dashboard2 Redirect 1	1590851789876	1590851789877	OK	 
USER	VerDashboardNegativo	3642	END	1590851780854	1590851789877
USER	VerDashboardPositivo	2142	END	1590851743850	1590851789880
REQUEST	2382		dashboard	1590851789880	1590851789880	OK	 
REQUEST	2382		dashboard Redirect 1	1590851789880	1590851789881	OK	 
REQUEST	3643		Login	1590851789900	1590851789901	OK	 
REQUEST	3663		dashboard2	1590851789900	1590851789901	OK	 
REQUEST	3663		dashboard2 Redirect 1	1590851789901	1590851789902	OK	 
USER	VerDashboardNegativo	3663	END	1590851780890	1590851789903
USER	VerDashboardPositivo	2163	END	1590851743891	1590851789922
REQUEST	2403		dashboard	1590851789922	1590851789923	OK	 
REQUEST	2403		dashboard Redirect 1	1590851789923	1590851789924	OK	 
REQUEST	3003		Logged	1590851789932	1590851789933	OK	 
REQUEST	3003		Logged Redirect 1	1590851789933	1590851789933	OK	 
REQUEST	3664		dashboard2	1590851789964	1590851789965	OK	 
REQUEST	3644		Login	1590851789964	1590851789965	OK	 
REQUEST	3664		dashboard2 Redirect 1	1590851789965	1590851789966	OK	 
USER	VerDashboardNegativo	3664	END	1590851780942	1590851789966
USER	VerDashboardPositivo	2164	END	1590851743943	1590851789974
REQUEST	2404		dashboard	1590851789974	1590851789975	OK	 
REQUEST	2404		dashboard Redirect 1	1590851789975	1590851789976	OK	 
REQUEST	3004		Logged	1590851789985	1590851789986	OK	 
REQUEST	3004		Logged Redirect 1	1590851789986	1590851789987	OK	 
REQUEST	3645		Login	1590851790010	1590851790011	OK	 
REQUEST	3665		dashboard2	1590851790010	1590851790011	OK	 
REQUEST	3665		dashboard2 Redirect 1	1590851790011	1590851790012	OK	 
USER	VerDashboardNegativo	3665	END	1590851780994	1590851790012
USER	VerDashboardPositivo	2165	END	1590851743990	1590851790020
REQUEST	2405		dashboard	1590851790020	1590851790021	OK	 
REQUEST	3005		Logged	1590851790020	1590851790022	OK	 
REQUEST	2405		dashboard Redirect 1	1590851790021	1590851790022	OK	 
REQUEST	3005		Logged Redirect 1	1590851790022	1590851790022	OK	 
REQUEST	3646		Login	1590851790063	1590851790064	OK	 
REQUEST	3666		dashboard2	1590851790063	1590851790064	OK	 
REQUEST	3666		dashboard2 Redirect 1	1590851790064	1590851790064	OK	 
USER	VerDashboardNegativo	3666	END	1590851781040	1590851790065
USER	VerDashboardPositivo	2166	END	1590851744041	1590851790073
REQUEST	2406		dashboard	1590851790073	1590851790074	OK	 
REQUEST	2406		dashboard Redirect 1	1590851790074	1590851790075	OK	 
REQUEST	3006		Logged	1590851790084	1590851790084	OK	 
REQUEST	3006		Logged Redirect 1	1590851790084	1590851790085	OK	 
REQUEST	3667		dashboard2	1590851790114	1590851790115	OK	 
REQUEST	3647		Login	1590851790114	1590851790115	OK	 
REQUEST	3667		dashboard2 Redirect 1	1590851790115	1590851790115	OK	 
USER	VerDashboardNegativo	3667	END	1590851781091	1590851790116
REQUEST	3007		Logged	1590851790125	1590851790125	OK	 
REQUEST	3007		Logged Redirect 1	1590851790126	1590851790126	OK	 
USER	VerDashboardPositivo	2167	END	1590851744094	1590851790135
REQUEST	2407		dashboard	1590851790135	1590851790136	OK	 
REQUEST	2407		dashboard Redirect 1	1590851790136	1590851790136	OK	 
REQUEST	3648		Login	1590851790160	1590851790160	OK	 
REQUEST	3668		dashboard2	1590851790160	1590851790161	OK	 
REQUEST	3668		dashboard2 Redirect 1	1590851790161	1590851790161	OK	 
USER	VerDashboardNegativo	3668	END	1590851781145	1590851790161
USER	VerDashboardPositivo	2168	END	1590851744140	1590851790170
REQUEST	2408		dashboard	1590851790180	1590851790181	OK	 
REQUEST	3008		Logged	1590851790180	1590851790181	OK	 
REQUEST	2408		dashboard Redirect 1	1590851790181	1590851790181	OK	 
REQUEST	3008		Logged Redirect 1	1590851790181	1590851790182	OK	 
REQUEST	3669		dashboard2	1590851790211	1590851790212	OK	 
REQUEST	3649		Login	1590851790211	1590851790212	OK	 
REQUEST	3669		dashboard2 Redirect 1	1590851790212	1590851790213	OK	 
USER	VerDashboardNegativo	3669	END	1590851781191	1590851790213
USER	VerDashboardPositivo	2169	END	1590851744191	1590851790221
REQUEST	2409		dashboard	1590851790221	1590851790222	OK	 
REQUEST	2409		dashboard Redirect 1	1590851790222	1590851790223	OK	 
REQUEST	3009		Logged	1590851790232	1590851790232	OK	 
REQUEST	3009		Logged Redirect 1	1590851790232	1590851790233	OK	 
REQUEST	2410		dashboard	1590851790262	1590851790263	OK	 
REQUEST	3650		Login	1590851790262	1590851790263	OK	 
REQUEST	3670		dashboard2	1590851790262	1590851790263	OK	 
REQUEST	3670		dashboard2 Redirect 1	1590851790263	1590851790264	OK	 
REQUEST	2410		dashboard Redirect 1	1590851790263	1590851790264	OK	 
USER	VerDashboardNegativo	3670	END	1590851781243	1590851790264
USER	VerDashboardPositivo	2170	END	1590851744242	1590851790272
REQUEST	3010		Logged	1590851790272	1590851790274	OK	 
REQUEST	3010		Logged Redirect 1	1590851790274	1590851790274	OK	 
REQUEST	3671		dashboard2	1590851790303	1590851790304	OK	 
REQUEST	3651		Login	1590851790303	1590851790304	OK	 
REQUEST	3671		dashboard2 Redirect 1	1590851790304	1590851790304	OK	 
USER	VerDashboardNegativo	3671	END	1590851781290	1590851790304
USER	VerDashboardPositivo	2171	END	1590851744290	1590851790313
REQUEST	2411		dashboard	1590851790324	1590851790324	OK	 
REQUEST	2411		dashboard Redirect 1	1590851790325	1590851790325	OK	 
REQUEST	3011		Logged	1590851790334	1590851790335	OK	 
REQUEST	3011		Logged Redirect 1	1590851790335	1590851790336	OK	 
REQUEST	3672		dashboard2	1590851790360	1590851790361	OK	 
REQUEST	3652		Login	1590851790360	1590851790361	OK	 
REQUEST	3672		dashboard2 Redirect 1	1590851790361	1590851790362	OK	 
USER	VerDashboardNegativo	3672	END	1590851781342	1590851790362
USER	VerDashboardPositivo	2172	END	1590851744342	1590851790371
REQUEST	2412		dashboard	1590851790382	1590851790382	OK	 
REQUEST	3012		Logged	1590851790382	1590851790383	OK	 
REQUEST	2412		dashboard Redirect 1	1590851790382	1590851790383	OK	 
REQUEST	3012		Logged Redirect 1	1590851790383	1590851790383	OK	 
REQUEST	3653		Login	1590851790413	1590851790414	OK	 
REQUEST	3673		dashboard2	1590851790413	1590851790414	OK	 
REQUEST	3673		dashboard2 Redirect 1	1590851790414	1590851790415	OK	 
USER	VerDashboardNegativo	3673	END	1590851781394	1590851790415
USER	VerDashboardPositivo	2173	END	1590851744394	1590851790423
REQUEST	2413		dashboard	1590851790423	1590851790424	OK	 
REQUEST	2413		dashboard Redirect 1	1590851790424	1590851790425	OK	 
REQUEST	3013		Logged	1590851790433	1590851790434	OK	 
REQUEST	3013		Logged Redirect 1	1590851790434	1590851790435	OK	 
REQUEST	3654		Login	1590851790465	1590851790465	OK	 
REQUEST	3674		dashboard2	1590851790465	1590851790466	OK	 
REQUEST	3674		dashboard2 Redirect 1	1590851790466	1590851790467	OK	 
USER	VerDashboardNegativo	3674	END	1590851781440	1590851790467
USER	VerDashboardPositivo	2174	END	1590851744440	1590851790476
REQUEST	2414		dashboard	1590851790476	1590851790477	OK	 
REQUEST	2414		dashboard Redirect 1	1590851790477	1590851790477	OK	 
REQUEST	3014		Logged	1590851790480	1590851790480	OK	 
REQUEST	3014		Logged Redirect 1	1590851790480	1590851790481	OK	 
REQUEST	3655		Login	1590851790510	1590851790511	OK	 
REQUEST	3675		dashboard2	1590851790510	1590851790512	OK	 
REQUEST	3675		dashboard2 Redirect 1	1590851790512	1590851790512	OK	 
USER	VerDashboardNegativo	3675	END	1590851781493	1590851790512
USER	VerDashboardPositivo	2175	END	1590851744495	1590851790521
REQUEST	2415		dashboard	1590851790521	1590851790522	OK	 
REQUEST	3015		Logged	1590851790521	1590851790523	OK	 
REQUEST	2415		dashboard Redirect 1	1590851790522	1590851790523	OK	 
REQUEST	3015		Logged Redirect 1	1590851790523	1590851790523	OK	 
REQUEST	3676		dashboard2	1590851790563	1590851790564	OK	 
REQUEST	3656		Login	1590851790563	1590851790564	OK	 
REQUEST	3676		dashboard2 Redirect 1	1590851790564	1590851790564	OK	 
USER	VerDashboardNegativo	3676	END	1590851781540	1590851790565
USER	VerDashboardPositivo	2176	END	1590851744540	1590851790573
REQUEST	2416		dashboard	1590851790573	1590851790575	OK	 
REQUEST	2416		dashboard Redirect 1	1590851790575	1590851790575	OK	 
REQUEST	3016		Logged	1590851790584	1590851790584	OK	 
REQUEST	3016		Logged Redirect 1	1590851790584	1590851790585	OK	 
REQUEST	3677		dashboard2	1590851790616	1590851790616	OK	 
REQUEST	3657		Login	1590851790616	1590851790617	OK	 
REQUEST	3677		dashboard2 Redirect 1	1590851790617	1590851790617	OK	 
USER	VerDashboardNegativo	3677	END	1590851781591	1590851790617
REQUEST	3017		Logged	1590851790620	1590851790620	OK	 
REQUEST	2417		dashboard	1590851790620	1590851790621	OK	 
REQUEST	3017		Logged Redirect 1	1590851790620	1590851790621	OK	 
REQUEST	2417		dashboard Redirect 1	1590851790621	1590851790621	OK	 
USER	VerDashboardPositivo	2177	END	1590851744594	1590851790630
REQUEST	3658		Login	1590851790660	1590851790661	OK	 
REQUEST	3678		dashboard2	1590851790660	1590851790662	OK	 
REQUEST	3678		dashboard2 Redirect 1	1590851790662	1590851790662	OK	 
USER	VerDashboardNegativo	3678	END	1590851781644	1590851790662
USER	VerDashboardPositivo	2178	END	1590851744640	1590851790671
REQUEST	2418		dashboard	1590851790671	1590851790672	OK	 
REQUEST	2418		dashboard Redirect 1	1590851790672	1590851790673	OK	 
REQUEST	3018		Logged	1590851790682	1590851790682	OK	 
REQUEST	3018		Logged Redirect 1	1590851790682	1590851790683	OK	 
REQUEST	3679		dashboard2	1590851790712	1590851790713	OK	 
REQUEST	3659		Login	1590851790712	1590851790714	OK	 
REQUEST	3679		dashboard2 Redirect 1	1590851790713	1590851790714	OK	 
USER	VerDashboardNegativo	3679	END	1590851781690	1590851790714
USER	VerDashboardPositivo	2179	END	1590851744692	1590851790722
REQUEST	2419		dashboard	1590851790722	1590851790723	OK	 
REQUEST	2419		dashboard Redirect 1	1590851790723	1590851790724	OK	 
REQUEST	3019		Logged	1590851790732	1590851790733	OK	 
REQUEST	3019		Logged Redirect 1	1590851790733	1590851790734	OK	 
REQUEST	3660		Login	1590851790763	1590851790764	OK	 
REQUEST	2420		dashboard	1590851790763	1590851790764	OK	 
REQUEST	3680		dashboard2	1590851790763	1590851790764	OK	 
REQUEST	2420		dashboard Redirect 1	1590851790764	1590851790765	OK	 
REQUEST	3680		dashboard2 Redirect 1	1590851790764	1590851790765	OK	 
USER	VerDashboardNegativo	3680	END	1590851781743	1590851790765
USER	VerDashboardPositivo	2180	END	1590851744743	1590851790774
REQUEST	3020		Logged	1590851790774	1590851790775	OK	 
REQUEST	3020		Logged Redirect 1	1590851790775	1590851790775	OK	 
REQUEST	3661		Login	1590851790815	1590851790816	OK	 
REQUEST	3681		dashboard2	1590851790815	1590851790816	OK	 
REQUEST	3681		dashboard2 Redirect 1	1590851790816	1590851790817	OK	 
USER	VerDashboardNegativo	3681	END	1590851781790	1590851790817
USER	VerDashboardPositivo	2181	END	1590851744791	1590851790820
REQUEST	2421		dashboard	1590851790820	1590851790820	OK	 
REQUEST	2421		dashboard Redirect 1	1590851790820	1590851790821	OK	 
REQUEST	3021		Logged	1590851790830	1590851790831	OK	 
REQUEST	3021		Logged Redirect 1	1590851790831	1590851790832	OK	 
REQUEST	3682		dashboard2	1590851790861	1590851790862	OK	 
REQUEST	2422		dashboard	1590851790861	1590851790862	OK	 
REQUEST	3662		Login	1590851790861	1590851790863	OK	 
REQUEST	2422		dashboard Redirect 1	1590851790862	1590851790863	OK	 
REQUEST	3682		dashboard2 Redirect 1	1590851790862	1590851790863	OK	 
USER	VerDashboardNegativo	3682	END	1590851781843	1590851790863
USER	VerDashboardPositivo	2182	END	1590851744845	1590851790882
REQUEST	3022		Logged	1590851790882	1590851790883	OK	 
REQUEST	3022		Logged Redirect 1	1590851790883	1590851790883	OK	 
USER	VerDashboardPositivo	2203	END	1590851744881	1590851790914
REQUEST	2443		dashboard	1590851790924	1590851790925	OK	 
REQUEST	3683		Login	1590851790924	1590851790925	OK	 
REQUEST	3703		dashboard2	1590851790924	1590851790925	OK	 
REQUEST	3043		Logged	1590851790924	1590851790925	OK	 
REQUEST	2443		dashboard Redirect 1	1590851790925	1590851790925	OK	 
REQUEST	3043		Logged Redirect 1	1590851790925	1590851790926	OK	 
REQUEST	3703		dashboard2 Redirect 1	1590851790925	1590851790926	OK	 
USER	VerDashboardNegativo	3703	END	1590851781900	1590851790926
USER	VerDashboardPositivo	2204	END	1590851744930	1590851790964
REQUEST	2444		dashboard	1590851790964	1590851790965	OK	 
REQUEST	2444		dashboard Redirect 1	1590851790965	1590851790966	OK	 
REQUEST	3044		Logged	1590851790975	1590851790976	OK	 
REQUEST	3684		Login	1590851790975	1590851790976	OK	 
REQUEST	3704		dashboard2	1590851790975	1590851790976	OK	 
REQUEST	3704		dashboard2 Redirect 1	1590851790976	1590851790977	OK	 
REQUEST	3044		Logged Redirect 1	1590851790976	1590851790977	OK	 
USER	VerDashboardNegativo	3704	END	1590851781953	1590851790977
USER	VerDashboardPositivo	2205	END	1590851744982	1590851791011
REQUEST	2445		dashboard	1590851791011	1590851791012	OK	 
REQUEST	2445		dashboard Redirect 1	1590851791012	1590851791013	OK	 
REQUEST	3705		dashboard2	1590851791021	1590851791022	OK	 
REQUEST	3685		Login	1590851791021	1590851791022	OK	 
REQUEST	3705		dashboard2 Redirect 1	1590851791022	1590851791023	OK	 
USER	VerDashboardNegativo	3705	END	1590851782004	1590851791023
REQUEST	3045		Logged	1590851791032	1590851791033	OK	 
REQUEST	3045		Logged Redirect 1	1590851791033	1590851791033	OK	 
USER	VerDashboardPositivo	2206	END	1590851745030	1590851791053
REQUEST	2446		dashboard	1590851791064	1590851791065	OK	 
REQUEST	2446		dashboard Redirect 1	1590851791065	1590851791066	OK	 
REQUEST	3046		Logged	1590851791074	1590851791075	OK	 
REQUEST	3686		Login	1590851791074	1590851791075	OK	 
REQUEST	3706		dashboard2	1590851791074	1590851791075	OK	 
REQUEST	3046		Logged Redirect 1	1590851791075	1590851791076	OK	 
REQUEST	3706		dashboard2 Redirect 1	1590851791075	1590851791076	OK	 
USER	VerDashboardNegativo	3706	END	1590851782050	1590851791076
USER	VerDashboardPositivo	2207	END	1590851745080	1590851791115
REQUEST	2447		dashboard	1590851791115	1590851791116	OK	 
REQUEST	2447		dashboard Redirect 1	1590851791116	1590851791117	OK	 
REQUEST	3047		Logged	1590851791120	1590851791120	OK	 
REQUEST	3687		Login	1590851791120	1590851791120	OK	 
REQUEST	3707		dashboard2	1590851791120	1590851791120	OK	 
REQUEST	3047		Logged Redirect 1	1590851791120	1590851791121	OK	 
REQUEST	3707		dashboard2 Redirect 1	1590851791121	1590851791121	OK	 
USER	VerDashboardNegativo	3707	END	1590851782102	1590851791121
USER	VerDashboardPositivo	2208	END	1590851745131	1590851791150
REQUEST	2448		dashboard	1590851791160	1590851791161	OK	 
REQUEST	3688		Login	1590851791160	1590851791162	OK	 
REQUEST	3708		dashboard2	1590851791160	1590851791162	OK	 
REQUEST	2448		dashboard Redirect 1	1590851791161	1590851791162	OK	 
REQUEST	3708		dashboard2 Redirect 1	1590851791162	1590851791162	OK	 
USER	VerDashboardNegativo	3708	END	1590851782150	1590851791162
REQUEST	3048		Logged	1590851791181	1590851791182	OK	 
REQUEST	3048		Logged Redirect 1	1590851791182	1590851791182	OK	 
USER	VerDashboardPositivo	2209	END	1590851745183	1590851791213
REQUEST	2449		dashboard	1590851791213	1590851791214	OK	 
REQUEST	2449		dashboard Redirect 1	1590851791214	1590851791215	OK	 
REQUEST	3709		dashboard2	1590851791224	1590851791225	OK	 
REQUEST	3689		Login	1590851791224	1590851791225	OK	 
REQUEST	3709		dashboard2 Redirect 1	1590851791225	1590851791226	OK	 
USER	VerDashboardNegativo	3709	END	1590851782202	1590851791226
REQUEST	3049		Logged	1590851791235	1590851791236	OK	 
REQUEST	3049		Logged Redirect 1	1590851791236	1590851791236	OK	 
USER	VerDashboardPositivo	2210	END	1590851745230	1590851791250
REQUEST	2450		dashboard	1590851791250	1590851791251	OK	 
REQUEST	2450		dashboard Redirect 1	1590851791251	1590851791251	OK	 
REQUEST	3690		Login	1590851791260	1590851791261	OK	 
REQUEST	3710		dashboard2	1590851791260	1590851791261	OK	 
REQUEST	3710		dashboard2 Redirect 1	1590851791261	1590851791261	OK	 
USER	VerDashboardNegativo	3710	END	1590851782250	1590851791261
REQUEST	3050		Logged	1590851791270	1590851791271	OK	 
REQUEST	3050		Logged Redirect 1	1590851791271	1590851791271	OK	 
USER	VerDashboardPositivo	2211	END	1590851745280	1590851791310
REQUEST	2451		dashboard	1590851791310	1590851791311	OK	 
REQUEST	2451		dashboard Redirect 1	1590851791311	1590851791312	OK	 
REQUEST	3711		dashboard2	1590851791320	1590851791321	OK	 
REQUEST	3691		Login	1590851791320	1590851791322	OK	 
REQUEST	3711		dashboard2 Redirect 1	1590851791322	1590851791322	OK	 
USER	VerDashboardNegativo	3711	END	1590851782301	1590851791322
REQUEST	3051		Logged	1590851791331	1590851791332	OK	 
REQUEST	3051		Logged Redirect 1	1590851791332	1590851791332	OK	 
USER	VerDashboardPositivo	2212	END	1590851745334	1590851791351
REQUEST	2452		dashboard	1590851791351	1590851791352	OK	 
REQUEST	2452		dashboard Redirect 1	1590851791352	1590851791353	OK	 
REQUEST	3052		Logged	1590851791372	1590851791373	OK	 
REQUEST	3692		Login	1590851791372	1590851791373	OK	 
REQUEST	3712		dashboard2	1590851791372	1590851791373	OK	 
REQUEST	3052		Logged Redirect 1	1590851791373	1590851791374	OK	 
REQUEST	3712		dashboard2 Redirect 1	1590851791373	1590851791374	OK	 
USER	VerDashboardNegativo	3712	END	1590851782353	1590851791374
USER	VerDashboardPositivo	2213	END	1590851745382	1590851791412
REQUEST	2453		dashboard	1590851791412	1590851791413	OK	 
REQUEST	2453		dashboard Redirect 1	1590851791413	1590851791414	OK	 
REQUEST	3713		dashboard2	1590851791422	1590851791423	OK	 
REQUEST	3693		Login	1590851791422	1590851791424	OK	 
REQUEST	3713		dashboard2 Redirect 1	1590851791423	1590851791424	OK	 
USER	VerDashboardNegativo	3713	END	1590851782400	1590851791424
REQUEST	3053		Logged	1590851791433	1590851791434	OK	 
REQUEST	3053		Logged Redirect 1	1590851791434	1590851791435	OK	 
USER	VerDashboardPositivo	2214	END	1590851745430	1590851791464
REQUEST	2454		dashboard	1590851791464	1590851791465	OK	 
REQUEST	2454		dashboard Redirect 1	1590851791465	1590851791466	OK	 
REQUEST	3714		dashboard2	1590851791474	1590851791475	OK	 
REQUEST	3694		Login	1590851791474	1590851791475	OK	 
REQUEST	3714		dashboard2 Redirect 1	1590851791475	1590851791476	OK	 
USER	VerDashboardNegativo	3714	END	1590851782453	1590851791476
REQUEST	3054		Logged	1590851791484	1590851791485	OK	 
REQUEST	3054		Logged Redirect 1	1590851791485	1590851791486	OK	 
USER	VerDashboardPositivo	2215	END	1590851745484	1590851791515
REQUEST	2455		dashboard	1590851791520	1590851791520	OK	 
REQUEST	3695		Login	1590851791520	1590851791521	OK	 
REQUEST	3715		dashboard2	1590851791520	1590851791521	OK	 
REQUEST	2455		dashboard Redirect 1	1590851791521	1590851791521	OK	 
REQUEST	3715		dashboard2 Redirect 1	1590851791521	1590851791521	OK	 
USER	VerDashboardNegativo	3715	END	1590851782504	1590851791521
REQUEST	3055		Logged	1590851791530	1590851791531	OK	 
REQUEST	3055		Logged Redirect 1	1590851791531	1590851791532	OK	 
USER	VerDashboardPositivo	2216	END	1590851745530	1590851791561
REQUEST	2456		dashboard	1590851791561	1590851791562	OK	 
REQUEST	2456		dashboard Redirect 1	1590851791562	1590851791563	OK	 
REQUEST	3716		dashboard2	1590851791571	1590851791572	OK	 
REQUEST	3696		Login	1590851791571	1590851791572	OK	 
REQUEST	3716		dashboard2 Redirect 1	1590851791572	1590851791573	OK	 
USER	VerDashboardNegativo	3716	END	1590851782550	1590851791573
REQUEST	3056		Logged	1590851791582	1590851791583	OK	 
REQUEST	3056		Logged Redirect 1	1590851791583	1590851791584	OK	 
REQUEST	2457		dashboard	1590851791593	1590851791593	OK	 
REQUEST	2457		dashboard Redirect 1	1590851791594	1590851791594	OK	 
USER	VerDashboardPositivo	2217	END	1590851745581	1590851791603
REQUEST	3717		dashboard2	1590851791624	1590851791625	OK	 
REQUEST	3697		Login	1590851791624	1590851791625	OK	 
REQUEST	3057		Logged	1590851791624	1590851791625	OK	 
REQUEST	3717		dashboard2 Redirect 1	1590851791625	1590851791625	OK	 
REQUEST	3057		Logged Redirect 1	1590851791625	1590851791626	OK	 
USER	VerDashboardNegativo	3717	END	1590851782603	1590851791626
USER	VerDashboardPositivo	2218	END	1590851745633	1590851791660
REQUEST	2458		dashboard	1590851791660	1590851791661	OK	 
REQUEST	2458		dashboard Redirect 1	1590851791661	1590851791661	OK	 
REQUEST	3698		Login	1590851791670	1590851791671	OK	 
REQUEST	3718		dashboard2	1590851791670	1590851791671	OK	 
REQUEST	3718		dashboard2 Redirect 1	1590851791671	1590851791672	OK	 
USER	VerDashboardNegativo	3718	END	1590851782650	1590851791672
REQUEST	3058		Logged	1590851791681	1590851791682	OK	 
REQUEST	3058		Logged Redirect 1	1590851791682	1590851791682	OK	 
USER	VerDashboardPositivo	2219	END	1590851745680	1590851791713
REQUEST	2459		dashboard	1590851791713	1590851791714	OK	 
REQUEST	2459		dashboard Redirect 1	1590851791714	1590851791714	OK	 
REQUEST	3699		Login	1590851791724	1590851791724	OK	 
REQUEST	3059		Logged	1590851791724	1590851791725	OK	 
REQUEST	3719		dashboard2	1590851791724	1590851791725	OK	 
REQUEST	3059		Logged Redirect 1	1590851791725	1590851791725	OK	 
REQUEST	3719		dashboard2 Redirect 1	1590851791725	1590851791725	OK	 
USER	VerDashboardNegativo	3719	END	1590851782703	1590851791725
USER	VerDashboardPositivo	2220	END	1590851745730	1590851791760
REQUEST	3700		Login	1590851791771	1590851791772	OK	 
REQUEST	3720		dashboard2	1590851791771	1590851791772	OK	 
REQUEST	2460		dashboard	1590851791771	1590851791772	OK	 
REQUEST	3060		Logged	1590851791771	1590851791772	OK	 
REQUEST	3720		dashboard2 Redirect 1	1590851791772	1590851791773	OK	 
REQUEST	2460		dashboard Redirect 1	1590851791772	1590851791773	OK	 
REQUEST	3060		Logged Redirect 1	1590851791772	1590851791773	OK	 
USER	VerDashboardNegativo	3720	END	1590851782750	1590851791773
USER	VerDashboardPositivo	2221	END	1590851745782	1590851791811
REQUEST	2461		dashboard	1590851791811	1590851791812	OK	 
