ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257910400	 	3.3.1
REQUEST	1269		LocalAccepted Redirect 1	1590258083607	1590258083781	OK	 
USER	AceptarLocalTestPositivo	389	END	1590257931246	1590258083796
REQUEST	1830		ShowLocal	1590258083836	1590258083838	OK	 
REQUEST	1271		LocalAccepted	1590258083851	1590258083851	OK	 
REQUEST	1270		LocalAccepted Redirect 1	1590258083697	1590258083873	OK	 
REQUEST	1831		ShowLocal	1590258083929	1590258083931	OK	 
USER	AceptarLocalTestPositivo	390	END	1590257931354	1590258083945
REQUEST	1272		LocalAccepted	1590258083945	1590258083945	OK	 
REQUEST	1271		LocalAccepted Redirect 1	1590258083852	1590258084008	OK	 
REQUEST	1283		LocalAccepted	1590258084007	1590258084009	OK	 
USER	AceptarLocalTestPositivo	391	END	1590257931448	1590258084023
REQUEST	1843		ShowLocal	1590258084038	1590258084041	OK	 
USER	AceptarLocalTestPositivo	392	END	1590257931548	1590258084085
REQUEST	1284		LocalAccepted	1590258084106	1590258084107	OK	 
REQUEST	1272		LocalAccepted Redirect 1	1590258083945	1590258084134	OK	 
REQUEST	1844		ShowLocal	1590258084136	1590258084139	OK	 
USER	AceptarLocalTestPositivo	403	END	1590257931663	1590258084210
REQUEST	1283		LocalAccepted Redirect 1	1590258084009	1590258084221	OK	 
REQUEST	1845		ShowLocal	1590258084226	1590258084228	OK	 
REQUEST	1285		LocalAccepted	1590258084241	1590258084242	OK	 
REQUEST	1284		LocalAccepted Redirect 1	1590258084107	1590258084282	OK	 
USER	AceptarLocalTestPositivo	404	END	1590257931757	1590258084304
REQUEST	1286		LocalAccepted	1590258084306	1590258084307	OK	 
REQUEST	1846		ShowLocal	1590258084366	1590258084368	OK	 
USER	AceptarLocalTestPositivo	405	END	1590257931856	1590258084386
REQUEST	1287		LocalAccepted	1590258084397	1590258084398	OK	 
REQUEST	1285		LocalAccepted Redirect 1	1590258084242	1590258084416	OK	 
REQUEST	1847		ShowLocal	1590258084460	1590258084464	OK	 
REQUEST	1286		LocalAccepted Redirect 1	1590258084307	1590258084485	OK	 
USER	AceptarLocalTestPositivo	406	END	1590257931962	1590258084496
REQUEST	1288		LocalAccepted	1590258084510	1590258084511	OK	 
REQUEST	1287		LocalAccepted Redirect 1	1590258084398	1590258084575	OK	 
REQUEST	1848		ShowLocal	1590258084576	1590258084579	OK	 
USER	AceptarLocalTestPositivo	407	END	1590257932056	1590258084619
REQUEST	1289		LocalAccepted	1590258084635	1590258084636	OK	 
USER	AceptarLocalTestPositivo	408	END	1590257932165	1590258084666
REQUEST	1288		LocalAccepted Redirect 1	1590258084511	1590258084668	OK	 
REQUEST	1849		ShowLocal	1590258084697	1590258084699	OK	 
REQUEST	1290		LocalAccepted	1590258084713	1590258084714	OK	 
REQUEST	1850		ShowLocal	1590258084775	1590258084778	OK	 
REQUEST	1289		LocalAccepted Redirect 1	1590258084636	1590258084817	OK	 
USER	AceptarLocalTestPositivo	409	END	1590257932259	1590258084826
REQUEST	1291		LocalAccepted	1590258084826	1590258084827	OK	 
REQUEST	1851		ShowLocal	1590258084841	1590258084843	OK	 
USER	AceptarLocalTestPositivo	410	END	1590257932356	1590258084888
REQUEST	1292		LocalAccepted	1590258084906	1590258084907	OK	 
REQUEST	1290		LocalAccepted Redirect 1	1590258084714	1590258084918	OK	 
REQUEST	1852		ShowLocal	1590258084950	1590258084955	OK	 
USER	AceptarLocalTestPositivo	411	END	1590257932462	1590258084966
REQUEST	1291		LocalAccepted Redirect 1	1590258084827	1590258085000	OK	 
REQUEST	1303		LocalAccepted	1590258085013	1590258085015	OK	 
REQUEST	1863		ShowLocal	1590258085016	1590258085018	OK	 
REQUEST	1292		LocalAccepted Redirect 1	1590258084907	1590258085073	OK	 
USER	AceptarLocalTestPositivo	421	END	1590257932556	1590258085076
REQUEST	1304		LocalAccepted	1590258085126	1590258085127	OK	 
REQUEST	1864		ShowLocal	1590258085138	1590258085140	OK	 
USER	AceptarLocalTestPositivo	422	END	1590257932656	1590258085169
REQUEST	1303		LocalAccepted Redirect 1	1590258085015	1590258085194	OK	 
REQUEST	1865		ShowLocal	1590258085216	1590258085218	OK	 
REQUEST	1305		LocalAccepted	1590258085247	1590258085248	OK	 
REQUEST	1304		LocalAccepted Redirect 1	1590258085127	1590258085287	OK	 
USER	AceptarLocalTestPositivo	423	END	1590257932762	1590258085296
REQUEST	1306		LocalAccepted	1590258085310	1590258085311	OK	 
REQUEST	1866		ShowLocal	1590258085310	1590258085313	OK	 
USER	AceptarLocalTestPositivo	424	END	1590257932856	1590258085406
REQUEST	1867		ShowLocal	1590258085406	1590258085408	OK	 
REQUEST	1305		LocalAccepted Redirect 1	1590258085248	1590258085430	OK	 
REQUEST	1307		LocalAccepted	1590258085435	1590258085436	OK	 
REQUEST	1306		LocalAccepted Redirect 1	1590258085311	1590258085490	OK	 
REQUEST	1308		LocalAccepted	1590258085497	1590258085498	OK	 
USER	AceptarLocalTestPositivo	425	END	1590257932965	1590258085516
REQUEST	1868		ShowLocal	1590258085547	1590258085549	OK	 
USER	AceptarLocalTestPositivo	426	END	1590257933059	1590258085596
REQUEST	1307		LocalAccepted Redirect 1	1590258085436	1590258085603	OK	 
REQUEST	1309		LocalAccepted	1590258085612	1590258085613	OK	 
REQUEST	1869		ShowLocal	1590258085641	1590258085643	OK	 
REQUEST	1308		LocalAccepted Redirect 1	1590258085498	1590258085664	OK	 
USER	AceptarLocalTestPositivo	427	END	1590257933156	1590258085706
REQUEST	1310		LocalAccepted	1590258085719	1590258085720	OK	 
REQUEST	1870		ShowLocal	1590258085766	1590258085768	OK	 
REQUEST	1309		LocalAccepted Redirect 1	1590258085614	1590258085791	OK	 
REQUEST	1311		LocalAccepted	1590258085816	1590258085816	OK	 
USER	AceptarLocalTestPositivo	428	END	1590257933262	1590258085828
REQUEST	1871		ShowLocal	1590258085859	1590258085862	OK	 
REQUEST	1310		LocalAccepted Redirect 1	1590258085720	1590258085881	OK	 
USER	AceptarLocalTestPositivo	429	END	1590257933356	1590258085891
REQUEST	1312		LocalAccepted	1590258085906	1590258085907	OK	 
REQUEST	1872		ShowLocal	1590258085922	1590258085924	OK	 
REQUEST	1311		LocalAccepted Redirect 1	1590258085817	1590258085976	OK	 
USER	AceptarLocalTestPositivo	430	END	1590257933465	1590258086016
REQUEST	1883		ShowLocal	1590258086016	1590258086018	OK	 
USER	AceptarLocalTestPositivo	431	END	1590257933559	1590258086031
REQUEST	1323		LocalAccepted	1590258086047	1590258086048	OK	 
REQUEST	1312		LocalAccepted Redirect 1	1590258085907	1590258086070	OK	 
REQUEST	1884		ShowLocal	1590258086109	1590258086118	OK	 
REQUEST	1885		ShowLocal	1590258086176	1590258086178	OK	 
REQUEST	1324		LocalAccepted	1590258086203	1590258086204	OK	 
USER	AceptarLocalTestPositivo	443	END	1590257933673	1590258086219
REQUEST	1323		LocalAccepted Redirect 1	1590258086048	1590258086229	OK	 
REQUEST	1325		LocalAccepted	1590258086250	1590258086251	OK	 
REQUEST	1326		LocalAccepted	1590258086344	1590258086345	OK	 
USER	AceptarLocalTestPositivo	444	END	1590257933767	1590258086346
REQUEST	1324		LocalAccepted Redirect 1	1590258086204	1590258086384	OK	 
USER	AceptarLocalTestPositivo	445	END	1590257933866	1590258086406
REQUEST	1888		ShowLocal	1590258086426	1590258086428	OK	 
REQUEST	1325		LocalAccepted Redirect 1	1590258086251	1590258086433	OK	 
REQUEST	1886		ShowLocal	1590258086456	1590258086458	OK	 
REQUEST	1327		LocalAccepted	1590258086500	1590258086501	OK	 
REQUEST	1326		LocalAccepted Redirect 1	1590258086345	1590258086510	OK	 
USER	AceptarLocalTestPositivo	446	END	1590257933973	1590258086550
REQUEST	1328		LocalAccepted	1590258086581	1590258086582	OK	 
REQUEST	1329		LocalAccepted	1590258086628	1590258086629	OK	 
REQUEST	1889		ShowLocal	1590258086643	1590258086646	OK	 
REQUEST	1887		ShowLocal	1590258086646	1590258086648	OK	 
USER	AceptarLocalTestPositivo	447	END	1590257934069	1590258086659
REQUEST	1327		LocalAccepted Redirect 1	1590258086501	1590258086667	OK	 
USER	AceptarLocalTestPositivo	448	END	1590257934166	1590258086753
REQUEST	1330		LocalAccepted	1590258086768	1590258086769	OK	 
REQUEST	1328		LocalAccepted Redirect 1	1590258086582	1590258086773	OK	 
REQUEST	1329		LocalAccepted Redirect 1	1590258086629	1590258086820	OK	 
REQUEST	1331		LocalAccepted	1590258086847	1590258086848	OK	 
USER	AceptarLocalTestPositivo	449	END	1590257934272	1590258086862
REQUEST	1330		LocalAccepted Redirect 1	1590258086769	1590258086932	OK	 
REQUEST	1891		ShowLocal	1590258086940	1590258086942	OK	 
USER	AceptarLocalTestPositivo	450	END	1590257934366	1590258086956
REQUEST	1892		ShowLocal	1590258086956	1590258086958	OK	 
REQUEST	1332		LocalAccepted	1590258086976	1590258086976	OK	 
USER	AceptarLocalTestPositivo	451	END	1590257934475	1590258087006
REQUEST	1331		LocalAccepted Redirect 1	1590258086848	1590258087017	OK	 
REQUEST	1343		LocalAccepted	1590258087049	1590258087051	OK	 
REQUEST	1890		ShowLocal	1590258087066	1590258087068	OK	 
USER	AceptarLocalTestPositivo	452	END	1590257934569	1590258087081
REQUEST	1903		ShowLocal	1590258087112	1590258087114	OK	 
REQUEST	1344		LocalAccepted	1590258087116	1590258087116	OK	 
REQUEST	1332		LocalAccepted Redirect 1	1590258086976	1590258087155	OK	 
USER	AceptarLocalTestPositivo	463	END	1590257934683	1590258087237
REQUEST	1343		LocalAccepted Redirect 1	1590258087052	1590258087255	OK	 
REQUEST	1345		LocalAccepted	1590258087284	1590258087285	OK	 
REQUEST	1346		LocalAccepted	1590258087316	1590258087316	OK	 
REQUEST	1344		LocalAccepted Redirect 1	1590258087116	1590258087327	OK	 
USER	AceptarLocalTestPositivo	464	END	1590257934766	1590258087366
USER	AceptarLocalTestPositivo	465	END	1590257934867	1590258087393
REQUEST	1904		ShowLocal	1590258087440	1590258087442	OK	 
REQUEST	1347		LocalAccepted	1590258087456	1590258087457	OK	 
REQUEST	1345		LocalAccepted Redirect 1	1590258087285	1590258087470	OK	 
REQUEST	1906		ShowLocal	1590258087471	1590258087474	OK	 
REQUEST	1346		LocalAccepted Redirect 1	1590258087317	1590258087488	OK	 
USER	AceptarLocalTestPositivo	466	END	1590257934966	1590258087503
REQUEST	1905		ShowLocal	1590258087506	1590258087509	OK	 
REQUEST	1907		ShowLocal	1590258087526	1590258087528	OK	 
REQUEST	1348		LocalAccepted	1590258087607	1590258087608	OK	 
REQUEST	1347		LocalAccepted Redirect 1	1590258087457	1590258087617	OK	 
USER	AceptarLocalTestPositivo	467	END	1590257935070	1590258087623
REQUEST	1349		LocalAccepted	1590258087654	1590258087655	OK	 
REQUEST	1909		ShowLocal	1590258087670	1590258087673	OK	 
REQUEST	1908		ShowLocal	1590258087670	1590258087673	OK	 
USER	AceptarLocalTestPositivo	468	END	1590257935166	1590258087732
REQUEST	1350		LocalAccepted	1590258087748	1590258087749	OK	 
REQUEST	1348		LocalAccepted Redirect 1	1590258087608	1590258087789	OK	 
USER	AceptarLocalTestPositivo	469	END	1590257935273	1590258087797
REQUEST	1349		LocalAccepted Redirect 1	1590258087655	1590258087824	OK	 
REQUEST	1351		LocalAccepted	1590258087834	1590258087836	OK	 
USER	AceptarLocalTestPositivo	470	END	1590257935367	1590258087891
REQUEST	1910		ShowLocal	1590258087891	1590258087894	OK	 
REQUEST	1350		LocalAccepted Redirect 1	1590258087749	1590258087929	OK	 
REQUEST	1352		LocalAccepted	1590258087938	1590258087939	OK	 
REQUEST	1911		ShowLocal	1590258087953	1590258087955	OK	 
REQUEST	1912		ShowLocal	1590258087953	1590258087956	OK	 
USER	AceptarLocalTestPositivo	471	END	1590257935466	1590258087986
REQUEST	1351		LocalAccepted Redirect 1	1590258087836	1590258088016	OK	 
REQUEST	1363		LocalAccepted	1590258088036	1590258088037	OK	 
USER	AceptarLocalTestPositivo	472	END	1590257935570	1590258088094
REQUEST	1923		ShowLocal	1590258088121	1590258088123	OK	 
REQUEST	1924		ShowLocal	1590258088136	1590258088139	OK	 
REQUEST	1352		LocalAccepted Redirect 1	1590258087939	1590258088151	OK	 
REQUEST	1364		LocalAccepted	1590258088152	1590258088153	OK	 
USER	AceptarLocalTestPositivo	483	END	1590257935669	1590258088168
REQUEST	1363		LocalAccepted Redirect 1	1590258088037	1590258088225	OK	 
REQUEST	1365		LocalAccepted	1590258088277	1590258088278	OK	 
REQUEST	1925		ShowLocal	1590258088293	1590258088295	OK	 
REQUEST	1364		LocalAccepted Redirect 1	1590258088153	1590258088326	OK	 
USER	AceptarLocalTestPositivo	484	END	1590257935766	1590258088340
REQUEST	1926		ShowLocal	1590258088386	1590258088388	OK	 
REQUEST	1366		LocalAccepted	1590258088418	1590258088418	OK	 
USER	AceptarLocalTestPositivo	485	END	1590257935872	1590258088433
REQUEST	1365		LocalAccepted Redirect 1	1590258088278	1590258088444	OK	 
REQUEST	1927		ShowLocal	1590258088450	1590258088452	OK	 
REQUEST	1367		LocalAccepted	1590258088466	1590258088467	OK	 
REQUEST	1928		ShowLocal	1590258088511	1590258088515	OK	 
USER	AceptarLocalTestPositivo	486	END	1590257935966	1590258088530
REQUEST	1366		LocalAccepted Redirect 1	1590258088419	1590258088591	OK	 
USER	AceptarLocalTestPositivo	487	END	1590257936066	1590258088596
REQUEST	1368		LocalAccepted	1590258088624	1590258088625	OK	 
REQUEST	1367		LocalAccepted Redirect 1	1590258088467	1590258088628	OK	 
REQUEST	1929		ShowLocal	1590258088639	1590258088642	OK	 
USER	AceptarLocalTestPositivo	488	END	1590257936174	1590258088686
REQUEST	1369		LocalAccepted	1590258088736	1590258088737	OK	 
REQUEST	1370		LocalAccepted	1590258088796	1590258088797	OK	 
REQUEST	1930		ShowLocal	1590258088796	1590258088798	OK	 
REQUEST	1368		LocalAccepted Redirect 1	1590258088625	1590258088815	OK	 
USER	AceptarLocalTestPositivo	489	END	1590257936267	1590258088846
REQUEST	1371		LocalAccepted	1590258088906	1590258088906	OK	 
REQUEST	1931		ShowLocal	1590258088905	1590258088907	OK	 
REQUEST	1932		ShowLocal	1590258088906	1590258088908	OK	 
REQUEST	1369		LocalAccepted Redirect 1	1590258088737	1590258088911	OK	 
USER	AceptarLocalTestPositivo	490	END	1590257936366	1590258088936
USER	AceptarLocalTestPositivo	491	END	1590257936471	1590258088956
REQUEST	1372		LocalAccepted	1590258088956	1590258088957	OK	 
REQUEST	1370		LocalAccepted Redirect 1	1590258088797	1590258088979	OK	 
REQUEST	1943		ShowLocal	1590258089036	1590258089040	OK	 
REQUEST	1371		LocalAccepted Redirect 1	1590258088906	1590258089093	OK	 
USER	AceptarLocalTestPositivo	492	END	1590257936580	1590258089095
REQUEST	1372		LocalAccepted Redirect 1	1590258088957	1590258089134	OK	 
REQUEST	1944		ShowLocal	1590258089142	1590258089144	OK	 
USER	AceptarLocalTestPositivo	503	END	1590257936671	1590258089222
REQUEST	1945		ShowLocal	1590258089238	1590258089240	OK	 
REQUEST	1383		LocalAccepted	1590258089253	1590258089254	OK	 
REQUEST	1946		ShowLocal	1590258089286	1590258089288	OK	 
USER	AceptarLocalTestPositivo	504	END	1590257936781	1590258089366
REQUEST	1384		LocalAccepted	1590258089378	1590258089379	OK	 
REQUEST	1947		ShowLocal	1590258089378	1590258089380	OK	 
USER	AceptarLocalTestPositivo	505	END	1590257936866	1590258089409
REQUEST	1383		LocalAccepted Redirect 1	1590258089254	1590258089409	OK	 
REQUEST	1385		LocalAccepted	1590258089506	1590258089507	OK	 
USER	AceptarLocalTestPositivo	506	END	1590257936970	1590258089518
REQUEST	1948		ShowLocal	1590258089533	1590258089536	OK	 
REQUEST	1384		LocalAccepted Redirect 1	1590258089379	1590258089546	OK	 
USER	AceptarLocalTestPositivo	507	END	1590257937080	1590258089598
REQUEST	1949		ShowLocal	1590258089598	1590258089600	OK	 
REQUEST	1387		LocalAccepted	1590258089613	1590258089614	OK	 
REQUEST	1386		LocalAccepted	1590258089629	1590258089630	OK	 
REQUEST	1388		LocalAccepted	1590258089660	1590258089661	OK	 
REQUEST	1385		LocalAccepted Redirect 1	1590258089507	1590258089685	OK	 
USER	AceptarLocalTestPositivo	508	END	1590257937173	1590258089692
REQUEST	1950		ShowLocal	1590258089738	1590258089741	OK	 
REQUEST	1389		LocalAccepted	1590258089756	1590258089756	OK	 
USER	AceptarLocalTestPositivo	509	END	1590257937267	1590258089785
REQUEST	1387		LocalAccepted Redirect 1	1590258089614	1590258089807	OK	 
REQUEST	1386		LocalAccepted Redirect 1	1590258089630	1590258089822	OK	 
REQUEST	1388		LocalAccepted Redirect 1	1590258089661	1590258089859	OK	 
REQUEST	1951		ShowLocal	1590258089866	1590258089868	OK	 
USER	AceptarLocalTestPositivo	510	END	1590257937366	1590258089926
REQUEST	1961		ShowLocal	1590258089941	1590258089944	OK	 
REQUEST	1389		LocalAccepted Redirect 1	1590258089756	1590258089950	OK	 
REQUEST	1391		LocalAccepted	1590258089973	1590258089974	OK	 
REQUEST	1390		LocalAccepted	1590258089976	1590258089976	OK	 
USER	AceptarLocalTestPositivo	511	END	1590257937470	1590258090004
REQUEST	1962		ShowLocal	1590258090036	1590258090038	OK	 
USER	AceptarLocalTestPositivo	512	END	1590257937566	1590258090113
REQUEST	1392		LocalAccepted	1590258090113	1590258090114	OK	 
REQUEST	1403		LocalAccepted	1590258090146	1590258090147	OK	 
REQUEST	1391		LocalAccepted Redirect 1	1590258089974	1590258090154	OK	 
REQUEST	1390		LocalAccepted Redirect 1	1590258089976	1590258090183	OK	 
USER	AceptarLocalTestPositivo	523	END	1590257937658	1590258090196
REQUEST	1963		ShowLocal	1590258090196	1590258090198	OK	 
REQUEST	1964		ShowLocal	1590258090254	1590258090256	OK	 
REQUEST	1392		LocalAccepted Redirect 1	1590258090114	1590258090298	OK	 
REQUEST	1404		LocalAccepted	1590258090306	1590258090307	OK	 
REQUEST	1403		LocalAccepted Redirect 1	1590258090147	1590258090339	OK	 
USER	AceptarLocalTestPositivo	524	END	1590257937757	1590258090350
REQUEST	1965		ShowLocal	1590258090381	1590258090383	OK	 
REQUEST	1405		LocalAccepted	1590258090397	1590258090397	OK	 
USER	AceptarLocalTestPositivo	525	END	1590257937856	1590258090428
REQUEST	1966		ShowLocal	1590258090428	1590258090430	OK	 
REQUEST	1404		LocalAccepted Redirect 1	1590258090307	1590258090485	OK	 
USER	AceptarLocalTestPositivo	526	END	1590257937960	1590258090522
REQUEST	1405		LocalAccepted Redirect 1	1590258090398	1590258090554	OK	 
REQUEST	1967		ShowLocal	1590258090556	1590258090559	OK	 
REQUEST	1406		LocalAccepted	1590258090573	1590258090574	OK	 
USER	AceptarLocalTestPositivo	527	END	1590257938056	1590258090589
REQUEST	1408		LocalAccepted	1590258090636	1590258090637	OK	 
REQUEST	1407		LocalAccepted	1590258090652	1590258090652	OK	 
REQUEST	1968		ShowLocal	1590258090683	1590258090685	OK	 
REQUEST	1969		ShowLocal	1590258090730	1590258090732	OK	 
USER	AceptarLocalTestPositivo	528	END	1590257938163	1590258090745
REQUEST	1406		LocalAccepted Redirect 1	1590258090574	1590258090747	OK	 
REQUEST	1409		LocalAccepted	1590258090761	1590258090762	OK	 
REQUEST	1970		ShowLocal	1590258090796	1590258090798	OK	 
USER	AceptarLocalTestPositivo	529	END	1590257938257	1590258090826
REQUEST	1408		LocalAccepted Redirect 1	1590258090637	1590258090833	OK	 
REQUEST	1410		LocalAccepted	1590258090856	1590258090857	OK	 
REQUEST	1407		LocalAccepted Redirect 1	1590258090652	1590258090857	OK	 
USER	AceptarLocalTestPositivo	530	END	1590257938356	1590258090906
REQUEST	1971		ShowLocal	1590258090906	1590258090907	OK	 
REQUEST	1411		LocalAccepted	1590258090936	1590258090936	OK	 
REQUEST	1409		LocalAccepted Redirect 1	1590258090762	1590258090944	OK	 
USER	AceptarLocalTestPositivo	531	END	1590257938460	1590258090996
REQUEST	1983		ShowLocal	1590258091011	1590258091013	OK	 
REQUEST	1410		LocalAccepted Redirect 1	1590258090857	1590258091045	OK	 
REQUEST	1412		LocalAccepted	1590258091089	1590258091090	OK	 
REQUEST	1411		LocalAccepted Redirect 1	1590258090937	1590258091106	OK	 
USER	AceptarLocalTestPositivo	532	END	1590257938556	1590258091126
REQUEST	1423		LocalAccepted	1590258091126	1590258091127	OK	 
REQUEST	1984		ShowLocal	1590258091167	1590258091169	OK	 
USER	AceptarLocalTestPositivo	543	END	1590257938663	1590258091216
REQUEST	1424		LocalAccepted	1590258091245	1590258091246	OK	 
REQUEST	1985		ShowLocal	1590258091246	1590258091248	OK	 
REQUEST	1412		LocalAccepted Redirect 1	1590258091090	1590258091251	OK	 
REQUEST	1423		LocalAccepted Redirect 1	1590258091127	1590258091303	OK	 
USER	AceptarLocalTestPositivo	544	END	1590257938762	1590258091326
REQUEST	1986		ShowLocal	1590258091339	1590258091341	OK	 
REQUEST	1425		LocalAccepted	1590258091356	1590258091356	OK	 
REQUEST	1424		LocalAccepted Redirect 1	1590258091246	1590258091423	OK	 
USER	AceptarLocalTestPositivo	545	END	1590257938860	1590258091433
REQUEST	1426		LocalAccepted	1590258091436	1590258091437	OK	 
REQUEST	1427		LocalAccepted	1590258091495	1590258091496	OK	 
REQUEST	1987		ShowLocal	1590258091496	1590258091498	OK	 
USER	AceptarLocalTestPositivo	546	END	1590257938956	1590258091546
REQUEST	1425		LocalAccepted Redirect 1	1590258091356	1590258091549	OK	 
REQUEST	1988		ShowLocal	1590258091589	1590258091593	OK	 
REQUEST	1426		LocalAccepted Redirect 1	1590258091437	1590258091622	OK	 
USER	AceptarLocalTestPositivo	547	END	1590257939063	1590258091632
REQUEST	1428		LocalAccepted	1590258091636	1590258091637	OK	 
REQUEST	1989		ShowLocal	1590258091656	1590258091658	OK	 
REQUEST	1427		LocalAccepted Redirect 1	1590258091496	1590258091679	OK	 
USER	AceptarLocalTestPositivo	548	END	1590257939157	1590258091686
REQUEST	1429		LocalAccepted	1590258091735	1590258091736	OK	 
REQUEST	1990		ShowLocal	1590258091786	1590258091787	OK	 
REQUEST	1428		LocalAccepted Redirect 1	1590258091637	1590258091816	OK	 
REQUEST	1430		LocalAccepted	1590258091816	1590258091817	OK	 
REQUEST	1991		ShowLocal	1590258091844	1590258091847	OK	 
USER	AceptarLocalTestPositivo	549	END	1590257939256	1590258091860
REQUEST	1429		LocalAccepted Redirect 1	1590258091736	1590258091924	OK	 
REQUEST	1431		LocalAccepted	1590258091939	1590258091940	OK	 
USER	AceptarLocalTestPositivo	550	END	1590257939360	1590258091955
REQUEST	1430		LocalAccepted Redirect 1	1590258091817	1590258091988	OK	 
REQUEST	1432		LocalAccepted	1590258092033	1590258092034	OK	 
USER	AceptarLocalTestPositivo	551	END	1590257939456	1590258092080
USER	AceptarLocalTestPositivo	552	END	1590257939563	1590258092111
REQUEST	1431		LocalAccepted Redirect 1	1590258091940	1590258092124	OK	 
REQUEST	1443		LocalAccepted	1590258092173	1590258092174	OK	 
REQUEST	1432		LocalAccepted Redirect 1	1590258092034	1590258092196	OK	 
USER	AceptarLocalTestPositivo	563	END	1590257939646	1590258092199
REQUEST	1444		LocalAccepted	1590258092216	1590258092217	OK	 
REQUEST	1443		LocalAccepted Redirect 1	1590258092174	1590258092340	OK	 
USER	AceptarLocalTestPositivo	564	END	1590257939758	1590258092346
REQUEST	1445		LocalAccepted	1590258092346	1590258092347	OK	 
REQUEST	1444		LocalAccepted Redirect 1	1590258092217	1590258092385	OK	 
REQUEST	1446		LocalAccepted	1590258092435	1590258092436	OK	 
USER	AceptarLocalTestPositivo	565	END	1590257939852	1590258092436
REQUEST	1445		LocalAccepted Redirect 1	1590258092347	1590258092508	OK	 
USER	AceptarLocalTestPositivo	566	END	1590257939946	1590258092525
REQUEST	1446		LocalAccepted Redirect 1	1590258092436	1590258092595	OK	 
USER	AceptarLocalTestPositivo	567	END	1590257940055	1590258092606
REQUEST	1447		LocalAccepted	1590258092652	1590258092653	OK	 
REQUEST	1448		LocalAccepted	1590258092656	1590258092656	OK	 
USER	AceptarLocalTestPositivo	568	END	1590257940148	1590258092732
REQUEST	1449		LocalAccepted	1590258092795	1590258092796	OK	 
REQUEST	1450		LocalAccepted	1590258092796	1590258092796	OK	 
USER	AceptarLocalTestPositivo	569	END	1590257940246	1590258092812
REQUEST	1448		LocalAccepted Redirect 1	1590258092656	1590258092834	OK	 
REQUEST	1447		LocalAccepted Redirect 1	1590258092653	1590258092835	OK	 
USER	AceptarLocalTestPositivo	570	END	1590257940351	1590258092906
REQUEST	1449		LocalAccepted Redirect 1	1590258092796	1590258092974	OK	 
REQUEST	1450		LocalAccepted Redirect 1	1590258092796	1590258092980	OK	 
REQUEST	1451		LocalAccepted	1590258092992	1590258092993	OK	 
REQUEST	1452		LocalAccepted	1590258093066	1590258093066	OK	 
REQUEST	1463		LocalAccepted	1590258093124	1590258093125	OK	 
REQUEST	1451		LocalAccepted Redirect 1	1590258092993	1590258093177	OK	 
REQUEST	1452		LocalAccepted Redirect 1	1590258093067	1590258093243	OK	 
USER	AceptarLocalTestPositivo	571	END	1590257940446	1590258093249
REQUEST	1464		LocalAccepted	1590258093265	1590258093266	OK	 
REQUEST	1463		LocalAccepted Redirect 1	1590258093125	1590258093304	OK	 
USER	AceptarLocalTestPositivo	572	END	1590257940555	1590258093327
REQUEST	1465		LocalAccepted	1590258093327	1590258093328	OK	 
REQUEST	1464		LocalAccepted Redirect 1	1590258093266	1590258093444	OK	 
REQUEST	1466		LocalAccepted	1590258093452	1590258093453	OK	 
REQUEST	1467		LocalAccepted	1590258093483	1590258093484	OK	 
REQUEST	1465		LocalAccepted Redirect 1	1590258093329	1590258093500	OK	 
USER	AceptarLocalTestPositivo	583	END	1590257940660	1590258093515
USER	AceptarLocalTestPositivo	584	END	1590257940756	1590258093608
REQUEST	1466		LocalAccepted Redirect 1	1590258093453	1590258093625	OK	 
REQUEST	1468		LocalAccepted	1590258093624	1590258093625	OK	 
REQUEST	1467		LocalAccepted Redirect 1	1590258093484	1590258093653	OK	 
USER	AceptarLocalTestPositivo	585	END	1590257940856	1590258093702
USER	AceptarLocalTestPositivo	586	END	1590257940960	1590258093733
REQUEST	1469		LocalAccepted	1590258093736	1590258093736	OK	 
REQUEST	1470		LocalAccepted	1590258093756	1590258093756	OK	 
REQUEST	1468		LocalAccepted Redirect 1	1590258093625	1590258093781	OK	 
USER	AceptarLocalTestPositivo	587	END	1590257941056	1590258093848
REQUEST	1471		LocalAccepted	1590258093866	1590258093867	OK	 
REQUEST	1469		LocalAccepted Redirect 1	1590258093736	1590258093903	OK	 
REQUEST	1470		LocalAccepted Redirect 1	1590258093756	1590258093939	OK	 
REQUEST	1472		LocalAccepted	1590258093957	1590258093958	OK	 
REQUEST	1471		LocalAccepted Redirect 1	1590258093867	1590258094055	OK	 
REQUEST	1483		LocalAccepted	1590258094067	1590258094067	OK	 
USER	AceptarLocalTestPositivo	588	END	1590257941163	1590258094098
USER	AceptarLocalTestPositivo	590	END	1590257941356	1590258094116
USER	AceptarLocalTestPositivo	589	END	1590257941257	1590258094116
REQUEST	1472		LocalAccepted Redirect 1	1590258093958	1590258094143	OK	 
REQUEST	1484		LocalAccepted	1590258094196	1590258094196	OK	 
USER	AceptarLocalTestPositivo	592	END	1590257941556	1590258094207
REQUEST	1483		LocalAccepted Redirect 1	1590258094068	1590258094232	OK	 
USER	AceptarLocalTestPositivo	591	END	1590257941460	1590258094246
